time_index,mean_abs_gradient,mean_signed_gradient,finite_difference_response
47,8.459730686029485e-05,3.6715101879382573e-06,
48,7.184347704683855e-05,2.178216621708172e-06,
49,5.759367866176035e-05,-1.7435391669793989e-06,
50,8.094050521581917e-05,2.174186947329864e-05,
51,8.013867087746413e-05,2.8004208199356687e-06,
52,6.111318590943224e-05,-1.2980837068354845e-05,
53,3.639829378698778e-05,6.06199183282387e-06,
54,3.190949712461588e-05,8.97420736986224e-06,
55,4.14383850316621e-05,-2.435146721411842e-06,
56,2.997773054045995e-05,2.542430086460712e-07,
57,4.4199420894333995e-05,-3.693120996319164e-08,
58,6.26629655796153e-05,3.12067428815637e-06,
59,5.5682121455902234e-05,-2.8028776991817494e-05,
60,8.354147355151196e-05,-4.046818727130942e-05,
61,5.595419741309472e-05,1.584248350131442e-05,
62,5.4252966167821016e-05,-2.492857654599691e-05,
63,5.4921046902174044e-05,1.6925474425682247e-05,
64,6.503120204927524e-05,-8.312206308655082e-06,
65,6.368812725148538e-05,-1.8028839980287006e-06,
66,6.320051820044423e-05,3.275142684547713e-05,
67,7.959944176556226e-05,-3.19301168238338e-05,
68,4.255058483490107e-05,-2.1627567429659067e-06,
69,2.3496738094763714e-05,4.594773716424884e-06,
70,9.666115910736803e-05,5.147837813699953e-05,
71,7.114116678102229e-05,2.8836292391888817e-05,
72,4.070163512486553e-05,-1.0188947417079572e-05,
73,8.868845653913533e-05,3.151736933355258e-05,
74,6.25526302461107e-05,2.237730235218497e-05,
75,7.35498213413978e-05,-3.5429005634516185e-05,
76,6.67453854085969e-05,-1.5020585159675193e-05,
77,4.262771882882329e-05,3.662918651820795e-06,
78,5.970322638404468e-05,2.9888120426083526e-05,
79,4.247522534634689e-05,-1.182953550024227e-05,
80,0.00011145016800842964,-5.3271290921332237e-05,
81,6.802369658284338e-05,-1.0516029117216671e-05,
82,5.3311280047247624e-05,9.625782159413834e-06,
83,6.553095408889931e-05,3.5263066310773994e-06,
84,9.756255625299153e-05,-5.1871319884996426e-05,
85,7.582832725867255e-05,2.104749585539269e-05,
86,7.56156356536459e-05,4.2073920092049786e-05,
87,4.339441831494436e-05,5.475724662013752e-06,
88,6.768859439684352e-05,-2.348221630546884e-05,
89,4.123586789514125e-05,3.826062090642576e-06,
90,7.540777437498036e-05,3.827309770214933e-05,
91,6.304111890845629e-05,-1.4253028913811607e-05,
92,9.5597647681903e-05,6.734169294832425e-06,
93,6.02680974647488e-05,-5.252408529697407e-07,
94,0.0001118879051773547,4.489873545158015e-05,
95,5.8293268726369464e-05,6.258700533326841e-06,
96,5.419991206118928e-05,-2.3592682803195786e-05,
97,3.8879634920314334e-05,1.607679172949921e-05,
98,3.9469741896677336e-05,9.10103336946934e-07,
99,7.278242706628848e-05,3.190244088102645e-05,
100,4.4605009309504696e-05,-1.692172397937952e-05,
101,7.142375992381338e-05,-2.1391742318347235e-05,
102,4.755829094652394e-05,1.684570570757517e-05,
103,6.32703016013433e-05,4.9990928095512895e-06,
104,6.313060324763293e-05,-1.4234576463069612e-05,
105,4.7521384674707535e-05,-2.334087030662703e-05,
106,7.133410791279207e-05,3.4812486579787512e-06,
107,5.465481209349881e-05,5.304801515393365e-06,
108,6.671086657661363e-05,-7.673302257720544e-06,
109,4.7190801102000736e-05,5.697227224845035e-06,
110,9.043276323999245e-05,1.4139490844960229e-05,
111,6.20167329868439e-05,1.5869527383115057e-05,
112,0.00010313425130854219,-1.3119237224706077e-05,
113,5.687791718043757e-05,3.5670342453743487e-06,
114,3.4309383100402814e-05,-2.1820810928322284e-06,
115,3.5530250491839456e-05,-8.073672025281959e-06,
116,9.252328865321553e-05,-1.6404381150485798e-05,
117,6.677807147882829e-05,-3.089328639216404e-05,
118,6.834232518875589e-05,1.8088910892341153e-05,
119,0.00011540069135662634,4.079467543657448e-05,
120,0.00010084279395934053,8.226402152493912e-07,
121,8.235392673278901e-05,4.822091952811596e-05,
122,8.583610935732265e-05,2.1229211560986577e-05,
123,4.071721463917909e-05,7.775686240916814e-07,
124,4.123341383482122e-05,-7.560992924077985e-06,
125,3.5629619057025206e-05,-3.5686538732981887e-06,
126,5.4814672596746406e-05,8.626563235176426e-07,
127,8.285050018587623e-05,-3.250296541068565e-05,
128,7.117786136794686e-05,-3.365780979049303e-05,
129,7.384924629150191e-05,-1.0590003993473016e-05,
130,5.113192962978376e-05,9.490755424224062e-06,
131,6.246133723055079e-05,-1.9700078296531437e-05,
132,6.58588872803583e-05,-1.0464321967797372e-05,
133,7.533894316631111e-05,3.632991663923438e-05,
134,5.673263191446105e-05,3.5948671099588534e-05,
135,8.242870844047243e-05,6.518194419007679e-06,
136,3.9804815823377536e-05,6.9867660885997954e-06,
137,3.06692264432838e-05,9.457638732866616e-06,
138,5.785881826016391e-05,1.8188365415941883e-05,
139,5.5075254895850124e-05,-3.062262077373796e-05,
140,5.460588096996487e-05,1.422673415569469e-05,
141,8.791098269154775e-05,1.7569277033605397e-05,
142,7.590236054966226e-05,3.836721230067651e-05,
143,3.2297874546267326e-05,-1.0401268332214744e-05,
144,8.132006792038737e-05,-5.27684157951569e-05,
145,9.991312257235612e-05,3.5702958193439827e-05,
146,3.9727482333416576e-05,-1.3373314020879792e-05,
147,5.883763755524082e-05,1.341549955315356e-05,
148,8.48920953688191e-05,-5.000115569332918e-05,
149,6.795612963677351e-05,-3.0350185306409522e-05,
150,7.533297457484878e-05,5.820284503345517e-05,
151,6.538423464722396e-05,-2.297336475542977e-05,
152,7.943069528794564e-05,-4.153728630530905e-05,
153,3.557963941602793e-05,-1.376493970336615e-05,
154,6.335337751092343e-05,4.4275213506393485e-05,
155,7.733993389332941e-05,4.6006588795372796e-05,
156,5.307459623184384e-05,-3.150242186121334e-05,
157,7.957531423536628e-05,1.0535268675226916e-05,
158,7.9913378515682e-05,3.985972023404624e-05,
159,4.1498547716400935e-05,-1.1634938776174306e-05,
160,5.886450146265686e-05,-2.7252811257483245e-05,
161,3.724354264379924e-05,-1.893493603891524e-05,
162,4.8693828245762105e-05,1.1919839822865136e-05,
163,4.1776660737014026e-05,2.7030861490885883e-06,
164,7.183318868036232e-05,-2.4426490483873765e-05,
165,5.527474739405339e-05,-7.670266669431872e-06,
166,5.6982361944132466e-05,3.466339226917573e-05,
167,5.75620954675417e-05,1.3095168976486247e-05,
168,5.7376172224264466e-05,-9.391406118045406e-06,
169,7.090659287963977e-05,7.926203327964945e-06,
170,3.568779823126533e-05,7.876589996616953e-06,
171,7.637940003795458e-05,3.225523979574366e-05,
172,6.227485469675489e-05,-4.278104460039448e-05,
173,5.022979179817152e-05,3.374943788925222e-05,
174,5.398338367155832e-05,1.634144562347371e-05,
175,4.908645334061086e-05,-4.809563142669861e-06,
176,4.548871145613832e-05,-1.1112487823895987e-06,
177,4.929381603752907e-05,-2.939750731810266e-05,
178,7.647025245205441e-05,3.557649101588416e-05,
179,8.054912408234876e-05,-4.609510194091599e-05,
180,4.50470178066098e-05,-2.1726347863396507e-05,
181,9.069037248212095e-05,1.5963246344849074e-05,
182,4.5687322637734595e-05,9.14633579286926e-06,
183,5.643194539775972e-05,1.1958934244913979e-05,
184,4.1217893307735464e-05,-9.913718619866277e-06,
185,6.148303810147939e-05,2.72065200204809e-05,
186,3.842422794215443e-05,4.1087904360089955e-06,
187,6.88312738930108e-05,-2.645089033683133e-05,
188,5.2191316106992804e-05,3.089209491642058e-06,
189,6.435811332851569e-05,-3.967330361120958e-06,
190,6.83832780785971e-05,4.592144586571375e-05,
191,7.22776018976999e-05,1.4941971843691298e-05,
192,6.0890637038418e-05,-2.9784365501939192e-05,
193,7.372531201456565e-05,3.517763866143854e-05,
194,7.546458943709564e-05,6.510455038823336e-06,
195,8.621880169812357e-05,2.6826854751661943e-05,
196,9.562221271153248e-05,-4.441330737175215e-05,
197,3.68041957666979e-05,4.41477565019507e-06,
198,9.060766849090993e-05,5.706704023619328e-05,
199,0.00010201888952516518,-4.270781866060653e-05,
200,8.084235917392237e-05,-2.5264946143854772e-05,
201,6.202136031723577e-05,-4.385127455261032e-05,
202,5.07132632167538e-05,-2.822864597819473e-06,
203,5.777864646461239e-05,-1.315040337195634e-05,
204,0.00011532211452244415,-5.671408871434279e-05,
205,0.00010014878499272786,7.27059316188518e-05,
206,6.849384583672093e-05,9.977651799568982e-06,
207,5.086528795215729e-05,1.5991119557983474e-05,
208,3.80062903104772e-05,-9.01620294614856e-06,
209,5.9834897163974734e-05,-2.932029535607228e-05,
210,4.930433364539307e-05,2.2833313880913204e-05,
211,7.273034352043137e-05,-4.430634961722595e-05,
212,7.140723827043465e-05,-1.3580414841182378e-05,
213,4.823825510616838e-05,-1.2291631013080665e-05,
214,8.457547275091721e-05,5.492547858766882e-05,
215,9.162554575985788e-05,4.332427556911053e-05,
216,6.926107870900264e-05,1.0914869751640513e-05,
217,5.6509301348991615e-05,4.242123349129656e-05,
218,8.97550113287642e-05,2.4480100704565063e-06,
219,7.638722256940258e-05,4.5168892867256515e-05,
220,5.4043351838117815e-05,-2.5626223900486267e-05,
221,6.710955983635358e-05,-3.236694105141729e-05,
222,2.71278587920928e-05,-3.86930743496399e-06,
223,7.282483758379905e-05,-2.8839084872294457e-05,
224,6.886616324663919e-05,1.5975798827331085e-05,
225,8.89994210443287e-05,-4.442289644097335e-05,
226,7.120295297876769e-05,4.1246490655209656e-05,
227,4.8586029622908556e-05,2.4266405301430283e-05,
228,7.055718570622307e-05,-1.849171763471499e-05,
229,5.897906992556402e-05,1.9870407725822554e-05,
230,4.401791508306425e-05,-5.369563589192288e-06,
231,6.624973903918934e-05,1.0985787808083711e-05,
232,6.347352242690769e-05,-3.20371648204595e-05,
233,4.092335409820537e-05,-6.77369591934556e-06,
234,3.880614313597367e-05,1.166242076159182e-05,
235,7.772789457963622e-05,-1.4029617448483935e-05,
236,6.0872349552352845e-05,3.050817083151612e-06,
237,4.837400815306735e-05,-6.326453120359636e-06,
238,7.551017110277567e-05,4.02073984453466e-05,
239,7.101110505962944e-05,1.3109779858260545e-05,
240,4.288072735952093e-05,-1.513785970365587e-05,
241,0.00010182791502951918,4.355546689995192e-05,
242,6.606247369031084e-05,7.629573794520894e-06,
243,9.304685720832952e-05,3.8533358479396285e-05,
244,7.070489901447477e-05,-2.5958303690945934e-05,
245,5.42324046851458e-05,2.0698271358453114e-05,
246,4.51203295272405e-05,1.0858077344165298e-05,
247,6.232707681062623e-05,-2.1785849985229383e-05,
248,6.903522099881749e-05,-1.7599137882890708e-05,
249,5.6263189143075056e-05,-3.527125878540919e-05,
250,5.880686900841933e-05,2.0706927538733616e-05,
251,0.00010155147960436548,-4.759418655631009e-05,
252,8.69421699657583e-05,-5.093763015448108e-05,
253,8.109819123092166e-05,1.75492694946782e-05,
254,5.1797410963315216e-05,1.3128517135656864e-05,
255,7.242421198887834e-05,4.0458075298589945e-05,
256,4.7723335114824295e-05,-1.8760535731449884e-05,
257,3.858799418919391e-05,2.3483147661096382e-05,
258,7.709773142648504e-05,5.124571374283603e-05,
259,4.8798642231823965e-05,-1.888036066231637e-05,
260,6.474017066336404e-05,8.29036994395452e-06,
261,6.464154905318407e-05,-2.928897602468997e-05,
262,7.751213547635416e-05,4.801864399020924e-05,
263,7.644320544386574e-05,1.1535255682458359e-05,
264,7.204141849927379e-05,-4.092182534444687e-05,
265,9.969114336984473e-05,5.6554796937367614e-05,
266,5.5970902021077305e-05,-1.4247445622775753e-05,
267,5.82251364156556e-05,1.9915440039605264e-05,
268,6.771062232603851e-05,-5.009482252457279e-05,
269,4.614675494199868e-05,-5.879175480418196e-06,
270,6.954703953202365e-05,4.8081246697100664e-05,
271,7.956456897773023e-05,-3.531058117824314e-05,
272,6.108656956322582e-05,1.0778445669704492e-05,
273,8.210581102373129e-05,-3.833223709845005e-05,
274,6.893253674076862e-05,4.089357707266166e-05,
275,5.208277678190955e-05,-1.2283386743052103e-05,
276,7.291496256454723e-05,-4.722882344968379e-05,
277,8.599274347683863e-05,1.870855888798571e-05,
278,3.166892664856797e-05,-8.336584224214302e-07,
279,5.181047533499493e-05,2.1314376113476135e-05,
280,0.00010322491110465697,-5.429488021262736e-05,
281,3.3189328113231955e-05,-2.9367700181534166e-06,
282,6.98989530129828e-05,2.9538959286715127e-05,
283,5.335412361416404e-05,5.54643469704733e-06,
284,0.00011153572352538634,-7.87025678152174e-06,
285,5.2599880518755526e-05,-1.2385591867162102e-05,
286,0.00010874096938096045,6.741411150760055e-05,
287,4.04617210928596e-05,6.758060156438919e-06,
288,7.073955725900305e-05,-1.348126735578603e-06,
289,4.0106928573940035e-05,-1.3648257639989733e-05,
290,7.024992880490442e-05,-4.0982413155786294e-06,
291,3.539978851157295e-05,1.6803508738608537e-05,
292,6.614895953914259e-05,-3.548372328359457e-05,
293,8.826053970421656e-05,3.325150503233739e-05,
294,5.203672211402071e-05,1.3555295331027903e-05,
295,5.006215745392443e-05,1.611422459519523e-05,
296,6.539771395962037e-05,-2.470370848785462e-05,
297,0.00010293618873090184,-4.5526938801744776e-05,
298,6.197882339620264e-05,4.6148790435677055e-05,
299,0.00011618996593045137,-3.902475389822817e-05,
300,7.540159825631625e-05,-1.4183214416770998e-05,
301,7.75121398614179e-05,-1.332062057990413e-05,
302,9.087970144199582e-05,2.9964313646705216e-05,
303,7.47474185313227e-05,1.763147465488097e-05,
304,0.00010628174530730965,-3.566418672283435e-05,
305,5.3505138550592945e-05,-6.666376775297879e-06,
306,5.684584133242814e-05,1.6998098177519898e-05,
307,3.6284291078508045e-05,9.819996517660254e-06,
308,6.372843818423592e-05,9.39729956732955e-06,
309,3.182480499422776e-05,1.1663786574546617e-05,
310,9.852239486463077e-05,5.819859912760604e-05,
311,0.00011883237571704999,4.756366883944858e-05,
312,6.432305974612973e-05,-1.5734186322724497e-05,
313,9.459503274099137e-05,4.141117669220762e-05,
314,7.406209913694641e-05,-3.211756974660521e-07,
315,4.396329295884373e-05,-1.835121257176553e-06,
316,0.00011823236767278493,-4.4000309336362466e-05,
317,2.7095242273844633e-05,-1.23195536502355e-07,
318,4.279987389769043e-05,1.5781361265787552e-05,
319,5.5864722574889516e-05,-1.1512747925784034e-06,
320,8.20750648894578e-05,-3.417791812162666e-05,
321,7.739699357703753e-05,-2.829047353257254e-05,
322,0.00011100275927284591,7.529344044192905e-05,
323,4.4423555680493466e-05,-1.1110320419830241e-05,
324,9.159454806909448e-05,-3.385098283104071e-05,
325,4.415541369391056e-05,-1.3004503298727091e-05,
326,9.32212297552074e-05,-1.2548038798497276e-05,
327,4.1433812563289916e-05,1.3155783001713875e-05,
328,8.55972279753457e-05,-5.3838186229679e-05,
329,3.544057511005251e-05,-6.281398410936032e-08,
330,3.968463280606167e-05,1.2086217652600745e-05,
331,4.62136028675429e-05,3.695148078694136e-06,
332,6.291739191510715e-05,2.9081035178941355e-05,
333,7.826594407690988e-05,6.955980605230902e-06,
334,8.800507842871801e-05,3.869640613426587e-05,
335,4.605598626637532e-05,1.9689249443542523e-07,
336,6.442601332829716e-05,-5.220335664952407e-06,
337,3.812448465266373e-05,1.1569047154174378e-05,
338,4.5246671626435795e-05,1.419292709140382e-05,
339,0.00010099028486365569,3.519655356295662e-05,
340,6.285861849976624e-05,-4.1286922785329795e-05,
341,6.857218037176998e-05,2.780914426774623e-05,
342,2.9728611780553494e-05,1.1317637412641294e-06,
343,6.78951674412279e-05,1.157910887172875e-05,
344,5.521843373961539e-05,-2.51582093123862e-05,
345,7.991963286713144e-05,-5.3711062550730405e-05,
346,7.423488968275446e-05,4.045845288759763e-05,
347,8.354923927202305e-05,-5.0328228815692864e-05,
348,4.5696384047135196e-05,-2.0738945976365004e-05,
349,3.3949537087859684e-05,2.5400956977149136e-06,
350,6.32296751064132e-05,2.963795227398488e-06,
351,8.541265859613694e-05,2.5313925679678766e-05,
352,5.8087567416415755e-05,-5.555844632608244e-06,
353,3.365216573618974e-05,-1.262037975229597e-05,
354,6.982600666560757e-05,2.620052051557512e-05,
355,7.10728585805295e-05,-8.824674327405952e-06,
356,4.018606732967912e-05,1.6804345625993327e-05,
357,4.7893453370306815e-05,9.241607660470663e-06,
358,4.6611297989329614e-05,1.4374548778712487e-05,
359,0.00011692546312198309,7.929490473454084e-05,
360,8.874182581816317e-05,-1.3516839061367136e-06,
361,4.790107230486943e-05,1.9355083756928642e-05,
362,5.364768056941622e-05,4.654099595110697e-06,
363,7.411995644750797e-05,3.5361734213828253e-07,
364,4.7887790726365764e-05,-2.20556699994339e-05,
365,6.133178768712761e-05,-3.429149174197629e-05,
366,5.355732686699152e-05,2.4428338624561873e-05,
367,5.0521025579135835e-05,2.113071630053095e-06,
368,4.7280032016975125e-05,6.26681699606684e-06,
369,4.156688328293967e-05,-7.6109901203023715e-06,
370,6.248318777579698e-05,3.334403694413687e-05,
371,3.719140798758807e-05,2.9693367093701946e-06,
372,9.56617974614866e-05,-5.148761367923527e-05,
373,4.32388914240229e-05,-1.8490880521986647e-07,
374,8.364054485809902e-05,-3.5697067389151016e-05,
375,6.976488095590736e-05,8.454007832321103e-06,
376,5.581255709330435e-05,-2.1411187263762977e-05,
377,3.054757486000069e-05,-1.2824480393667872e-05,
378,9.782843507569591e-05,5.697874977731284e-05,
379,4.174632088701661e-05,-3.767662660335093e-06,
380,6.312173861390744e-05,1.0410822575452577e-05,
381,4.218681444204516e-05,-3.1327287989110376e-05,
382,4.994952437950165e-05,2.7764954304692374e-05,
383,5.879931024667583e-05,1.767368280474508e-05,
384,0.00010516856842254388,-5.714806500683218e-05,
385,7.766352889250681e-05,1.8168891082494453e-05,
386,4.68618592646765e-05,1.4037499044304371e-05,
387,4.302681121056854e-05,2.0865494291985192e-05,
388,6.0154191455045035e-05,-1.5817151076140995e-05,
389,4.735970402894704e-05,2.244097297575211e-06,
390,8.586982380620611e-05,5.904533344442646e-05,
391,3.4176773307795626e-05,3.8240002101984165e-06,
392,7.078486545911542e-05,-2.1024759878482007e-05,
393,6.30729953822343e-05,-9.887206019497188e-06,
394,4.2522918111639486e-05,1.712723226652914e-05,
395,6.970022728377703e-05,-1.6065722035258595e-05,
396,7.502032807289132e-05,-5.380183904029374e-05,
397,8.260234553095611e-05,-1.653444321293916e-05,
398,6.100497976798839e-05,6.3909800722049074e-06,
399,4.73491092439612e-05,1.3923427807276717e-05,
400,5.76249407881083e-05,-8.935977401084269e-06,
401,5.0131872975660894e-05,3.209251530896954e-05,
402,7.392525013269083e-05,4.622970620512693e-05,
403,4.557960645407937e-05,2.7023073083347932e-05,
404,5.3168505928624654e-05,-2.1103949862449107e-05,
405,4.4269590359492993e-05,7.637531172832723e-06,
406,9.150005634442746e-05,6.104383434898544e-05,
407,3.96716487622533e-05,1.2206667083474493e-06,
408,5.7551375756962185e-05,-2.9169693009986224e-05,
409,4.605978525822658e-05,4.668017968104518e-06,
410,4.5713641400522776e-05,-1.9375798567018113e-06,
411,9.348242312106387e-05,-4.726661561070743e-05,
412,5.767195573623342e-05,-3.0130194206533035e-05,
413,4.375726692679953e-05,-1.2727494099656106e-05,
414,5.265051977078526e-05,9.15868346140769e-06,
415,7.144673515670417e-05,-7.736392352456331e-07,
416,6.046623185998864e-05,8.996636415911244e-06,
417,5.745908963815184e-05,4.016836101999084e-05,
418,4.1086914555827594e-05,2.9321840855800474e-05,
419,5.2801222003446515e-05,1.6290671988018956e-05,
420,8.186633142161424e-05,-2.299895030561621e-05,
421,5.3569546074478626e-05,1.102794894298447e-05,
422,8.106575824383202e-05,-6.6618460730717895e-06,
423,5.5296027929736215e-05,-3.9231557021171935e-05,
424,8.472331137454603e-05,-3.27054658472952e-05,
425,3.9337839885839844e-05,-2.1987653041907356e-05,
426,7.032828492421166e-05,3.259908084325096e-05,
427,3.9118525916949564e-05,1.1694074638159333e-05,
428,3.9829397158947745e-05,9.557562175339334e-06,
429,4.223147279195213e-05,2.30069711112232e-05,
430,7.198425191745628e-05,2.5176119545428882e-05,
431,7.731996804847898e-05,2.251915769705245e-05,
432,0.00011210911601925286,-6.781748101656961e-05,
433,5.426449981119471e-05,-1.856839835705821e-05,
434,6.948579821905046e-05,-5.196777266291974e-06,
435,3.889515541491814e-05,5.336455495401944e-06,
436,7.035256235862366e-05,-3.840281153039931e-05,
437,5.4257207596362734e-05,1.68041587694948e-05,
438,0.00010016623757889777,6.466182736630799e-05,
439,5.362974937790048e-05,1.7841799015221632e-05,
440,4.785905054762095e-05,-1.0401741547459511e-07,
441,5.652003156748313e-05,-2.685019093360909e-05,
442,7.613209413648292e-05,4.020381069683562e-05,
443,6.524492342967798e-05,-2.565647331209675e-05,
444,0.00010024548311905943,-5.104189142901561e-05,
445,7.164073749014019e-05,-1.0595654485103165e-05,
446,5.505823812005214e-05,-1.1285651389913998e-05,
447,6.081888477638131e-05,1.2762186274154327e-05,
448,6.774815564572887e-05,-2.003177005706545e-05,
449,4.640701467906183e-05,1.9846084514567914e-05,
450,7.58568892576607e-05,4.120283939000403e-05,
451,5.8948044040464864e-05,1.939386216776029e-05,
452,5.752134674302007e-05,2.9733244996269346e-07,
453,4.869031551736823e-05,-1.0623833909103756e-05,
454,7.51613258996388e-05,4.067997900073347e-05,
455,7.350897177665112e-05,-2.2768731142264187e-05,
456,9.631918815752474e-05,-4.467907110848403e-05,
457,7.033844427236804e-05,-1.4921568172748018e-05,
458,6.35022698978511e-05,1.5461948615934163e-05,
459,6.879208318163624e-05,1.677616859702929e-05,
460,7.549899562166371e-05,-4.807870053826134e-05,
461,0.0001053679050723336,7.229710971452212e-05,
462,0.00010876925339938939,6.455546845123601e-05,
463,8.267284442808887e-05,2.6286772352359022e-05,
464,0.00013680012950447105,-7.251269510127096e-05,
465,9.09977441421818e-05,-6.833061713962252e-05,
466,7.365325745922746e-05,4.467350536734622e-06,
467,0.00015917264149071082,-0.00010093042037390936,
468,0.00016091202776026745,-9.755404327853918e-05,
469,0.0001677989543428079,-5.989908106686569e-05,
470,8.183945375809085e-05,4.255545373117136e-05,
471,8.628620350594116e-05,5.81658716214406e-05,
472,0.00010389439911965123,-1.683056385231347e-05,
473,0.00015481233822356444,0.00010503387312610357,
474,0.00011892468215332233,8.295133699170216e-05,
475,0.0001400265610495158,6.902822500493804e-05,
476,0.00013534973758006736,-6.496984543551727e-05,
477,0.00010439016006915023,-6.844702506571463e-05,
478,0.00010447298261949202,4.243740250003165e-05,
479,0.00016099991528660342,-9.43458455416086e-05,
480,0.00010741035034048505,-7.142489180418059e-05,
481,0.00015379052911157487,-7.818245548766154e-05,
482,0.00014888617819711465,6.30132056918293e-05,
483,0.00010183538480695071,6.897055346501344e-05,
484,0.0001097002902627407,-4.9663174177285085e-05,
485,0.00022679485079736748,0.00012721273021146625,
486,0.00011689760653358203,8.517808709841899e-05,
487,0.0001935189101719256,9.676850914429127e-05,
488,0.0002401179572188994,-0.0001336984681188369,
489,0.0001641141635185964,-0.00012077077545719865,
490,7.218183317750768e-05,1.228759458220858e-05,
491,0.0002783725548007559,-0.00014791777202763763,
492,0.0002245825485260866,-0.0001324162418627444,
493,0.00026990260903403396,-0.00013212022506487692,
494,0.00024183064332256827,0.00016682061343382365,
495,0.00014508462949639319,8.883472756135038e-05,
496,0.00016607764544979936,-8.320810585869611e-05,
497,0.00025512819294298036,0.00015237232274703923,
498,0.00013964785635575287,8.310428629292639e-05,
499,0.00024467315194799866,0.00014649223637011995,
500,0.0003434498621572857,-0.00022309106868436044,
501,0.00027153518567502033,-0.00018816921663601858,
502,0.00013882842897926042,8.469422612173665e-05,
503,0.00031511001751433857,-0.00021237984872511464,
504,0.00013840960225154828,-9.493362714303138e-05,
505,0.0003016950436826197,-0.00018637796798616688,
506,0.0004500973606939494,0.00027600774138493634,
507,0.00039087995316679425,0.00024884064749589437,
508,6.0682749270719274e-05,-1.1164081573612958e-05,
509,0.00012770868225483615,-4.696697431365899e-05,
510,0.0001273785399332285,-5.078276767583085e-05,
511,0.00020773812184415874,0.0001414353576722403,
