time_index,origin_a_jacobian_energy,origin_b_jacobian_energy,origin_difference_jacobian_energy
393,0.023498033770010807,0.02746686155608456,0.037508214208563526
394,0.024487343103308894,0.019563974018508037,0.03555427339077661
395,0.04496321952735473,0.022310536511733,0.05203221484719377
396,0.049672280051579164,0.018724707190163566,0.06045703180799527
397,0.030880139614704864,0.03487682695101414,0.06454185371486736
398,0.032359999916349934,0.02563903118633399,0.03678980744526988
399,0.026535356250990714,0.026368532826641707,0.04161258338301975
400,0.018876290418640047,0.031742736150460714,0.04290688397512505
401,0.021326352910754003,0.04939599694418056,0.05800589234318717
402,0.018918891688891954,0.051641721344952075,0.06904540223435365
403,0.03465135108230503,0.030049618620458723,0.06748527252680755
404,0.025400216042596315,0.02989787151454948,0.050534730843667476
405,0.02656197859531468,0.030536496911996176,0.04746617963038651
406,0.031502220665320886,0.022906888600638404,0.04870657133869827
407,0.049017359814440296,0.018318403300197263,0.054570914549653286
408,0.048848155399485095,0.022457122455567254,0.06580658555945515
409,0.028188036047920053,0.07018158241407946,0.09721122301250164
410,0.0284489994373871,0.030452446124400012,0.04542180313312981
411,0.02938616621291398,0.033547734521562234,0.04382259249437733
412,0.022040303418179974,0.046458876641866355,0.04937308162750144
413,0.017603635852408064,0.066693712237923,0.06767708969502044
414,0.02111650514624281,0.05085696305156619,0.07099226611067674
415,0.06958656255821032,0.030821850993171602,0.10780531476484612
416,0.029292567188219567,0.02697054627268309,0.047931878183070306
417,0.031424421313983784,0.030010609066396552,0.05290115048410371
418,0.043532305442827886,0.022433730037716617,0.057832765176759234
419,0.06156043223122002,0.0186716428267703,0.07005588244231019
420,0.05129940303491561,0.02160320129145735,0.07108525844523683
421,0.03109189766109921,0.0442402177556817,0.07477032685918468
422,0.027003240544997555,0.02555065680644475,0.04757772026018107
423,0.03001149076278255,0.02733272698034333,0.051200424849022444
424,0.02191503848215299,0.03198235974247966,0.051525732107360715
425,0.017919315642627356,0.05502203772526367,0.06826832848933659
426,0.021101350336851152,0.0554448904003948,0.08049765314042036
427,0.04443089141776519,0.03833724411586965,0.08935089853392648
428,0.026188967801447558,0.03305674995603373,0.058098695964352895
429,0.027006064643501304,0.03394710504965458,0.053104150944688754
430,0.03115846708533354,0.022637982152186202,0.04929370986896434
431,0.055393541302432174,0.02187561802773936,0.0694465196242423
432,0.05323614816006739,0.02554677654864333,0.07347449570495103
433,0.035998027630349885,0.06260916233545036,0.102017836545461
434,0.032169124995042306,0.03408598244797239,0.052697602867348384
435,0.0338596703638489,0.040935420907252204,0.05486755587376787
436,0.02167448902452764,0.05200752478724878,0.06457632622914389
437,0.021651588282631046,0.08177342409284652,0.08264839203080296
438,0.024059316103895462,0.055267296714841256,0.08132193429628387
439,0.05660604708412263,0.03330279787561657,0.09808887429036466
440,0.033346420262075425,0.03336182163080333,0.06674494534464818
441,0.03879881390769567,0.03396237446993057,0.07668427975399286
442,0.05037107713204542,0.02105143025151587,0.06823129853000864
443,0.07528640511944625,0.02583186954974995,0.08611539209960029
444,0.05420560351922177,0.022186475240492394,0.07758605531749449
445,0.031466809943335,0.05303297409305482,0.08611411745161084
446,0.03278391568996345,0.035237951179234575,0.062387147169959335
447,0.03498802147389922,0.038330374595326636,0.06503204085830865
448,0.02053588983627768,0.040652535864085494,0.06111562461176488
449,0.02590212115735215,0.06797027347576139,0.08514383508424674
450,0.022393397569041035,0.06704006651333268,0.09257480626859303
451,0.0541504663498407,0.04138070909123469,0.10253975178680516
452,0.03679056957480498,0.03466415115898209,0.06430674300645478
453,0.041028803278875,0.03667852991410265,0.07696810377196275
454,0.042090241285872514,0.02623874769363153,0.07485474972054362
455,0.06650603100674093,0.02607210686255712,0.09177157039188646
456,0.061429230155356764,0.02574977600306738,0.09226294707540157
457,0.03662265228922479,0.062377074907999486,0.10448672546772286
458,0.03237356011855549,0.038519576944444064,0.060943801471564384
459,0.03464684082843762,0.05053764372340603,0.07467602549669598
460,0.024964029794708558,0.05506878296728246,0.07611524978918689
461,0.025977525562796342,0.08489880760316737,0.09114752720675565
462,0.025171964441791976,0.07688150148689081,0.10449997698222953
463,0.057545037054556554,0.04873936615435274,0.10651025452950437
464,0.0374008809116536,0.041285545215941966,0.06770299237853449
465,0.04646479820699564,0.04441485896157766,0.08393030350063262
466,0.051442660574269085,0.030150760208406218,0.0761206684318105
467,0.07847867367256965,0.026485469782658453,0.0946984489897399
468,0.07531965971325658,0.03106143234929602,0.0996996801446325
469,0.04873570926221354,0.053678989119362086,0.09901181191837947
470,0.04217211239405775,0.04953783085303647,0.07287937206898018
471,0.04504192450050531,0.06104025717026421,0.09086168016905763
472,0.029462290566048717,0.06376986855009038,0.08151764638854989
473,0.02590115202474408,0.09513178893498012,0.10656659450614825
474,0.030112432773291533,0.08269074750881243,0.1171142452845483
475,0.051291939893937,0.04793970841066247,0.08888420086753156
476,0.04928594699387239,0.04351539068323161,0.08403592359640502
477,0.05952032158217792,0.04010965579072945,0.09378895205944511
478,0.062164520090196414,0.03012299865908322,0.09246221392615032
479,0.08838189562084153,0.029162969515060207,0.11393760987890086
