window,prediction_mse,layer0_spectral_l1,layer1_spectral_l1,layer2_spectral_l1
60.0,0.15119494497776031,0.07681316517756813,0.10361979522269481,0.08786280685217761
62.0,0.17438648641109467,0.07590914814458345,0.10418688882283486,0.08583672000644231
32.0,0.13707426190376282,0.07822761282508461,0.10195142029354409,0.08488153317405955
34.0,0.08991467952728271,0.08006672263399622,0.10716810661900635,0.08706383219237507
36.0,0.08467826247215271,0.07989942191153811,0.11125120812085414,0.09065970665309386
38.0,0.08860352635383606,0.08113266921845343,0.10916463741335682,0.09058550147495249
40.0,0.06235349923372269,0.07746461441593208,0.10514109493083673,0.09258427451964422
42.0,0.07293637841939926,0.07768973259303293,0.10418191878564276,0.09616873109348373
44.0,0.09434694796800613,0.0788841609706187,0.1049363866145188,0.09264483432866925
46.0,0.1281651109457016,0.0805090488292735,0.10804871292072579,0.09164757316306395
48.0,0.11899418383836746,0.08218282158026632,0.11441955838720451,0.09589366495148029
50.0,0.14977507293224335,0.08250373710954123,0.11213068469235035,0.09220421824412264
52.0,0.13357339799404144,0.07863441494861088,0.10776611831036434,0.08727664810189507
54.0,0.16200442612171173,0.07747552148132843,0.10294735534600012,0.08338110609133197
56.0,0.1082812249660492,0.07951137619803844,0.10236067294465685,0.08029285852101499
58.0,0.09104806184768677,0.07903943903550328,0.10443144600887523,0.07942156105593946
60.0,0.08519335091114044,0.07970483726672359,0.10864821589318831,0.0835051091136069
62.0,0.09889517724514008,0.08088040544418029,0.10564315057881818,0.0829547262438001
64.0,0.08004239201545715,0.07699815980357669,0.1020129961618721,0.08481763725412672
66.0,0.08236873894929886,0.07638249505979422,0.10022551919879681,0.08675008528168761
68.0,0.12375981360673904,0.07848313617095871,0.09976934873079736,0.08255258745744896
70.0,0.12723059952259064,0.07957892623660012,0.10388360892851639,0.0811704286671914
72.0,0.1573956310749054,0.08174312036305986,0.11116434088108926,0.08399491904441893
74.0,0.1420876830816269,0.081638476137254,0.10679989648603677,0.08531718324568746
76.0,0.158737912774086,0.07893217446503285,0.10314713801562582,0.07968440664520056
78.0,0.15937751531600952,0.07725104558607049,0.10080529577849488,0.07651497479035675
80.0,0.11281290650367737,0.07882933084475624,0.09848596178060225,0.07382651531983396
82.0,0.07977425307035446,0.07926306087637201,0.1015351004075229,0.07597260534098199
84.0,0.08627143502235413,0.07987897717264582,0.10525706415257631,0.07980385562494735
86.0,0.09650282561779022,0.0803794366100184,0.10081264558286131,0.08129801002620721
88.0,0.08912336826324463,0.07589884310517073,0.09707528315354531,0.0804341686952016
90.0,0.07479948550462723,0.07396626337766868,0.09541885074508541,0.08161685586912001
92.0,0.10117072612047195,0.07444236591581713,0.09258776510962165,0.07802483377224327
94.0,0.09088544547557831,0.07518241239094302,0.09823430497104835,0.07592114102652231
64.0,0.10494886338710785,0.07651623481235513,0.10238481494511027,0.07729003902851829
66.0,0.10031595826148987,0.07663074867702299,0.09875675215379655,0.07974442603039757
68.0,0.1156332865357399,0.07310240571365684,0.0962213450199,0.07622096523001928
70.0,0.12585242092609406,0.072770249470292,0.09482724204512753,0.07432881088129967
72.0,0.08270858973264694,0.07455218457209851,0.09392379039133836,0.07256854026918394
74.0,0.06670159846544266,0.07463509599486616,0.09752899102569668,0.07464186499525167
76.0,0.05973045527935028,0.07712988185694526,0.10148908876836278,0.07923276798439928
78.0,0.07166961580514908,0.07696671219916312,0.0970587570902453,0.07930358715491681
80.0,0.05376821756362915,0.07389459731055387,0.09677813759480851,0.08075334323417542
82.0,0.06513059884309769,0.07308378676975204,0.09458923080960792,0.08198205683692414
84.0,0.09386061877012253,0.07620066797213045,0.092624585460117,0.07718737050276712
86.0,0.10718850791454315,0.07666357041609419,0.09892522280308674,0.07451074420274827
88.0,0.12039357423782349,0.07830350783594321,0.10311321063819555,0.07736863861796689
90.0,0.11092662811279297,0.0792427795268465,0.0998885011492273,0.08051570975244472
92.0,0.1286371797323227,0.07610416763318212,0.09900631918416157,0.07750629363104436
94.0,0.14175747334957123,0.07485599342877763,0.09755661516461332,0.07594421920167402
96.0,0.1108238622546196,0.07699373474176205,0.09668702724618404,0.07356189012892295
98.0,0.07037333399057388,0.07742614121745489,0.09924549733011356,0.07518691634532436
100.0,0.06361359357833862,0.07795020295224958,0.10286760521324952,0.0798057076986294
102.0,0.07319385558366776,0.07856824020446852,0.09718722028953986,0.0804559817017252
104.0,0.06022551655769348,0.07418880730760917,0.09719239715450101,0.0805583420516096
106.0,0.06443480402231216,0.07269771014335424,0.09549070788077002,0.0820200936988235
108.0,0.08070425689220428,0.07501693859483177,0.09387662924085266,0.07813546950286242
110.0,0.1185780018568039,0.0758316707145747,0.09853362322632875,0.07680908015364207
112.0,0.08859109878540039,0.07700957069314303,0.10221959418062253,0.07711153608047049
114.0,0.12059143930673599,0.07862205199230225,0.09749031026193372,0.08030049386941891
116.0,0.09399378299713135,0.07370900971850235,0.09665219291436351,0.07742733607712818
118.0,0.12210774421691895,0.07306572694842457,0.09444700711419853,0.07517813309828413
120.0,0.0922037661075592,0.07567241878234611,0.09345823128749182,0.0719378755260252
122.0,0.05982806161046028,0.07605646633647183,0.09768840623591647,0.07453395655192578
124.0,0.07192472368478775,0.07754511967788869,0.10131147615993746,0.0793942159869996
126.0,0.07381464540958405,0.07868384244565405,0.09639235521887879,0.08013046302443115
96.0,0.058435797691345215,0.07381034295871154,0.09645258174559725,0.08073643070462766
98.0,0.061475154012441635,0.07306785756057366,0.09442793012190019,0.0816189737333647
100.0,0.09355971962213516,0.07571902491969729,0.09296616033513709,0.07751775692342916
102.0,0.09630615264177322,0.07537071765622122,0.09666293675523036,0.07426972156663757
104.0,0.12263640761375427,0.07771661838721328,0.10185199344657453,0.07671873984859703
106.0,0.11314814537763596,0.07872313014253818,0.0974488066738788,0.08005453593631438
108.0,0.13739237189292908,0.07393241705645652,0.09761741150968159,0.07741990993845232
110.0,0.15230870246887207,0.0732069757371132,0.09544781034210517,0.0754336783648649
112.0,0.11423864960670471,0.07500789931708053,0.09471197348059776,0.07274395736459853
114.0,0.07504908740520477,0.0754525660298989,0.09719306021955174,0.07411863673590643
116.0,0.07509105652570724,0.07760707979594449,0.10246802030334247,0.07969195614176708
118.0,0.07174737006425858,0.07849838624781401,0.09603734834824239,0.07945584243505387
120.0,0.05416906997561455,0.07242050572399812,0.09619213722825175,0.07982950305365648
122.0,0.06101728603243828,0.07290386874983704,0.09404878916939988,0.08138013451478883
124.0,0.10224443674087524,0.07470535801185402,0.09369947637857147,0.07769985264627327
126.0,0.09821612387895584,0.0749387490646028,0.09686100829132713,0.07417767453426988
128.0,0.11405319720506668,0.07739572591908406,0.10252939987352304,0.07631554442166398
130.0,0.12184204906225204,0.07882164398532233,0.0969105774586064,0.0801762911299148
132.0,0.11661230027675629,0.07243644622422853,0.09544195688767008,0.07821023744047498
134.0,0.12126527726650238,0.073442134739202,0.0936361465687796,0.07565977272323789
136.0,0.10114748030900955,0.07464644156218944,0.09412245235136214,0.07194906168968516
138.0,0.08139928430318832,0.0754955026559623,0.09778994047530874,0.0737575166944782
140.0,0.08322136849164963,0.07799112016989906,0.10248772513212553,0.08006455464288491
142.0,0.08082261681556702,0.07965340813745908,0.09744490235357603,0.07992454611908503
144.0,0.05607001110911369,0.07363984511453386,0.09674934375659161,0.08002015080853737
146.0,0.061338551342487335,0.07399208831287245,0.09425807335281176,0.08133120271335316
148.0,0.09248781204223633,0.07558828445732838,0.09330829283085636,0.07653434826308413
150.0,0.1048605814576149,0.07566391790887726,0.09749352334599375,0.07294112968928101
152.0,0.1179627925157547,0.07824733569852818,0.10200229244345858,0.07576094066850862
154.0,0.10969078540802002,0.07918781438608473,0.09662272467258096,0.07825135595907967
156.0,0.1223432719707489,0.07420203671144175,0.0959869216257578,0.07664803019384613
158.0,0.15494289994239807,0.07394060245355895,0.09409805862002128,0.07487604090138747
128.0,0.13000240921974182,0.07534110006804354,0.09483316788338908,0.07269790053764522
130.0,0.07865487039089203,0.07534326886825898,0.0980886885259387,0.07487732359777519
132.0,0.09163808077573776,0.07726547673927084,0.1027889089404177,0.0802154322535599
134.0,0.11495072394609451,0.07905824154762574,0.09748654544498905,0.07977378131100679
136.0,0.07616132497787476,0.07343450163743048,0.09595529957353506,0.07846812554555775
138.0,0.06359948217868805,0.07405031007266936,0.09497536495303635,0.07996130029171263
140.0,0.08898307383060455,0.07489178570149944,0.09396621390114093,0.07659259623599601
142.0,0.0792682096362114,0.07410267855959511,0.09727084189057304,0.0738665059733726
144.0,0.09500622749328613,0.07607266438524514,0.10132623004447903,0.0758657816101311
146.0,0.10836520791053772,0.07807132608069073,0.09729518379545966,0.07977423166163825
148.0,0.09868335723876953,0.07255344043463298,0.09632448509858958,0.07694805620803849
150.0,0.1082693561911583,0.07247699535653057,0.09463556334627614,0.07499206910048394
152.0,0.08887454867362976,0.07348784667117132,0.09436511643499185,0.07154307142091562
154.0,0.07117195427417755,0.07354104305452627,0.09664627187928564,0.07329988641678202
156.0,0.07977943122386932,0.07495207727425789,0.10097063975164368,0.07904260860620428
158.0,0.081646628677845,0.07697273615445156,0.0969589336599019,0.07833628193623941
160.0,0.06456223130226135,0.07224626943980234,0.09583278308599047,0.07865150371359274
162.0,0.07235867530107498,0.07236454050904112,0.09537151364858348,0.08002246511193047
164.0,0.09064566344022751,0.07318871645116788,0.09355913494130105,0.07613492126617401
166.0,0.09416591376066208,0.07316338331914514,0.09685053295866902,0.07312042114477174
168.0,0.10800282657146454,0.07454459107978995,0.10119097714924367,0.07527086423977232
170.0,0.0993950292468071,0.0770175733388029,0.096166598188428,0.0762517600387785
172.0,0.11996184289455414,0.07195283715811746,0.09416609587387453,0.07433182658081737
174.0,0.1296761929988861,0.07162685685033089,0.09354177016818423,0.07264277050813593
176.0,0.10748837143182755,0.0716274914073035,0.09227881041767193,0.07048566260524215
178.0,0.07322930544614792,0.07181529699473259,0.09575566881286904,0.07326327705223055
180.0,0.07903346419334412,0.07364536486423799,0.10011351862798494,0.07766273308019525
182.0,0.08393006026744843,0.07586000610926678,0.09559934890356457,0.07662545539701843
184.0,0.061827659606933594,0.0714732918460881,0.09405987946842999,0.07668531699832216
186.0,0.055807314813137054,0.07109008185970557,0.09380190229736649,0.0788960590055516
188.0,0.08912496268749237,0.07148465251655957,0.09222084905716012,0.07576222916297913
190.0,0.08368310332298279,0.07175397752115618,0.09495557607718406,0.07237822414808541
160.0,0.10577970743179321,0.07230958073767625,0.09905339876220055,0.07380670732223152
162.0,0.11345604807138443,0.07514637226021596,0.09523441132028944,0.07785275045515395
164.0,0.10498100519180298,0.07058719724843798,0.0933336439626174,0.07489939960861354
166.0,0.10633500665426254,0.07064949821946888,0.09309847798779555,0.07329851137601255
168.0,0.09537701308727264,0.07093828382554127,0.0915158156835424,0.06921669499616803
170.0,0.08090413361787796,0.07131262571359617,0.09417809116230678,0.07175486600190745
172.0,0.08553299307823181,0.07233996808741393,0.09839625220383873,0.07744005822805428
174.0,0.08584515750408173,0.07458385311114507,0.09455465634979986,0.07716348868561837
176.0,0.06485586613416672,0.06995514071587866,0.09300400287682607,0.0767066038453836
178.0,0.06263113766908646,0.06984618293164604,0.09299921849935586,0.07822255507198946
180.0,0.09037642180919647,0.07080823526643812,0.09084996995019487,0.07452671296769903
182.0,0.09703932702541351,0.0707859730719651,0.09379577350669997,0.07137706484662928
184.0,0.11853492259979248,0.0720107527300442,0.09855429540170273,0.07318525349400333
186.0,0.10275372117757797,0.0746707671669126,0.0950314121856005,0.07505086246915976
188.0,0.1281205415725708,0.06992890258957968,0.0932079933003672,0.07294016332916296
190.0,0.14702770113945007,0.06960429282027693,0.09237078998586862,0.07149699925628086
192.0,0.11806104332208633,0.06996625674462417,0.0914958997951628,0.06969693732194204
194.0,0.09295563399791718,0.07023501643494524,0.09387858341909049,0.07346103954780966
196.0,0.09996673464775085,0.07131050566458415,0.09820842473760942,0.07786743152279758
198.0,0.11578075587749481,0.07409633834295819,0.0955455904760262,0.07790707347103945
200.0,0.1008245199918747,0.06972043185258094,0.09259306400942481,0.07634499791317005
202.0,0.08988354355096817,0.06998902770649244,0.09255118881797421,0.0783356368854184
204.0,0.10655692964792252,0.07062260829143475,0.09120359699781827,0.07427565072454624
206.0,0.09472047537565231,0.07067373326623348,0.09267320045619637,0.07051112949378074
208.0,0.11345035582780838,0.07141294026778762,0.0983399280072486,0.07413722285666358
210.0,0.09561056643724442,0.07466032245137487,0.09650942305683802,0.0782346444347896
212.0,0.10252074897289276,0.07139963987043746,0.09347793565469847,0.07544632006616041
214.0,0.11492925882339478,0.0712624713789996,0.09497604235206522,0.07577957606162983
216.0,0.0996188223361969,0.07178745484997205,0.09342916956292835,0.07167378608214076
218.0,0.06378737092018127,0.07053856150711887,0.09469443299054622,0.0743972446919887
220.0,0.05998349189758301,0.07255413740554996,0.0988403761101365,0.07893993553082174
222.0,0.055667225271463394,0.07377334599410003,0.09554965656622932,0.0798066259790095
192.0,0.05254337936639786,0.07113858621397962,0.09320120419205305,0.07921968812009404
194.0,0.054838232696056366,0.0703066895969416,0.09336846552466554,0.0814237404278756
196.0,0.074968121945858,0.07064302980621476,0.0893501092271791,0.07607455498227257
198.0,0.08304621279239655,0.0705161249316696,0.09242651575729295,0.07305530358743609
200.0,0.10578905045986176,0.07209019215577257,0.09820706434296705,0.07543798981548816
202.0,0.0887925997376442,0.07344300515446985,0.09544710831685718,0.07807224966235156
204.0,0.09488246589899063,0.07057952236094035,0.09253572771710097,0.0747789476354348
206.0,0.11091431975364685,0.06964893003314448,0.09308590557845374,0.07341221040527098
208.0,0.08894091844558716,0.07038136128899414,0.09153216555668883,0.07081854877295021
210.0,0.057027947157621384,0.07016549855947155,0.09336528636819917,0.0743764278541844
212.0,0.051356539130210876,0.0716707906701032,0.09735966420884226,0.0792647378345313
214.0,0.05488495156168938,0.07353951310941181,0.095612080886262,0.0799119112251173
216.0,0.04794881120324135,0.07005201205689936,0.09269975669422102,0.07990445186293292
218.0,0.05302068218588829,0.0701119412193057,0.09391640802422829,0.08190908858753923
220.0,0.0751032754778862,0.07080423136635272,0.09117344548391682,0.07860144921879912
222.0,0.07577986270189285,0.07006925547693242,0.09347183345790082,0.07578607689899718
224.0,0.09712643921375275,0.07242677802896805,0.098126810790432,0.07636724186847922
226.0,0.09349625557661057,0.07461679296665144,0.09703452277058448,0.07955497117853326
228.0,0.10248614847660065,0.0706327829340471,0.09296602706729393,0.07661791600625283
230.0,0.1110435426235199,0.07027275729388609,0.09452612720696317,0.07604831547716105
232.0,0.08618558943271637,0.07163049398397246,0.09152701991927858,0.0717424857738755
234.0,0.056784119457006454,0.07083578062278369,0.09441741999633368,0.07617905371614063
236.0,0.06788403540849686,0.0726590921926257,0.09800186329712289,0.0807422380083216
238.0,0.07814344763755798,0.07531685162213629,0.09632889709628335,0.08202923535551096
240.0,0.07215277850627899,0.07088297441391013,0.09355585942172553,0.08232575212509007
242.0,0.07082571089267731,0.07146281128063557,0.09432426995780935,0.08342297148030547
244.0,0.08243411779403687,0.07296788301354072,0.09180380460134874,0.07740220129137304
246.0,0.09394349902868271,0.07199721170891342,0.09379432302389552,0.0748803003043132
248.0,0.11607043445110321,0.07426047028211845,0.10020474916300864,0.07765037086022784
250.0,0.10418783873319626,0.07499110020263822,0.09742152754037389,0.0800900451544317
252.0,0.10803990066051483,0.07156717973966034,0.09246638939902317,0.07592433805133708
254.0,0.11640114337205887,0.07112894911482139,0.09329247584518562,0.07495933492943407
224.0,0.09120817482471466,0.07239751371654674,0.09189556166882108,0.07118639571961287
226.0,0.056575141847133636,0.07133586424185859,0.09344460233952007,0.0748913984949906
228.0,0.062098391354084015,0.07338593558474067,0.09875475798800099,0.07998889283321162
230.0,0.05856242775917053,0.07442399291137351,0.0958395550069596,0.08052888561718508
232.0,0.054227158427238464,0.07017119232014372,0.09075650305430205,0.07973419222013998
234.0,0.060615137219429016,0.070264407726008,0.09221899497772319,0.08161225336017779
236.0,0.07942524552345276,0.07129083283798711,0.09120753244738276,0.07848320711608822
238.0,0.08579876273870468,0.07068323415208744,0.09450673367276963,0.07577329728708199
240.0,0.11300241947174072,0.07275741552342443,0.1011753035777193,0.0784686180466272
242.0,0.10973639786243439,0.0745260092357335,0.09879259731074942,0.08037706988056881
244.0,0.12615206837654114,0.06968085315560511,0.09419941831652681,0.07758547302115532
246.0,0.12508460879325867,0.0703858174516986,0.09321378500052005,0.07763562833716627
248.0,0.08920036256313324,0.07136383093483539,0.09147780724305674,0.0728691097454599
250.0,0.06512422859668732,0.07111232262647058,0.09467407903369107,0.07692235648185383
252.0,0.07039002329111099,0.07310356870282364,0.09921365692776872,0.08132411504881296
254.0,0.0823146402835846,0.07414451548422137,0.09620453292224229,0.08136878442546237
256.0,0.06707365065813065,0.07002850522810077,0.09214552475680646,0.08157552542786067
258.0,0.07050079107284546,0.07094306294762441,0.09175665136507596,0.0829016828711895
260.0,0.08699622750282288,0.0717600552218415,0.09027233898765213,0.07780239413370224
262.0,0.09204413741827011,0.07105255906770451,0.09345429871811031,0.07307366730540982
264.0,0.11235836893320084,0.0731872532216474,0.09878892069829703,0.07692772390979724
266.0,0.09718972444534302,0.07374801118848072,0.0952849350980967,0.07856995627641894
268.0,0.12843890488147736,0.06994260133818243,0.09124088362065876,0.07538141035947708
270.0,0.1448940932750702,0.07056009138903246,0.09113401280803607,0.0744953362264417
272.0,0.11757087707519531,0.07155526458673375,0.09124264623767141,0.07207518848992388
274.0,0.08031971007585526,0.07081751134006811,0.09360370201743687,0.07550727925852488
276.0,0.07608549296855927,0.07242220785747613,0.09863354743813581,0.08054644221541439
278.0,0.08662845939397812,0.07287875447923088,0.09485348715337906,0.08025581757434597
280.0,0.07293528318405151,0.06890063017781509,0.0918801684003574,0.07952045393900654
282.0,0.07995203882455826,0.06985618125559746,0.09196768523504514,0.08124114539221372
284.0,0.08801913261413574,0.07060722139328836,0.09123273145491084,0.07950002046191434
286.0,0.08117126673460007,0.07010388055495913,0.09361027978113859,0.07529603686433678
256.0,0.10108713805675507,0.07258103847382742,0.09871770889345512,0.07635161676902845
258.0,0.09181059151887894,0.07211348656452388,0.0941340557579593,0.07883361311797249
260.0,0.10044193267822266,0.06880883462350941,0.0915122241264485,0.07794554884284503
262.0,0.09884792566299438,0.06986062109932017,0.09089412310131978,0.0770216890099983
264.0,0.08819100260734558,0.0709104261115685,0.09004229069135497,0.07220382788526006
266.0,0.056987401098012924,0.07042084122218957,0.0931477472931435,0.07588841683401214
268.0,0.06556916236877441,0.07396875800763475,0.09798230698588516,0.07979613848448143
270.0,0.06816378235816956,0.0736104216058831,0.09364804221813817,0.08023093254642776
272.0,0.06381908804178238,0.06966488380272685,0.09164438243624994,0.07986716275464034
274.0,0.06426484137773514,0.0705217524456237,0.09083473592510069,0.08201648477738259
276.0,0.08050599694252014,0.07196592995132214,0.09018785096722287,0.07777781159474707
278.0,0.08201281726360321,0.071523883136855,0.09425849715287739,0.07383753400487937
280.0,0.09900159388780594,0.07495324481700785,0.09896568761709529,0.0755473263287688
282.0,0.07513780146837234,0.07494451568827123,0.09478688967176349,0.07772470963479697
284.0,0.10172361880540848,0.0710124977455381,0.09306649547285142,0.07585137613519265
286.0,0.12025095522403717,0.07204297166682226,0.09064927689085514,0.07430412718641416
288.0,0.10435622185468674,0.07200485970678193,0.09064582877040644,0.07161672800751737
290.0,0.0644521415233612,0.07147272702716784,0.09452243800008758,0.07572459667860904
292.0,0.06402023881673813,0.0745161985113506,0.09969660278838485,0.08035667382478281
294.0,0.06614335626363754,0.07455004040877225,0.09450700187863131,0.07984379861522535
296.0,0.054121874272823334,0.07127407161517872,0.09416154027773148,0.07986154062594382
298.0,0.05484146997332573,0.0729207007278637,0.09151642053003234,0.08208406818003676
300.0,0.06054021045565605,0.0728092910855978,0.09233457675837418,0.07977121253986905
302.0,0.0843769758939743,0.0724701315882081,0.09533645992499742,0.07623235785516744
304.0,0.11492323130369186,0.0762073976708152,0.10113762484815471,0.07764173213462677
306.0,0.11308500170707703,0.07561240578704444,0.09525839865835062,0.07919383333321033
308.0,0.12377038598060608,0.07106349517661284,0.09288363397205046,0.0778949933246948
310.0,0.12393983453512192,0.07236129890682062,0.08878024005918611,0.07816022942518669
312.0,0.08930851519107819,0.0739139339496995,0.09045751307604256,0.07381198450440574
314.0,0.059850845485925674,0.07348899856440244,0.09472722696325686,0.07758002082304931
316.0,0.0637691393494606,0.07717234062101967,0.099473316945716,0.08116791874229475
318.0,0.0638551265001297,0.07700763655974885,0.09435839675194947,0.08090739844008836
288.0,0.06811593472957611,0.07254436969797534,0.09312362578929397,0.08104116856028144
290.0,0.07022561132907867,0.07366824109072087,0.08954046856765903,0.08286239115583632
292.0,0.08527934551239014,0.07500210498470816,0.08980919766996097,0.07746554954655682
294.0,0.0932670310139656,0.07372957789123308,0.09446037117584995,0.0740536976710033
296.0,0.11544768512248993,0.07669532955100128,0.10022296107021561,0.0766577255445701
298.0,0.09900131821632385,0.07685428963641736,0.09485016250348989,0.07816018582553089
300.0,0.12683476507663727,0.07261860000934922,0.09239771170366716,0.07699324029935212
302.0,0.1536320149898529,0.0736114324299161,0.08871668614196469,0.07671894635279021
304.0,0.126320481300354,0.07472732942479733,0.09035126745120708,0.07238767386935295
306.0,0.08128967136144638,0.0734892507221556,0.09468469434450798,0.07644726568729485
308.0,0.07563334703445435,0.07616708194428834,0.10026013244849077,0.08100418004819848
310.0,0.07949931174516678,0.07672628172530169,0.09528479627310475,0.07991156207664474
312.0,0.061030980199575424,0.07265775824645354,0.09288961572846519,0.08034431587411474
314.0,0.06495514512062073,0.07381062421046512,0.08949344602344769,0.08237566886634189
316.0,0.08608949184417725,0.07443427379152136,0.09074118177470383,0.0797285289490545
318.0,0.11363566666841507,0.0737804116877511,0.09504008998892312,0.07618636571177374
320.0,0.1438627541065216,0.07667371400130417,0.10221753150501588,0.0789015038376896
322.0,0.13335531949996948,0.07694581046879896,0.09708138606158859,0.0801384003906859
324.0,0.1503385752439499,0.07212526616250309,0.09438391801472537,0.07975917942015447
326.0,0.14997953176498413,0.07361303026253589,0.09075677175988685,0.07969487843705397
328.0,0.10680244117975235,0.07514112268212522,0.09145288605372827,0.07466806014867912
330.0,0.06661519408226013,0.07436406945419152,0.09538648966842662,0.07825351713002596
332.0,0.06280221045017242,0.07770130283083851,0.10013734364205927,0.08157115509685389
334.0,0.07548043876886368,0.0780274981091041,0.09456718781851135,0.08132152791688127
336.0,0.08135148137807846,0.07342989527149438,0.092819780402997,0.08186978639615279
338.0,0.08519063144922256,0.0741396688020108,0.08867866027791149,0.08402841006602456
340.0,0.10535205155611038,0.07523932563432348,0.08935752021606197,0.07836544119719578
342.0,0.11040634661912918,0.07435779901919994,0.0939048574118496,0.07422148595556868
344.0,0.1441642940044403,0.07718205417926538,0.09977509818617217,0.07682064525099051
346.0,0.12587641179561615,0.07827339068771588,0.0939547041197401,0.07820381429260449
348.0,0.16467612981796265,0.07392357674134882,0.09293903447645765,0.07752324853934843
350.0,0.17894870042800903,0.07444621343359083,0.08904537543055278,0.07767692054482624
320.0,0.16025152802467346,0.07573831762826809,0.0897365856569028,0.0736608717469744
322.0,0.08841285109519958,0.07478407324902851,0.09457324282123326,0.07707358164084542
324.0,0.09446293115615845,0.07717743295122625,0.09990431848178671,0.08138872725066093
326.0,0.10225141793489456,0.07828905761616739,0.09468749445633887,0.08126425136005766
328.0,0.08704187721014023,0.07378337632674783,0.09318638122211934,0.0802621832473604
330.0,0.07645811140537262,0.07549656905636236,0.08892596643221538,0.08359405809712549
332.0,0.1070026159286499,0.07594667755955688,0.09036888165424312,0.08042140864087323
334.0,0.11892229318618774,0.07490925401973426,0.09508708016116095,0.0771738275970766
336.0,0.14911313354969025,0.07784510494798896,0.09984971286259467,0.07765203198029667
338.0,0.1450468897819519,0.07883462194267396,0.09493317632980013,0.07899265917313597
340.0,0.1596492975950241,0.07390039544407458,0.09285919361508889,0.07790152088771964
342.0,0.15868490934371948,0.0750266003675179,0.08928771610419209,0.0787780208093698
344.0,0.12423538416624069,0.07593217310847734,0.08993653712482984,0.07419847963129851
346.0,0.06774654984474182,0.07518338480986965,0.0947517182535129,0.07858151274330286
348.0,0.08421102166175842,0.07854096043683051,0.0991866719345787,0.08248259740004404
350.0,0.08939095586538315,0.07910337822811467,0.09381805028455478,0.08128988836985923
352.0,0.09169416129589081,0.07338282455113061,0.0916969381211068,0.08174256292366588
354.0,0.09241510182619095,0.07443103211844906,0.08796909768018928,0.08466583629662557
356.0,0.10623214393854141,0.0756461518852402,0.08814212411153088,0.07909113933550539
358.0,0.12957453727722168,0.07473719380116502,0.09442202496921678,0.07406800510756714
360.0,0.14694754779338837,0.07766032057218884,0.09822214548099874,0.07675557318842435
362.0,0.13524335622787476,0.07831831604092379,0.09337693095393053,0.07817896625168572
364.0,0.16052722930908203,0.0729983188969716,0.09107560188416362,0.07745901389293604
366.0,0.18284262716770172,0.07402816525009087,0.08758111392864482,0.07777218022453725
368.0,0.14924634993076324,0.07473959925295375,0.08775509219140466,0.07280139159751457
370.0,0.09644381701946259,0.07469644923965835,0.09363914668402512,0.07721049499287219
372.0,0.10823261737823486,0.07745175046812752,0.09862871270964554,0.08043530066460552
374.0,0.11610528826713562,0.07801900521879862,0.0935533039322975,0.08004431818273054
