time_index,mean_abs_gradient,mean_signed_gradient,finite_difference_response
0,0.00021073075783663495,4.2683698847581364e-05,
1,0.00023917769652013834,6.642177869967522e-05,
2,5.863633442632341e-05,3.3457106883902485e-07,
3,4.182417662724176e-05,8.133013274910386e-07,
4,2.505583401692829e-05,-1.4616723156702874e-07,
5,5.889771539711676e-05,8.598953718048852e-06,
6,2.6402946565169605e-05,2.099416790592895e-06,
7,6.75458964646428e-05,-1.1023711146035134e-06,
8,9.809330118687718e-05,-5.7821928142874955e-06,
9,9.68217263800311e-05,-1.2831576882598755e-05,
10,6.370015045745059e-05,3.7283360838847286e-07,
11,8.600934311938804e-05,-4.427587147539552e-06,
12,5.649778954431808e-05,-2.0698056830375274e-06,
13,4.827871141190242e-05,-3.5080681139258254e-06,
14,7.857549858921889e-05,3.949687669411278e-06,
15,8.476086763732296e-05,1.0635971906123944e-05,
16,6.213831667472342e-05,1.8193983486352885e-06,
17,6.11514550915412e-05,9.432420983877082e-06,
18,3.738268566978929e-05,9.077900942659293e-06,
19,8.027128411586524e-05,3.7478406809333093e-06,
20,9.497904658842127e-05,3.4531390805828517e-06,
21,8.013147085183023e-05,-4.866174728861205e-06,
22,8.501333587403115e-05,4.53433442124779e-06,
23,6.860076293724844e-05,-3.93886486246434e-06,
24,5.78199920666867e-05,-2.9938866992736056e-06,
25,5.273241271468232e-05,-6.3383762935808635e-06,
26,8.514456032484996e-05,-4.9663372646504974e-06,
27,9.222565895903418e-05,2.0976538553982425e-06,
28,9.107311396811773e-05,-9.533274487288119e-07,
29,7.255691234387909e-05,2.760316305517292e-06,
30,6.148653902268311e-05,2.990383729338321e-06,
31,8.768110839290395e-05,-1.6800936931206576e-06,
32,0.00011188574700056398,8.10132064949747e-06,
33,0.0001028010663590283,3.6457117289501184e-06,
34,0.00010028049698684343,5.133365428648739e-06,
35,8.707664888095765e-05,1.5265812943913e-07,
36,7.68572486950212e-05,8.567899750947358e-07,
37,7.578911724219022e-05,-2.866028938831007e-06,
38,0.00013468504580703753,-8.158109493262514e-06,
39,0.000154906429304988,-3.646732130575748e-06,
40,0.00011418498250003766,-1.3119966399225784e-06,
41,0.0001356052647506225,3.1424978716575512e-06,
42,7.032853370349455e-05,9.99817698600834e-07,
43,0.00010026656318153809,-3.4561467362523434e-06,
44,0.0001810646384304467,1.294360901651782e-05,
45,0.00020643108287220544,6.521853019118377e-06,
46,0.0001386773833257307,8.94255573565975e-06,
47,0.00016285142633673137,2.9395912677154273e-06,
48,9.51058659233067e-05,3.892352380386824e-06,
49,0.00012239309468159697,-2.8804573189301575e-06,
50,0.0002223927450315733,-1.0191460634565547e-05,
51,0.00023959543241722887,-8.620161652335886e-06,
52,0.00015188083030114372,-4.17175621827309e-06,
53,0.00017219905016862045,-1.2607632907615664e-06,
54,8.955037763024891e-05,-4.485702807041239e-06,
55,0.0001266435680615056,-1.0047890265681081e-05,
56,0.00025657661054927824,1.8164794063579848e-05,
57,0.00025474693471291436,1.2301460762116567e-05,
58,0.00018477103055504682,1.4659330233934314e-05,
59,0.00019365536753043888,5.1978273002565146e-06,
60,0.0001252758581921669,6.131978471784245e-06,
61,0.00015831604217791685,-1.499770357597862e-06,
62,0.00024301049667147233,-2.961697301933392e-05,
63,0.00022888622195404467,-3.0910096091658834e-05,
64,0.00016954078659009176,-1.6171483332798397e-05,
65,0.00016968313021996955,-1.4228905059320867e-05,
66,0.0001354140490331615,-1.0814617378211247e-05,
67,0.00017880351376897168,-1.0282423513022618e-05,
68,0.00024744974719700014,2.3235058765045497e-05,
69,0.0002322806441432996,3.2687648644555555e-05,
70,0.0001794874782977526,2.3508897741175177e-05,
71,0.00016072509277451208,1.7378334632667247e-05,
72,0.00011440621199740452,2.4437214970230937e-05,
73,0.000166414547320095,1.7019080211238836e-05,
74,0.00011634873763319948,-2.3460897475317888e-05,
75,0.00012373673628947776,-2.8137334369084838e-05,
76,9.642277221982589e-05,-1.3919175826921609e-05,
77,0.00011574435025284488,-1.586857828242284e-05,
78,6.753299614848358e-05,-1.3444766639262676e-05,
79,0.0001703734305053894,-1.757140422311988e-05,
80,6.056246740540484e-05,9.863962431279019e-06,
81,8.62764760919769e-05,1.7425326357548936e-05,
82,5.722903554106735e-05,1.4324971165332759e-05,
83,5.741520268592077e-05,1.2550709426152804e-05,
84,7.249269990660694e-05,1.695813206007794e-05,
85,5.164548476733173e-05,1.827737222962848e-05,
86,4.446644637331095e-05,-6.447138720285953e-06,
87,9.451762064470261e-05,1.6278045442791587e-07,
88,3.523192842857541e-05,-1.7518379327915075e-06,
89,7.164505827209464e-05,3.5091426399601133e-06,
90,9.568238814002446e-05,6.674042164637026e-07,
91,6.67624672349207e-05,-1.4422898728195746e-05,
92,7.627404561173448e-05,2.3113446244356814e-06,
93,0.00010733677538068842,-3.900614982079614e-06,
94,4.153435341842331e-05,8.343784466140797e-06,
95,6.885980504497032e-05,-4.87445200427655e-06,
96,9.001549720518856e-05,2.3854003061495904e-06,
97,7.308267417794836e-05,6.591069577444571e-06,
98,7.968798059837787e-05,-2.574701311243102e-06,
99,0.00013613082990646252,1.251539129517217e-05,
100,4.9643577735228715e-05,1.5917739186215096e-06,
101,8.841816192476212e-05,1.675412223842815e-05,
102,9.520570949375507e-05,1.1793386583916355e-05,
103,9.593303266661852e-05,-4.923300644964543e-06,
104,0.00010407184046406266,4.45777696838385e-06,
105,0.00015774486659904055,-1.4068782458512682e-05,
106,4.578106085145486e-05,4.929712937545057e-06,
107,9.11283110066766e-05,-1.5077994938954881e-05,
108,6.162476982007363e-05,-1.0358410278177827e-05,
109,8.260180621142527e-05,-3.67193298091349e-06,
110,0.00012566210967807344,5.318591941464287e-07,
111,0.00014910445012598453,1.942089714849057e-05,
112,5.244077653644906e-05,3.0514500894339236e-06,
