window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
155,0.07662545539701843,0.6867654478618845,0.028611566234528,0.12263354932415038,0.026698060819465,0.08005484346613717,0.08393006026744843
156,0.07668531699832216,0.7320729091509275,0.029191280262254524,0.12960294153206495,0.025088523932107563,0.07552958946423499,0.061827659606933594
157,0.0788960590055516,0.823705249441405,0.02921439748552836,0.14271309062208218,0.024890343571043392,0.07031115734628206,0.055807314813137054
158,0.07576222916297913,0.7315099304133309,0.027900106838258488,0.1284157959204117,0.028457264302961312,0.07108220250274122,0.08912496268749237
159,0.07237822414808541,0.650566799625369,0.02456112206142032,0.11399050457055586,0.02663736046469864,0.07599073450138719,0.08368310332298279
160,0.07380670732223152,0.6507788355662887,0.025685484954629207,0.11498453504200914,0.026377013232197776,0.07927709039620562,0.10577970743179321
161,0.07785275045515395,0.719991219001237,0.026350968625509508,0.12544243296489915,0.026929917251407927,0.08076925731240467,0.11345604807138443
162,0.07489939960861354,0.672275018800459,0.028998723281962152,0.1208953369274617,0.024688227296506184,0.07858773022771531,0.10498100519180298
163,0.07329851137601255,0.6880526984775723,0.030421989779206734,0.12436923387897326,0.024348758856425463,0.07144266264056062,0.10633500665426254
164,0.06921669499616803,0.6579795485220417,0.02838090448764684,0.11832356792113183,0.024007551166636575,0.06580618203766478,0.09537701308727264
165,0.07175486600190745,0.6420614028993763,0.02871380555834548,0.11633489089277847,0.025794214567486023,0.07296291422751403,0.08090413361787796
166,0.07744005822805428,0.6745923977411227,0.029978143931654228,0.12206589447586401,0.027758999770575814,0.08186337766151444,0.08553299307823181
167,0.07716348868561837,0.7090234505837217,0.028727573866183197,0.12591269911154582,0.02739555200307239,0.07805487416015956,0.08584515750408173
168,0.0767066038453836,0.7291680803840461,0.028951643008824385,0.12898256263385607,0.02508253046308781,0.07613620411497898,0.06485586613416672
169,0.07822255507198946,0.7951115126266238,0.029134380407954658,0.13855968501062169,0.02474851804867269,0.0722173487710884,0.06263113766908646
170,0.07452671296769903,0.7129019090115103,0.027248000839115907,0.12519855914945796,0.027933121054025258,0.07095824048312453,0.09037642180919647
171,0.07137706484662928,0.6341372975382442,0.024094797463001232,0.1112437260451788,0.02713339009204249,0.07520695170816187,0.09703932702541351
172,0.07318525349400333,0.6357625831519436,0.02517399601019921,0.1124009370304484,0.02710547449368882,0.07919133702488906,0.11853492259979248
173,0.07505086246915976,0.6951089585850093,0.024278076701384085,0.12011105982761627,0.02716916469020968,0.07751967533709164,0.10275372117757797
174,0.07294016332916296,0.6522285662966587,0.027458330223345293,0.11671122109096148,0.024200136806775234,0.07728801099467855,0.1281205415725708
175,0.07149699925628086,0.6515191207056188,0.029460311212841553,0.11832585542609544,0.02372498865819182,0.07232225938102102,0.14702770113945007
176,0.06969693732194204,0.647081861164023,0.027339288116808583,0.11587394140926781,0.024806907836566132,0.06857083454523591,0.11806104332208633
177,0.07346103954780966,0.643285462997627,0.027981593012996592,0.11588214586794379,0.026144375927792014,0.07774465218520774,0.09295563399791718
178,0.07786743152279758,0.6769832951890258,0.02838491246380281,0.12104182428169181,0.02747296285117329,0.0841849979464364,0.09996673464775085
179,0.07790707347103945,0.7096897905504649,0.028487639596077186,0.12580223258956114,0.027363602824464643,0.08022434605808595,0.11578075587749481
180,0.07634499791317005,0.7209187602381011,0.029210117125649,0.128025637570285,0.024579857103041447,0.07641893642205702,0.1008245199918747
181,0.0783356368854184,0.8055766747635082,0.028113621088312307,0.1391797716133403,0.02503414672146765,0.07173582289194366,0.08988354355096817
182,0.07427565072454624,0.7324496720539119,0.026757750051675203,0.12757088176628043,0.028219099713040048,0.06794180569809674,0.10655692964792252
183,0.07051112949378074,0.6485706916928848,0.02505134532935503,0.11412553766700215,0.026665349751568125,0.07071357961664806,0.09472047537565231
