window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
97,0.0637378016272579,0.3736818690111763,0.03286020588831127,0.0815490149058634,0.028777437928271976,0.07874330824509075,0.12191743403673172
98,0.063074052138801,0.394816256791104,0.032515368475566575,0.08427263823492906,0.030802608324419112,0.07276280264227314,0.13228081166744232
99,0.06207051314735259,0.38518686407566605,0.03284091219864081,0.08317604818107298,0.026445452624532923,0.07477509795031444,0.17430773377418518
100,0.0672694210713975,0.4592129665271953,0.03279885581745272,0.09371515734741595,0.026829607989410992,0.07951423827661952,0.1678898185491562
101,0.07050422275339932,0.52083499958025,0.03298224549805911,0.10267549608122925,0.02706168486667826,0.0803665792424291,0.14527985453605652
102,0.07195320674963794,0.5420530173328141,0.034055103558225844,0.10662623409745274,0.02593749115182863,0.08187805896838316,0.13642337918281555
103,0.06773034562532804,0.46545613742444114,0.03552784291907222,0.09694617070555347,0.02473194228476851,0.07979010160312033,0.14706939458847046
104,0.06594945954244613,0.5041135404342514,0.03178561374859848,0.09926103184654889,0.024631306075639132,0.07295521805981234,0.1442795693874359
105,0.0665219540382748,0.5152970034913851,0.028954283383955268,0.0984318148278738,0.022561075954004646,0.07706659417111203,0.10404389351606369
106,0.07017634055336891,0.5746443108152797,0.029328216996680655,0.10723051611362337,0.022331044246778183,0.07961857120641315,0.08617804199457169
107,0.07234475072732051,0.5592069053836612,0.030511402747583016,0.10603933169559421,0.023156746486862206,0.08590149609048209,0.1140800192952156
108,0.0687388403665417,0.4309747391220201,0.02916713216392462,0.08656821887222398,0.024250024583337297,0.09206584798437356,0.15673404932022095
109,0.06421203200535233,0.3773054080412974,0.031144563514175255,0.08059611273233556,0.024774345939372437,0.08438393667697441,0.19194208085536957
110,0.06276940954005333,0.4143927697978329,0.031984968549013774,0.08661465444170223,0.025609367055041344,0.07441985742549602,0.2149554193019867
111,0.06391635273592447,0.3874263450963639,0.03601564913349381,0.08621717712818955,0.026042404927259313,0.07754283572527454,0.2069282978773117
112,0.0657336633513246,0.4416673836690799,0.034637084367138006,0.09278426998170113,0.02502915190298374,0.07768083006704343,0.15574482083320618
113,0.0704108161002817,0.5003285361178472,0.03313581522327142,0.09987763249392512,0.023917736775493106,0.08530879616503373,0.1574467569589615
114,0.07097264413849104,0.5199495704142995,0.03312379547064903,0.1026703347483134,0.023009541131578052,0.08520487998594536,0.17882506549358368
115,0.06811851502429445,0.4686464374671936,0.03554416923079709,0.09741592183599658,0.022789057132513807,0.08214655971936312,0.14904585480690002
116,0.06643354548153238,0.49427495751458916,0.03455885579532783,0.10023258461236517,0.021888627769606955,0.07583618923998844,0.11894047260284424
117,0.06879517416431152,0.515059154718968,0.033746563508382656,0.10250550510989484,0.02234675514299423,0.0799410012305787,0.10441892594099045
118,0.07052513918541493,0.5709401146457062,0.034408322918912514,0.1110557217370259,0.02193718300047524,0.07757534111457756,0.10706805437803268
119,0.07051839721131507,0.561994764146666,0.031627224542613665,0.10739401591462115,0.024849361714098815,0.07821263690598648,0.11040108650922775
120,0.06731706392718538,0.4633027297152075,0.030759500006491636,0.09255138996487962,0.026006426358006544,0.08138383651723441,0.1212853491306305
121,0.06268645033060487,0.36674474051701716,0.0318442312851183,0.07968716117538956,0.026200983616347356,0.07973561171639357,0.14497162401676178
122,0.06173228431549115,0.3894080064868024,0.03177137916454,0.08286232592486319,0.027176906859011477,0.07347945318171033,0.15353024005889893
123,0.061371053182196926,0.3770692562030755,0.0335912322192456,0.08265952135979272,0.02465668274042009,0.07486871766335533,0.1747393012046814
124,0.06704123628984215,0.4542871164378508,0.03318427835583975,0.09334182665326991,0.02397765472911009,0.08170885358748342,0.17587634921073914
125,0.07124884009512196,0.5209002676284995,0.03494847749205726,0.10437016179726329,0.02446538955132353,0.08320320283157194,0.15128029882907867
126,0.0725594865958301,0.5524037944068596,0.034281546602699546,0.1082990105747224,0.02403212830686199,0.08374884161714641,0.13429048657417297
127,0.06883311823795736,0.48229326227126934,0.03666862721280904,0.10032928936401765,0.023083773975334065,0.08130464473245,0.13923944532871246
128,0.06565007336002902,0.5081831745857103,0.031812903767932214,0.09986579959904336,0.022153122174188553,0.07377114518850186,0.14271940290927887
129,0.06875402828009387,0.5382173204854337,0.029713733687989352,0.1023571032304814,0.022428114552462065,0.07988651221018261,0.09781984984874725
130,0.07046262974594363,0.5732878948771811,0.03132153193624005,0.10874529807066022,0.020951734275952726,0.08028732849805865,0.08981890976428986
131,0.07254397005607924,0.5903102924561372,0.03220167693996251,0.1119314791565589,0.023153335148883347,0.08129670513695592,0.10592886805534363
132,0.0697754183532413,0.497041121859802,0.0319451217173209,0.09838740745196106,0.025271229175282545,0.08368109342257543,0.11469968408346176
133,0.06435397444302643,0.4030634312235989,0.030433652756138685,0.08366647825149014,0.02672252867612381,0.08038304865666049,0.10811758041381836
134,0.06290075638501187,0.4082108725903593,0.029885005497853723,0.08393155793964024,0.028784482772768686,0.07435054443542485,0.16492630541324615
135,0.06381635088832244,0.407168347438316,0.03157512601165851,0.08523130050118101,0.030035320688503557,0.07463667140191271,0.15311196446418762
136,0.06574815833365624,0.45727793142773243,0.031011963758950697,0.09190710199734808,0.029877217576841364,0.0742461557901389,0.11421136558055878
137,0.0694694624297776,0.5005555044241161,0.03272480544858084,0.09955776244508588,0.02820365435094649,0.07924978198536005,0.11738037317991257
138,0.06990714968368068,0.5164365826252075,0.03177629219506552,0.10101347654222866,0.02726417522088744,0.08000171633739528,0.13607972860336304
139,0.06765232092144478,0.47292746186015533,0.03243624145422796,0.09536355865507473,0.02590410457289165,0.07993467720950252,0.139729842543602
140,0.06458503980597825,0.4854411416430445,0.03150790492451784,0.09635551017002164,0.02486681820661159,0.07153932213688613,0.11287827789783478
141,0.0674189313605725,0.508545767579834,0.03236358045674849,0.10038960718861786,0.024617247270326593,0.07602106358999797,0.09610550105571747
142,0.06988365939698903,0.5658777589751323,0.032695799257569845,0.10886465064579302,0.023899684232331717,0.07601127032336066,0.11071116477251053
143,0.07165000691430153,0.5809196523829303,0.03137418641178219,0.10988068155051765,0.027112117735103556,0.07716881963941064,0.11583327502012253
144,0.0681167497738475,0.4759343298653237,0.030292988363308116,0.09395603714931035,0.027020527487021894,0.08146656782128991,0.13773366808891296
145,0.0630767197395916,0.3870285541521866,0.029955982116187867,0.08096634954990198,0.02658054109080939,0.07935744997325445,0.13259227573871613
146,0.06216851954233905,0.39071475241269055,0.030272536126088715,0.08176428130988898,0.029626839494164916,0.07349619803788526,0.14667177200317383
147,0.061399802891709314,0.38733740213101275,0.03152232584460832,0.08235305102838038,0.02696032883488019,0.07320025057184762,0.15589621663093567
148,0.06501067201019256,0.4584899018688115,0.02864704990611037,0.09005317161506768,0.02710996998128409,0.07626159913122177,0.13573260605335236
149,0.06824286565134333,0.5082941883567613,0.03134101890431905,0.09947718596895368,0.028576327640928538,0.07562105613254724,0.11672777682542801
150,0.068634985855298,0.5269815345904096,0.02882470309551786,0.09998996473764524,0.026367580291380196,0.07818335920167221,0.12080099433660507
151,0.06665224607139715,0.47840231653313847,0.030766697078754002,0.09471464271509467,0.02588642263127448,0.07776774451826919,0.12191931903362274
152,0.06304798432058878,0.49766691030098453,0.028234045869405856,0.09529588364534568,0.023435677738538965,0.06949184067072009,0.12788543105125427
153,0.06569852429906127,0.5204659799103362,0.02661549243636629,0.09716556207550485,0.023940936125782086,0.07470275589629242,0.08494027704000473
154,0.06916626589616516,0.5787370798820959,0.027189043920399652,0.10598162048635626,0.023427437794666304,0.07697430521855947,0.07600440084934235
155,0.07162918176066571,0.5676081516842401,0.028691415321450614,0.10567952051613483,0.026778337556879805,0.08107962402794291,0.10896548628807068
156,0.06850688825603235,0.4613534983171875,0.026225028555242044,0.08838623852123427,0.02616095156133591,0.08816515138184006,0.1700483113527298
157,0.06246771979860353,0.38182064767819024,0.027121335437456557,0.07779266575756137,0.02645864510600187,0.08056633244054184,0.1364896446466446
158,0.06083743761119684,0.40962156942509953,0.028842427111990438,0.0832394474424346,0.02750752993919729,0.0703993482218634,0.17910267412662506
159,0.0617686227033132,0.3818691570743932,0.03091480099519739,0.08105113757793965,0.02941948768092193,0.07320191533260743,0.1806361824274063
160,0.06388924188207862,0.43447318515063116,0.029543753992690408,0.08739081558668195,0.02826896891505039,0.07449310373670041,0.1373438686132431
161,0.06871257274940752,0.4970398265863876,0.02949808615304228,0.09628976335780591,0.02859433550265594,0.07968598855796655,0.14498476684093475
162,0.06881218004577291,0.5208285258031897,0.02764076111622239,0.09809615607150343,0.02634222925415897,0.08034990796592091,0.17128749191761017
163,0.06693002489118777,0.4749686807495012,0.030493852782310385,0.09399025677762333,0.02593020693577821,0.07912716270153997,0.15869958698749542
164,0.06470668155142478,0.4853481133818647,0.031639880017149166,0.09645534192639425,0.024353519454572797,0.072235620558072,0.12679527699947357
165,0.0665562497294649,0.506203105295955,0.03141701997525588,0.0992436035924986,0.023554502444312817,0.07558134397381848,0.10729498416185379
166,0.06793219261650607,0.5464505286103764,0.03171499640546214,0.10524864386330703,0.023410499729123495,0.07423677905201498,0.11394650489091873
167,0.0695246177587541,0.5682681331680426,0.02872197752946259,0.10579999976354545,0.02714769124578111,0.07486346920341302,0.10458020120859146
168,0.06638929491631669,0.4757348209285081,0.027711354136676334,0.09171470653550944,0.027098567068527108,0.07860894661633891,0.13399352133274078
169,0.06191853367534012,0.37925581416278437,0.02810360265758273,0.07826820430118296,0.027422940295832487,0.07779621608479682,0.1347360461950302
170,0.06105860809914976,0.39360140061415927,0.03024409555166745,0.08215228198916627,0.029557610057198862,0.07016501673209234,0.14319875836372375
171,0.05989817256320498,0.37818587939221787,0.029979419262015528,0.07972319928061587,0.025743220091111154,0.07243685759855255,0.1747114062309265
172,0.06367880153242589,0.4520166884998845,0.027319640947772592,0.08799064774093145,0.02605972479183769,0.07532262824799821,0.16021503508090973
173,0.06807760590142814,0.5113704428520924,0.03077121454335231,0.09942824715888662,0.02772099098438207,0.07595783285356729,0.15141001343727112
174,0.06973429227166354,0.5378483471457793,0.028175891123625233,0.10098624198393298,0.027207988454209315,0.07959935211370026,0.1491108387708664
175,0.06640268371429744,0.48256233960111655,0.029737371594133487,0.0944266527379882,0.025545905078012496,0.07763139212531735,0.1385025531053543
176,0.0636570281278165,0.4925863812923259,0.02858070816349263,0.09486723289618311,0.024457591882056946,0.07064760567053535,0.14318625628948212
177,0.06675689774855907,0.5261084689790496,0.026384742101193206,0.09777384594088699,0.0235271870282176,0.07744306496057093,0.12820245325565338
178,0.06848335604714496,0.5583751932198855,0.027453153102954306,0.10329915883394447,0.024025427272444156,0.07692021628655862,0.1152067631483078
179,0.0706069380964985,0.5850714682536429,0.02794656386526863,0.10753583592075068,0.027486781001219294,0.07602428995864716,0.10737048089504242
180,0.06670706744471047,0.48962294810569607,0.028333228286338313,0.09423175968910369,0.026969222998612485,0.07739357562120214,0.16789619624614716
181,0.06217106278288976,0.3808867209619333,0.02825086414427917,0.07862741511822978,0.02849286655806046,0.0772401761861929,0.2056739181280136
182,0.06151968885292756,0.3965493562491587,0.029894705118907353,0.08227394099465754,0.03171008147131411,0.06944312468782557,0.21723759174346924
183,0.06051434549395273,0.3783798798628156,0.029943830677472295,0.07972040913252133,0.027963020385147475,0.07219144928040977,0.250335693359375
184,0.06515308905588764,0.4464913490056675,0.028487683694690253,0.08820249302482987,0.028526704769504037,0.07703294683364886,0.2372153252363205
185,0.06922251144946502,0.5039234220045398,0.03127252110304735,0.09879407837468913,0.029373307865609575,0.07821544352576743,0.22620174288749695
186,0.07067871810003798,0.5333157480816237,0.030389651139827428,0.1022362364172269,0.028522044939412017,0.07995297858804537,0.21793070435523987
187,0.0687342995279382,0.4823590558840927,0.03388163973337396,0.09794984204061949,0.029070220811336756,0.07787676870636834,0.20238181948661804
188,0.0660346235188208,0.48712605208983106,0.032452015410899246,0.09740544922217523,0.028185449649890646,0.07170317816369957,0.15679782629013062
189,0.06981968446735493,0.5202366600967905,0.03185896971607743,0.10162721119903642,0.0291112121927718,0.07760801181739382,0.1281605213880539
190,0.07188449150163358,0.5428319618774144,0.03403425329659994,0.10671964023671629,0.030710585654329138,0.07743090397482759,0.11132099479436874
191,0.07269706965159771,0.5644612932126472,0.035005155572582304,0.11064174666402014,0.031216422565858166,0.07579104346575019,0.09658646583557129
192,0.06816264234953101,0.47125820255871037,0.0341200060553404,0.0965683198415361,0.030931645985229565,0.07588479636279029,0.10199626535177231
193,0.06374227481472954,0.3683382298350768,0.03374419073820644,0.0815433391806165,0.0325070649161243,0.07549715215585803,0.1118219718337059
194,0.06222666104135908,0.390102876468707,0.03295118252974607,0.08397285309245477,0.033274278675430057,0.06853207756683823,0.10742342472076416
195,0.06202168668275573,0.3657037696132187,0.033674316735019104,0.08110709571761905,0.030940308252643267,0.07251815990359874,0.13264301419258118
196,0.06590943016516938,0.44651020270976194,0.029693545949382793,0.08923878262943696,0.030161117538535887,0.07677602030723954,0.1276092231273651
197,0.06813695815694579,0.505097970562633,0.0317712640536546,0.09938936498350863,0.029227997578785532,0.07483644268959351,0.11637715250253677
198,0.06936470215484633,0.5263817929181607,0.030958149723355033,0.10173295589404154,0.02820159543578655,0.07706019851222785,0.1131189689040184
199,0.06731273198888442,0.4768068307921792,0.03209636433538326,0.0956264309720684,0.028787508250267418,0.07624781614988826,0.11727038025856018
200,0.06454050534921203,0.49296203065234523,0.031701176476992395,0.09759558421632852,0.02725632900174308,0.06824096564452045,0.10772459208965302
201,0.06817578275857636,0.523581198394488,0.0334359654549964,0.10345671301778091,0.026599505141784885,0.07368421169646491,0.07625249773263931
202,0.07113848624977233,0.5640063525788706,0.033222799143320846,0.10904902106268508,0.02769534202517716,0.07597951948499443,0.06724951416254044
203,0.07291351125170721,0.5509408742673166,0.035241990206020604,0.10891325935763432,0.028760690205363204,0.08004745007457197,0.08423428237438202
204,0.06999405062551523,0.44407171923499494,0.032242700408608216,0.09107541738380633,0.02996911505921675,0.08656967333252169,0.1351732611656189
205,0.06521436245731331,0.3783315863319473,0.03414286494420779,0.08331268228531344,0.03161849352730786,0.07877471792156795,0.15590715408325195
206,0.06286754555426179,0.39894415935408395,0.03387632842889702,0.08602887570392372,0.03237486544206336,0.06928247677148124,0.15125243365764618
207,0.06619819311604194,0.39069127466263254,0.037247105559507464,0.08773912971709677,0.03541852179320974,0.07428208599759714,0.12416867166757584
208,0.06831695418799676,0.44687954354724735,0.03348717006018933,0.09254322341548334,0.03900493563127013,0.0727669848510818,0.08268498629331589
209,0.07127879502250424,0.5007347308939994,0.03277277134741561,0.09962447985407044,0.03580523716555829,0.0775156839197115,0.08780048042535782
210,0.07159801699360142,0.5303822420780593,0.0307973971521296,0.10216666071297668,0.034351845854791854,0.07744085348560645,0.13165992498397827
211,0.06913701026668542,0.46934553540909235,0.03389785759703679,0.09610466871304475,0.03445030973499771,0.07589117209134778,0.14530934393405914
212,0.06672400142998916,0.4887360474286163,0.03332372591169813,0.09838262898554359,0.033045233012563235,0.06849162468412673,0.11330636590719223
213,0.07137288261732092,0.5215203536160995,0.035714503102827706,0.10511533889043798,0.03301524700707428,0.07541116453730931,0.10215622931718826
