window,prediction_mse,layer0_spectral_l1,layer1_spectral_l1,layer2_spectral_l1
43,0.1483953297138214,0.07262546434257572,0.09819022484957603,0.07400541931822785
44,0.13451290130615234,0.07292870657965257,0.09739377432713785,0.07205440621676834
45,0.13376934826374054,0.07189980891005807,0.09875365751915116,0.0735734489665726
46,0.13825441896915436,0.06890424170767417,0.09546375998431657,0.07372965595015114
47,0.13434509932994843,0.0682533040859011,0.0958896005027165,0.07713117184711131
48,0.1624024212360382,0.07237660702252259,0.09750531187894182,0.0729713177839906
49,0.16913330554962158,0.07089016571720297,0.09380402125559342,0.06846637311181146
50,0.18522438406944275,0.07102554875440457,0.09343854109470814,0.06698887024160728
51,0.20776109397411346,0.0691419449630875,0.09523796525648773,0.06721954048179217
52,0.18200959265232086,0.06827645974684148,0.09587011519389481,0.07186213344551366
53,0.16141478717327118,0.06869315956768801,0.09730648285355602,0.07571893181436197
54,0.1555987298488617,0.07288718557372077,0.0995814230351154,0.07408257915229272
55,0.14722688496112823,0.07297177477244514,0.09515349047487467,0.0701207015571842
56,0.1630035638809204,0.07240072009837181,0.09345626897067995,0.06753517984082412
57,0.1352941244840622,0.06998173385673585,0.09414517025459392,0.0692848063151955
58,0.1277664452791214,0.06817681256953483,0.09297685484799642,0.07219315090274511
59,0.10858801752328873,0.06752695554122544,0.09365437296730902,0.07369340727469717
60,0.18989147245883942,0.07262656826914517,0.09577702296417301,0.06998635521938718
61,0.16558311879634857,0.07109558204114713,0.09250610357562654,0.06543765413719074
62,0.2012081891298294,0.06840798201046623,0.08893725855390383,0.06339534275440564
63,0.13716983795166016,0.06635455912732126,0.08982199060880149,0.06518648858191514
64,0.09448038786649704,0.06420032955133986,0.08934561865987366,0.06656282014165317
65,0.10269344598054886,0.06366365093983078,0.09058327869191153,0.06974976825091234
66,0.12975725531578064,0.06864296574950889,0.09421460151208319,0.07061452605268248
67,0.11953413486480713,0.06826340724085332,0.09064829562942779,0.06777322863856292
68,0.08002437651157379,0.06737602935896711,0.0895607353560833,0.06738673402057895
69,0.07550254464149475,0.0664926332074831,0.09059567362185036,0.06888684154491544
70,0.09103713929653168,0.06538351385333228,0.08919364011554148,0.07073057825031172
71,0.09539449959993362,0.0646401767993332,0.08943204515264026,0.07170260767506498
72,0.12549257278442383,0.06932576939035044,0.09241797161669661,0.06770575462008802
73,0.12670908868312836,0.0692655148601307,0.09067707012938389,0.06308255653416645
74,0.1500377506017685,0.06852645798048074,0.08749240591612772,0.06323088461023801
75,0.17808841168880463,0.06744289077252322,0.09048534682377989,0.06216133023695181
76,0.14615477621555328,0.06559551684556385,0.08984357811382532,0.06851266249116704
77,0.13489654660224915,0.06584372812465011,0.09280283952324649,0.07211703996594164
78,0.14480094611644745,0.07036421228693472,0.09566311580736295,0.07205601098658344
79,0.1427444964647293,0.07204072128238431,0.0935817503006676,0.06970920610626
80,0.15335330367088318,0.0698132395659238,0.09043389760657228,0.06684593059825827
81,0.10452625155448914,0.06816823215570228,0.09119191121355165,0.06799830492034951
82,0.08745665848255157,0.06658381511513968,0.08932087109655348,0.07113145897465417
83,0.09801628440618515,0.06561460593687808,0.09112394330127574,0.07376699160369043
84,0.15863050520420074,0.07060844119020927,0.09387316219700409,0.07054122468662932
85,0.1859770566225052,0.0712128285698122,0.09286363464907357,0.06544837278154296
86,0.17399387061595917,0.0684380648848837,0.08866501419213259,0.06336018586979049
87,0.18811504542827606,0.06609167995854125,0.08902404545825916,0.0649319385440633
88,0.13427723944187164,0.06536924563703966,0.08818883614004172,0.0650767951646718
89,0.1259704977273941,0.06413334635239165,0.0900129551893821,0.06893505709263774
90,0.1728408932685852,0.06952579564000176,0.09486237448182862,0.07080874572010169
91,0.12192089110612869,0.07081146921858907,0.09277136249728207,0.06867686976759198
92,0.11459189653396606,0.06868245359231252,0.0885198820762343,0.06585202683051719
93,0.08938594162464142,0.06634141529355517,0.08908504373405243,0.06760869545397306
94,0.10940471291542053,0.06572663103571103,0.08688936155002791,0.07023963405857542
95,0.08950154483318329,0.06458340828303469,0.08902481989915341,0.07216072454343792
96,0.10578763484954834,0.06950914842517793,0.09193846835668387,0.06835652522999536
97,0.12191743403673172,0.07044294010404077,0.09087482344856611,0.0637378016272579
98,0.13228081166744232,0.06816275306668432,0.08645458263441554,0.063074052138801
99,0.17430773377418518,0.06623438896743795,0.08913617581616635,0.06207051314735259
100,0.1678898185491562,0.06563778708017655,0.08799390746022695,0.0672694210713975
101,0.14527985453605652,0.06451789163840498,0.09079793335806795,0.07050422275339932
102,0.13642337918281555,0.06924643108894668,0.09462851260515723,0.07195320674963794
103,0.14706939458847046,0.07065243673696509,0.09206488197763804,0.06773034562532804
104,0.1442795693874359,0.0682774549470624,0.08810523915979435,0.06594945954244613
105,0.10404389351606369,0.06683965843599989,0.08954635512411256,0.0665219540382748
106,0.08617804199457169,0.06587950497022152,0.08694344747676351,0.07017634055336891
107,0.1140800192952156,0.06512494630667516,0.0897074079329499,0.07234475072732051
108,0.15673404932022095,0.06950987332411072,0.09307363350939583,0.0687388403665417
109,0.19194208085536957,0.06959514584647956,0.09084809436233382,0.06421203200535233
110,0.2149554193019867,0.06739044198522938,0.08732561672333826,0.06276940954005333
111,0.2069282978773117,0.06606188568421284,0.08924026120158096,0.06391635273592447
112,0.15574482083320618,0.06556855451285669,0.08768939365191547,0.0657336633513246
113,0.1574467569589615,0.06487129135516874,0.0898917638065023,0.0704108161002817
114,0.17882506549358368,0.06925048583778123,0.09417956745566264,0.07097264413849104
115,0.14904585480690002,0.06994715193662956,0.09163357931986425,0.06811851502429445
116,0.11894047260284424,0.06749736532943322,0.08797669242309479,0.06643354548153238
117,0.10441892594099045,0.06654342547968296,0.08958269851093362,0.06879517416431152
118,0.10706805437803268,0.06610319196691164,0.08728479260088581,0.07052513918541493
119,0.11040108650922775,0.06521640553125364,0.0894712100277957,0.07051839721131507
120,0.1212853491306305,0.0695722522332774,0.09264203678934307,0.06731706392718538
121,0.14497162401676178,0.07043714038319036,0.09113921073742105,0.06268645033060487
122,0.15353024005889893,0.06738255260623792,0.08595542855332475,0.06173228431549115
123,0.1747393012046814,0.0664960979948379,0.08875523482735022,0.061371053182196926
124,0.17587634921073914,0.0664601556111292,0.08773875921782763,0.06704123628984215
125,0.15128029882907867,0.06567209775480927,0.08976316311945089,0.07124884009512196
126,0.13429048657417297,0.07018309074249697,0.09413068124166807,0.0725594865958301
127,0.13923944532871246,0.07075450733625104,0.09152767189525698,0.06883311823795736
128,0.14271940290927887,0.06812972886138045,0.08727321949027318,0.06565007336002902
129,0.09781984984874725,0.06593242573834317,0.08899169775724938,0.06875402828009387
130,0.08981890976428986,0.06605680164459132,0.08816303986333109,0.07046262974594363
131,0.10592886805534363,0.06487134073192818,0.09000975251869467,0.07254397005607924
132,0.11469968408346176,0.06982489919050419,0.09299166400781532,0.0697754183532413
133,0.10811758041381836,0.06973216159400165,0.0907472482945011,0.06435397444302643
134,0.16492630541324615,0.0669118972708224,0.086899259447922,0.06290075638501187
135,0.15311196446418762,0.06550205831853675,0.08875320083082275,0.06381635088832244
136,0.11421136558055878,0.06559747015106834,0.08850007782383727,0.06574815833365624
137,0.11738037317991257,0.06446449929350996,0.09027458643039538,0.0694694624297776
138,0.13607972860336304,0.06944204105186993,0.09504001217085731,0.06990714968368068
139,0.139729842543602,0.0690653727163299,0.09103049481149063,0.06765232092144478
140,0.11287827789783478,0.0663974421143973,0.0872525921987012,0.06458503980597825
141,0.09610550105571747,0.06576064636307527,0.0882805548489405,0.0674189313605725
142,0.11071116477251053,0.06527172679739231,0.08757436896878813,0.06988365939698903
143,0.11583327502012253,0.06425551830489638,0.08899801064825569,0.07165000691430153
144,0.13773366808891296,0.06896341239524811,0.0926910799322128,0.0681167497738475
145,0.13259227573871613,0.06914508453220614,0.0901964956878378,0.0630767197395916
146,0.14667177200317383,0.06648192566404452,0.08598358828458404,0.06216851954233905
147,0.15589621663093567,0.06534791444827631,0.08845187716231571,0.061399802891709314
148,0.13573260605335236,0.06441403677283271,0.08664534063698745,0.06501067201019256
149,0.11672777682542801,0.06391087499772669,0.08876693423243395,0.06824286565134333
150,0.12080099433660507,0.06821151764583155,0.09272585536511765,0.068634985855298
151,0.12191931903362274,0.06808993863986378,0.08894979983156526,0.06665224607139715
152,0.12788543105125427,0.06632148006958723,0.08560717206161482,0.06304798432058878
153,0.08494027704000473,0.06465549920033607,0.0871450887591494,0.06569852429906127
154,0.07600440084934235,0.06341373814403455,0.08517341086855691,0.06916626589616516
155,0.10896548628807068,0.06306850000549753,0.0885464034259766,0.07162918176066571
156,0.1700483113527298,0.06745970092971221,0.0913016904789112,0.06850688825603235
157,0.1364896446466446,0.06726242407743176,0.08810663503492512,0.06246771979860353
158,0.17910267412662506,0.0657583910862795,0.08551962623273289,0.06083743761119684
159,0.1806361824274063,0.06425823380287138,0.08693815780109847,0.0617686227033132
160,0.1373438686132431,0.0633632726607185,0.08619834868296804,0.06388924188207862
161,0.14498476684093475,0.0629083090584425,0.08891630273174235,0.06871257274940752
162,0.17128749191761017,0.0672457069206299,0.09208393938101506,0.06881218004577291
163,0.15869958698749542,0.06751973132373708,0.08890738584118811,0.06693002489118777
164,0.12679527699947357,0.06598388123679398,0.08604911000884068,0.06470668155142478
165,0.10729498416185379,0.06416777838009495,0.0866940303264672,0.0665562497294649
166,0.11394650489091873,0.06279632471952432,0.08454415101170247,0.06793219261650607
167,0.10458020120859146,0.06227518636420835,0.08711439552014946,0.0695246177587541
168,0.13399352133274078,0.06608568939950218,0.08900644535233582,0.06638929491631669
169,0.1347360461950302,0.06654965423958366,0.0876468412084252,0.06191853367534012
170,0.14319875836372375,0.0651148847466877,0.08459249501354976,0.06105860809914976
171,0.1747114062309265,0.06407938688046434,0.08600740619628072,0.05989817256320498
172,0.16021503508090973,0.06238968189525837,0.08407951008023783,0.06367880153242589
173,0.15141001343727112,0.06240061439063669,0.08759225086015247,0.06807760590142814
174,0.1491108387708664,0.0661550747145125,0.09046996338131781,0.06973429227166354
175,0.1385025531053543,0.06627409244645038,0.08855502441241896,0.06640268371429744
176,0.14318625628948212,0.06544771872053645,0.08584309706819652,0.0636570281278165
177,0.12820245325565338,0.06315808382126777,0.08592736188594144,0.06675689774855907
178,0.1152067631483078,0.06225527967078757,0.08437395941743425,0.06848335604714496
179,0.10737048089504242,0.06199912761146284,0.08809717540893282,0.0706069380964985
180,0.16789619624614716,0.06602164756839088,0.08963086600451578,0.06670706744471047
181,0.2056739181280136,0.06619845171987661,0.08694472294008039,0.06217106278288976
182,0.21723759174346924,0.06474333215006473,0.08497073097557016,0.06151968885292756
183,0.250335693359375,0.06270575068021617,0.08461618205274496,0.06051434549395273
184,0.2372153252363205,0.06225770047931793,0.08434366842716896,0.06515308905588764
185,0.22620174288749695,0.06250593680306048,0.08839550441849363,0.06922251144946502
186,0.21793070435523987,0.06693520255273055,0.0913454473933084,0.07067871810003798
187,0.20238181948661804,0.06757520183387175,0.09010927715156339,0.0687342995279382
188,0.15679782629013062,0.06545842100299538,0.08630669137682344,0.0660346235188208
189,0.1281605213880539,0.06311142001533067,0.08645876941024312,0.06981968446735493
190,0.11132099479436874,0.06331324572680427,0.08576134339671043,0.07188449150163358
191,0.09658646583557129,0.06306435263185331,0.08723732317391997,0.07269706965159771
192,0.10199626535177231,0.06477113830386806,0.08870409179327379,0.06816264234953101
193,0.1118219718337059,0.06673946471190083,0.08781897113740716,0.06374227481472954
194,0.10742342472076416,0.06486473563812567,0.08512939882629132,0.06222666104135908
195,0.13264301419258118,0.06279665024975532,0.08684370478423445,0.06202168668275573
196,0.1276092231273651,0.0629200693939952,0.08483419353068729,0.06590943016516938
197,0.11637715250253677,0.06292278250987629,0.08767192443752087,0.06813695815694579
198,0.1131189689040184,0.06454133217118309,0.09007279250452414,0.06936470215484633
199,0.11727038025856018,0.06627329630390527,0.08830382015628974,0.06731273198888442
200,0.10772459208965302,0.06487259550530826,0.08435247864917787,0.06454050534921203
201,0.07625249773263931,0.062324853249163925,0.08677406364937772,0.06817578275857636
202,0.06724951416254044,0.06300615393220903,0.08498531554353064,0.07113848624977233
203,0.08423428237438202,0.06318326969866563,0.08756341222520554,0.07291351125170721
204,0.1351732611656189,0.06447556895572691,0.08888155036511597,0.06999405062551523
205,0.15590715408325195,0.06615078746427167,0.08758945181488512,0.06521436245731331
206,0.15125243365764618,0.06439446756289038,0.08430560016715556,0.06286754555426179
207,0.12416867166757584,0.06249117626616192,0.08865774741964527,0.06619819311604194
208,0.08268498629331589,0.06341596828862069,0.08776987727879088,0.06831695418799676
209,0.08780048042535782,0.06342038979857667,0.08977321906819911,0.07127879502250424
210,0.13165992498397827,0.06530723132204191,0.0927200634143539,0.07159801699360142
211,0.14530934393405914,0.06669059060483723,0.08949138526410436,0.06913701026668542
212,0.11330636590719223,0.06509427109034603,0.08559680620880256,0.06672400142998916
213,0.10215622931718826,0.06314217342458339,0.08916536682195769,0.07137288261732092
214,0.09629897773265839,0.06426010972739928,0.08631151118983263,0.07153680995808759
215,0.09687679260969162,0.064389775343147,0.08788355535141884,0.07307100194489123
216,0.11929039657115936,0.06562910407753879,0.09028947234492803,0.07026801877740273
217,0.13290119171142578,0.0677681953338798,0.08859255775659182,0.06475902944011745
218,0.12387723475694656,0.06533126666750744,0.08485548428785251,0.06323020762735726
219,0.1322568953037262,0.06355715697541316,0.0874121100769934,0.06311492533155297
220,0.1315518468618393,0.06402161035840871,0.08576954851495157,0.0679165973856608
221,0.12598255276679993,0.06463341603288963,0.08961506320652057,0.06853816171785519
222,0.12407033890485764,0.06582801085024768,0.0927119881333096,0.06971190667226959
223,0.12939096987247467,0.0682201479251382,0.08954167752086163,0.06787075371703483
224,0.12195419520139694,0.0665141479672282,0.08574071954198495,0.06385319233801817
225,0.08492216467857361,0.06397100968978037,0.08847160010880621,0.06836277994593148
226,0.07124108821153641,0.06350673504701594,0.0853944854470222,0.0711068834502563
227,0.09760960191488266,0.0637340231868997,0.08813593209139697,0.07316269765480166
228,0.17032183706760406,0.06575918135861497,0.09080607425816513,0.06960996170740942
229,0.19221609830856323,0.06726980373328423,0.08810237562885848,0.06503102844660563
230,0.16519373655319214,0.06567055656021009,0.08633412243746327,0.06468757271529363
231,0.14125002920627594,0.06292943381719686,0.09089432634291698,0.06612435883914997
232,0.10056621581315994,0.06271302204475036,0.08804664344446687,0.06825826675923725
233,0.11439346522092819,0.06336115685801112,0.09123197956666199,0.0723713304994095
234,0.16434472799301147,0.06556438568797161,0.09498020867694773,0.07224177575886448
235,0.14388427138328552,0.0674695788262825,0.09035939010580582,0.06970379705924987
236,0.10680289566516876,0.06536128405916374,0.08666267004713796,0.06703829717314264
237,0.09367331117391586,0.06281431693446833,0.09087944722400011,0.0719332339030667
238,0.09119942039251328,0.06261764534116104,0.08610525228864135,0.07242006771747761
239,0.1051459014415741,0.06372882031842034,0.08852740570319718,0.07290212662663867
240,0.13077251613140106,0.06514854700970772,0.09153069660406098,0.06910019714980986
241,0.14014573395252228,0.06775964558016222,0.08901523968955095,0.06439239817209774
242,0.1661079078912735,0.06530809880363281,0.08504741357667046,0.06260593770302952
243,0.17233003675937653,0.06308981096604839,0.0904814994714913,0.062012239419675715
244,0.1627487689256668,0.06217728848206059,0.08627177042344186,0.06724327918875499
245,0.14408986270427704,0.0629446306760474,0.08949040069817032,0.06931340128555585
246,0.13766804337501526,0.06513884643663959,0.09359548731189506,0.07209488387831468
247,0.15009376406669617,0.06786035544094945,0.08955886485782792,0.06736660171276436
248,0.13487757742404938,0.06575572380947113,0.08588547244626796,0.06588700844297639
249,0.0986429899930954,0.06323639624896833,0.09039091549383067,0.07129463064378944
250,0.07967399805784225,0.06264715063606524,0.08751155458906595,0.07324409741051909
251,0.09651380777359009,0.06317764624629427,0.08916912292010318,0.07503807448772841
252,0.14483222365379333,0.06531075481288479,0.09275032329893064,0.07174187294388795
253,0.16508421301841736,0.06606698852073832,0.08812559075292077,0.0650600564750266
254,0.14685243368148804,0.06435794824216727,0.08567765529342167,0.06453452478659259
255,0.1348097324371338,0.06206537827931135,0.08911149335324728,0.06601978310938902
256,0.12472987174987793,0.06155296968810006,0.08640197410461632,0.06628039120292378
257,0.16304287314414978,0.06207341312303398,0.08825784063072666,0.06816980753708032
258,0.170431986451149,0.06521881798768663,0.09386849911035262,0.07098846561619586
259,0.14112356305122375,0.06679874631889487,0.08914092790578763,0.06847101269997652
260,0.1110008955001831,0.06519101157181537,0.08625631075930154,0.06496147650066987
261,0.10556890815496445,0.06215025656861346,0.09068359973836095,0.07105763837572611
262,0.11087634414434433,0.06240092508370117,0.08509438886776195,0.07202998665863536
263,0.10928777605295181,0.06292965461971112,0.08747135446071487,0.0730221084654679
264,0.14165613055229187,0.06541589929191659,0.09073914912004964,0.06884606532054366
265,0.13931486010551453,0.06712707183431037,0.08852124039234889,0.06376814758280114
266,0.13296173512935638,0.06611370487033658,0.08651275344596705,0.06325127095090079
267,0.1385321021080017,0.062397457209982916,0.09043274170051024,0.06345733980540859
268,0.11817868798971176,0.06372281654860729,0.08694400607281828,0.06838289487226812
269,0.11406102776527405,0.06464095528656309,0.0892128083315722,0.0695584478489632
270,0.11161593347787857,0.06621077389830149,0.09318396491416557,0.07126188226201685
271,0.11050686240196228,0.06802873247566205,0.08968217606690786,0.06788803188649328
272,0.11421582847833633,0.0672030659434649,0.08767613191337079,0.06520196362982718
273,0.0725320503115654,0.06262080879965207,0.09121824273656944,0.07033543058850628
274,0.06266824156045914,0.0636174781275426,0.08820704148349709,0.07489293779028774
275,0.08282031863927841,0.06506870982188427,0.0896183651930297,0.07585378765877096
276,0.1503288894891739,0.06679606547705039,0.09367614604991042,0.07227892430293671
277,0.16411006450653076,0.06890869062864036,0.08973316788655028,0.06623657066021728
278,0.1283426582813263,0.06724563208131812,0.0887492672627684,0.06609541942409404
279,0.1331266462802887,0.06403277524180134,0.0925665459850257,0.06984549269504325
280,0.10738259553909302,0.0656086816242084,0.09078360841390833,0.07232673569499695
281,0.1354188621044159,0.06596832639373226,0.0927492586947131,0.07349042878776543
282,0.1802258938550949,0.06736560497688794,0.09604325779358884,0.07484397263878616
283,0.16377365589141846,0.0690084790699113,0.09124253910549897,0.07182985531803149
284,0.1183527335524559,0.06778611294924873,0.08828018111424478,0.06843416552191736
285,0.0997488871216774,0.06376598665867635,0.09128699078506385,0.07335401775325102
286,0.1010700911283493,0.06607344363597512,0.08708855418824492,0.0724349077582637
287,0.09533052146434784,0.06615223081793903,0.08975090471452624,0.07249958093633622
288,0.12771327793598175,0.0676888436607134,0.0930109284577963,0.06927449349883942
289,0.15789461135864258,0.07033132835091162,0.09073435724851074,0.06540319306839239
290,0.16930854320526123,0.06785931674094867,0.08860174606284789,0.06496358215209887
291,0.1815086305141449,0.06373688358933595,0.09097142481506859,0.06390083578998063
292,0.17257808148860931,0.06601033547709192,0.08717623987808833,0.07000038482718945
293,0.17165477573871613,0.06546100575672376,0.0906041952670979,0.07155853376963194
294,0.16142405569553375,0.06754887010358389,0.09400276097962439,0.07391592380366337
295,0.15266408026218414,0.07029071427538632,0.09087147229837884,0.06918030043406255
296,0.1362525224685669,0.06816158098543026,0.08833752414883199,0.06786721790098886
297,0.08284362405538559,0.06363571179953105,0.09173723801419799,0.0719703740876779
298,0.08293710649013519,0.06600096935144996,0.08809772848618506,0.07471230714317773
299,0.11771222949028015,0.0656540707795184,0.09057985531997276,0.07532710371105678
300,0.19523216784000397,0.06828767025370196,0.09431281942207112,0.07122159356307592
301,0.21391081809997559,0.07065584830240706,0.09123617620269688,0.06665154195384629
302,0.19053377211093903,0.06862993926633408,0.08979693854037364,0.06753636059520296
303,0.17034600675106049,0.06391762677018077,0.09301930311387498,0.0673579178735349
304,0.1409437358379364,0.06657362060708935,0.09001452252730426,0.06952433586121368
305,0.18179510533809662,0.06564901157442683,0.09349292576482869,0.07381436086001428
306,0.21570542454719543,0.06851947479509718,0.0968741585125806,0.07528699556138607
307,0.1826137900352478,0.07106761363392076,0.0924277598155314,0.07120895772011498
308,0.13247598707675934,0.06873610420482253,0.08903954717998731,0.069216052123903
309,0.1047283336520195,0.06367826901115804,0.09170140551984464,0.07339930818768171
310,0.0989888608455658,0.06650138342727814,0.08816002894097866,0.07337357636783301
311,0.10558594018220901,0.0660339984233215,0.0896031306623414,0.07294113730343497
312,0.1807347536087036,0.06842630174805435,0.09325193779119748,0.06935581499932969
313,0.20359502732753754,0.07149352136213392,0.09088015214574746,0.06525675079391582
314,0.24415470659732819,0.06912531936861575,0.08776917008970801,0.06582194282669432
315,0.28168246150016785,0.06411996572005109,0.09100200619724576,0.06517311250218442
316,0.2580881714820862,0.06712671217128463,0.08814037648843719,0.07152652613064475
317,0.23739385604858398,0.0669084690379416,0.09034094251806138,0.07241243693344081
318,0.20567889511585236,0.0692715710215439,0.09374353098860415,0.07444633500300339
319,0.18170742690563202,0.07127255358311935,0.09140087471537615,0.06972431056553181
320,0.16298457980155945,0.06847423383536605,0.08749743878792887,0.06805067344386292
321,0.09689141809940338,0.06379571809615255,0.09177224428151326,0.07279058796678034
322,0.10111981630325317,0.06724261383581957,0.088386927035861,0.07507801981072057
323,0.1562013030052185,0.06712149451231438,0.09002350751276066,0.07556284639954684
324,0.20195645093917847,0.06997355542237084,0.0940621174132929,0.07215105398024536
325,0.27826324105262756,0.07160917160086987,0.09041182253384653,0.06561798949817121
326,0.24824510514736176,0.0693417452987302,0.08751096091911627,0.06557748549966774
327,0.1835123747587204,0.06442077418345243,0.09293926702477191,0.06645631048178699
328,0.19755132496356964,0.06784570836615864,0.0900764703211633,0.06929245821408309
329,0.2512179911136627,0.06748711207752214,0.09263144394677392,0.07303614374397532
330,0.2382935881614685,0.07033451855397219,0.09589875482162742,0.07459891318384286
331,0.1965692937374115,0.07186046115786411,0.09179591422487868,0.07100588421395594
332,0.14491067826747894,0.06970853472921214,0.08685036546451291,0.06749697813325851
333,0.10785143822431564,0.06430676692781241,0.09144914897079127,0.07366255407089527
334,0.10699006915092468,0.06749503778816852,0.08727826606961439,0.0738611286529814
335,0.12365412712097168,0.06654574429145207,0.08878185241959985,0.07373859993536191
336,0.1709839552640915,0.06964374723787699,0.09264554820971355,0.07010119242308373
337,0.21720468997955322,0.07154258138731606,0.09049856947336661,0.06481594267138131
338,0.2442193329334259,0.06878581205695694,0.08660124040444538,0.06521032579879747
339,0.2649482488632202,0.06403174554429568,0.09185699993869328,0.06519224241657096
340,0.24984164535999298,0.06695866678525655,0.08756622939738433,0.07092174151478074
341,0.24071067571640015,0.06682006557473176,0.09004328208846248,0.07315087376583268
342,0.1992494910955429,0.069344187331405,0.0927598124791205,0.07341132997367864
343,0.20526118576526642,0.07163357558143692,0.09057392693280765,0.0692448994456519
344,0.17706768214702606,0.06808553665941158,0.08646749944197735,0.06763391132167322
345,0.10036376863718033,0.06350702982744182,0.09034959377960612,0.07173929424906889
346,0.14277762174606323,0.06668397633788539,0.08757319446147552,0.07401197953052749
347,0.12450697273015976,0.06674303483554049,0.08866227142581147,0.07396918607344961
348,0.1735144406557083,0.06961343016469143,0.09187465954889706,0.07067299782755819
349,0.2342032492160797,0.0708496433194182,0.08930592044032885,0.06452813206444273
350,0.19567567110061646,0.06766230381215564,0.08468230016210385,0.06530220003056925
351,0.22850626707077026,0.0631478829141519,0.0897605208378061,0.0661043647259973
352,0.1745709329843521,0.0661223816252062,0.08687462681816555,0.06859854174869895
353,0.2506787180900574,0.06608088496842225,0.08870177820091897,0.07167848652432929
354,0.2603621482849121,0.06953500378821074,0.09138459986333865,0.0724097087651958
355,0.2020856738090515,0.07076907566009441,0.08840725695094796,0.06945467159545907
356,0.15419769287109375,0.06780255063660023,0.08469944492845725,0.06660563308730069
357,0.11044254899024963,0.0639118395273981,0.08956287795493204,0.07245459115622054
358,0.1288612186908722,0.06721857921816597,0.0861562517181405,0.0728204976072334
359,0.12112826853990555,0.06684619314488727,0.08763517800620264,0.07187954835597442
360,0.19371956586837769,0.06961821250421842,0.090945993915353,0.069797372893885
361,0.19343942403793335,0.0708652597977283,0.08867256523110122,0.06435625018512436
362,0.21711786091327667,0.06798633392187116,0.08529709066090123,0.06541567101438718
363,0.23756733536720276,0.06438865481362752,0.08932562464636917,0.0655679975435651
364,0.21533028781414032,0.06660391619716671,0.0863024136670918,0.07086734768215149
365,0.20384925603866577,0.06786919826752266,0.08846108171598219,0.07252649998410308
