time_index,mean_abs_gradient,mean_signed_gradient,finite_difference_response
39,5.632693665531752e-05,-4.09939418774673e-06,
40,6.90004860102601e-05,-8.194728762657091e-06,
41,3.6962058705588184e-05,-3.942143378378118e-06,
42,4.637123884960948e-05,-1.2337186609286055e-05,
43,9.149166035491536e-05,8.508952672194764e-06,
44,0.00010492843698340861,1.1350479690617834e-05,
45,6.839881652489393e-05,7.364249803066243e-06,
46,8.261951162629495e-05,1.1428393990053381e-05,
47,4.918854073193437e-05,7.831631521071358e-06,
48,6.03909238851061e-05,8.742470338266425e-06,
49,0.00011120033048514632,-2.2186863136972706e-06,
50,0.00012505852789347825,-1.3402002487001005e-05,
51,7.697671892293285e-05,-6.314356277974704e-06,
52,9.032422108897922e-05,-1.2934180807404922e-05,
53,4.996267485001313e-05,-6.753598107422931e-06,
54,6.346581652732788e-05,-1.1159215007626785e-05,
55,0.00013078987428473608,2.990308113718735e-06,
56,0.00013009602632034026,9.676173552821052e-06,
57,9.25080440061893e-05,5.603390521442753e-06,
58,9.977582656228194e-05,1.3534479143185676e-05,
59,6.536964162608325e-05,4.815023754442141e-06,
60,7.66437351125032e-05,5.548531308228294e-06,
61,0.00012136970828924816,-7.031467711997374e-06,
62,0.000118514960831817,-1.729293505141933e-05,
63,8.440566170975217e-05,-7.415976645304345e-06,
64,8.752687820863987e-05,-1.602946472293151e-05,
65,7.494509136882872e-05,-7.281475615604295e-06,
66,9.010690467091211e-05,-1.2782413178760588e-05,
67,0.00013129958564864604,5.621248705242213e-06,
68,0.00012382082977204672,1.5123380203855655e-05,
69,8.838626139809744e-05,5.8730128588517045e-06,
70,8.316298306540592e-05,1.568620651580334e-05,
71,6.098991536332289e-05,1.2732070095872977e-05,
72,8.19243274192905e-05,1.5305125216979492e-05,
73,6.652793384394802e-05,-1.1021120945726926e-05,
74,7.670901177767692e-05,-2.5174306228440253e-05,
75,5.205511916712913e-05,-8.137867558573253e-06,
76,6.631246794443411e-05,-1.8926092640436126e-05,
77,4.5473367349370076e-05,-1.0202447802227999e-05,
78,8.865147258672681e-05,-1.2675259635367789e-05,
79,4.828748056492519e-05,1.715078952491651e-05,
80,6.40414232726644e-05,2.9798792804212682e-05,
81,3.6893801777859194e-05,1.1317594024533373e-05,
82,4.751503957950696e-05,1.9866586649880126e-05,
83,4.355822001603623e-05,1.0690556696399004e-05,
84,3.978382695398371e-05,1.2727020142792933e-05,
85,3.7295161757269635e-05,-1.197964208391308e-05,
86,5.98051673088256e-05,-2.4549501827799586e-05,
87,3.1153802583936516e-05,-1.1754427884877064e-05,
88,4.698797069327806e-05,-2.0902458158746284e-05,
89,4.544836151797513e-05,-1.310759802242685e-05,
90,4.714847647760291e-05,-1.887895821167398e-05,
91,4.670642463333068e-05,1.554111903514933e-05,
92,6.433428507079952e-05,2.0361730080475398e-05,
93,3.45671950569903e-05,1.0562133695657394e-05,
94,4.943973828544369e-05,1.655255387672263e-05,
95,5.300677304105539e-05,7.774593345999392e-06,
96,4.3887525580863616e-05,1.0766442233068302e-05,
97,4.561607449561832e-05,-1.0967568249227389e-05,
98,7.410070849714212e-05,-1.3219544571473393e-05,
99,3.2626731678776976e-05,-7.664215955650006e-06,
100,4.89783958420005e-05,-8.917576915039371e-06,
101,4.765845454000685e-05,-6.452155114104807e-06,
102,5.922204287517594e-05,-1.5013955831477688e-05,
103,5.80735441179145e-05,8.188458701107764e-06,
104,8.596840416430496e-05,5.943090657569071e-06,
105,3.4506970504957104e-05,7.64287842089505e-06,
106,5.767009532151167e-05,6.912101728148844e-06,
107,3.820443553844858e-05,-8.49529611017596e-07,
108,4.589275834275343e-05,5.287712126695558e-06,
109,6.748092309429748e-05,-3.694380326821477e-06,
110,7.990587461054453e-05,-8.789040383102734e-07,
111,3.1683336319907716e-05,-7.866693431694893e-07,
112,4.972579216926187e-05,-7.153395865074009e-07,
113,3.387155641662719e-05,4.869326937091094e-06,
114,4.989494694503568e-05,-1.060368645206771e-06,
115,6.318116848411765e-05,-2.0787510383934475e-07,
116,8.025869092740496e-05,-2.588142031018357e-06,
117,3.2757925748141826e-05,-2.785326687092579e-06,
118,5.1256022461963034e-05,-3.2440440694360617e-06,
119,3.5526030593419344e-05,-9.989029715173375e-06,
120,6.634270593643859e-05,-2.8534891539168583e-06,
121,4.939475533796039e-05,4.336740974965535e-06,
122,7.44102884753028e-05,1.1070354661328674e-05,
123,3.391312766541974e-05,5.335314399972157e-06,
124,5.3309311689580295e-05,1.0509784707275166e-05,
125,3.198371916282451e-05,1.0295836736485767e-05,
126,7.180291491489957e-05,5.255894545744663e-06,
127,4.323066810857632e-05,-1.004603653429047e-05,
128,6.339843085221392e-05,-1.704344205609773e-05,
129,3.1692324552880435e-05,-9.03650462242516e-06,
130,5.169505315972769e-05,-1.1010588210746435e-05,
131,2.8830362593691373e-05,-1.1194521113179148e-05,
132,4.956147906687831e-05,-7.441202038803242e-06,
133,4.7697013888821294e-05,1.52203630508364e-05,
134,5.592814787156558e-05,1.8342658872852336e-05,
135,2.7190165502317887e-05,1.0341202702622895e-05,
136,4.0721545506780134e-05,1.3458396092044667e-05,
137,2.840446929786551e-05,1.3210521093550856e-05,
138,4.7118454923682816e-05,1.0996778480413619e-05,
139,4.72700361613187e-05,-1.7529438211840086e-05,
140,5.268329275731092e-05,-2.1075741931854607e-05,
141,2.2761078287744784e-05,-1.0478944559823486e-05,
142,3.968847183733444e-05,-1.6029315998723958e-05,
143,2.575148060454272e-05,-1.2984160546144116e-05,
144,3.9807126973928896e-05,-1.1373228161238286e-05,
145,3.60980248691097e-05,1.4250308711081874e-05,
146,4.3716145834575095e-05,1.9052852283556782e-05,
147,2.2781759980716743e-05,8.927444541078395e-06,
148,3.130379109063055e-05,1.3169420227432921e-05,
149,2.1443794399341902e-05,9.620345215312551e-06,
150,3.5851260539250994e-05,1.1693951461515845e-05,
151,3.296441977476033e-05,-1.1364060104955884e-05,
152,4.0596405423933726e-05,-1.658459142715531e-05,
153,2.9633669761270064e-05,-5.754007194100484e-06,
154,2.9859681327642257e-05,-1.036312140185947e-05,
155,2.0889852337512865e-05,-6.89781424139959e-06,
156,2.5413680229272966e-05,-7.966235794285676e-06,
157,3.0723664524755024e-05,8.784664168156756e-06,
158,3.7551209310376655e-05,1.127055170797269e-05,
159,2.1441451021278874e-05,2.304402289834312e-06,
160,2.39949069531403e-05,6.987468555848187e-06,
161,1.8914651718660025e-05,7.579208093556558e-06,
162,2.355122532684445e-05,7.676065671599222e-06,
163,2.7984268172076554e-05,-3.183868181925017e-06,
164,3.158816468298721e-05,-4.889245633613963e-06,
165,2.05738907598494e-05,1.71894602044428e-08,
166,2.2921202203395384e-05,-2.5405817738254926e-06,
167,1.9854888348293442e-05,-3.840607770773848e-06,
168,2.179797996047585e-05,-4.145794041684628e-06,
169,2.5527654239946667e-05,1.3826796165160105e-07,
170,3.515906605787764e-05,-1.4789767582052654e-07,
171,1.79621918862592e-05,1.6797293249025204e-06,
172,2.3111456833984923e-05,-2.4098438748425334e-06,
173,1.7809841941535914e-05,3.6432901140415197e-07,
174,2.2365695339690967e-05,-4.2543616868971955e-06,
175,3.257734525028527e-05,8.807907385285521e-06,
176,4.40006619577443e-05,8.842458861124669e-06,
177,2.4987754608489576e-05,3.0716277963889414e-06,
178,2.6294678902905572e-05,4.9835806013983785e-06,
179,1.9454994052076862e-05,-8.137957578924215e-07,
180,2.4747208174501013e-05,2.7738098084672035e-06,
181,2.8090491788307625e-05,-7.538951108932408e-06,
182,3.766093875258646e-05,-1.0016018429124887e-05,
183,1.9909914764563535e-05,-5.105313035647625e-06,
184,2.5670691429912128e-05,-4.1756977497340945e-06,
185,1.764948371731277e-05,-8.350752624846926e-08,
186,2.7899228344029413e-05,-8.654154494823815e-06,
187,3.1053996578867514e-05,1.1835883440658974e-05,
188,3.729148489756404e-05,9.401224612507317e-06,
189,2.1946267463049263e-05,6.22730176593121e-06,
190,2.532151865710018e-05,4.869022721686904e-06,
191,2.022668301530454e-05,2.74554157592937e-06,
192,3.0705398027445575e-05,5.091172513328415e-06,
193,5.645782528604503e-05,-1.9123297732226958e-06,
194,4.797722733331154e-05,-5.4071098188520255e-06,
195,2.3017112230913233e-05,-4.767683698503333e-06,
196,2.453918406921557e-05,-5.660459889695033e-06,
197,2.362111217193853e-05,-5.842828160428412e-06,
198,3.9588052524257887e-05,-1.2040484456576905e-05,
199,7.384134845605808e-05,2.9541904414795032e-08,
200,6.727255707855442e-05,1.1786796405777706e-06,
201,4.112253300480093e-05,4.698522270003769e-06,
202,3.8857040181028424e-05,1.7218816366388573e-06,
203,3.3662062421734886e-05,-6.454639567382834e-07,
204,2.0252442991044345e-05,1.299853910856947e-06,
205,7.133243466991448e-05,2.1364478910646495e-06,
206,4.6463069760907926e-05,-1.1137331728184291e-06,
207,2.844215758895665e-05,-1.1104012454917926e-06,
208,2.791474267247568e-05,-2.2040811104705514e-06,
209,3.0174036217951133e-05,-1.039767120572389e-06,
210,2.1836312585253924e-05,-3.901117865317312e-06,
211,6.47082458835073e-05,-2.846848681448662e-06,
212,4.0647859426220144e-05,-1.781824015741525e-06,
213,3.605539011784588e-05,-3.704234292591818e-06,
214,2.49508265521096e-05,-2.1459217377030526e-06,
215,2.676347983088774e-05,-2.6332621854881686e-06,
216,2.3320812953811366e-05,9.234135731828715e-07,
217,2.8881291351960197e-05,6.258452605088055e-06,
218,2.9580420865776042e-05,3.3032562896212745e-06,
219,1.620265315220119e-05,3.9497609500520934e-07,
220,2.5214767165813273e-05,-3.1471972287514895e-08,
221,1.733385854982944e-05,1.9572414960713386e-07,
222,2.4507661248121404e-05,1.7398267189690165e-06,
223,2.797778789239861e-05,-4.667976010217617e-06,
224,5.0891895820573806e-05,-4.272240381564792e-06,
225,2.958149393418266e-05,-1.3215029788344032e-06,
226,5.534508675607087e-05,-2.762173148746732e-06,
227,3.819016154964283e-05,-5.4460575674126975e-06,
228,5.704358627987122e-05,-6.536108006404193e-06,
229,3.908613505354013e-05,1.8423430224364286e-06,
230,4.9806486740202496e-05,6.1591222443472105e-06,
231,4.205662921343728e-05,2.611918791134691e-06,
232,3.922605732701153e-05,1.7417314268524955e-06,
233,3.3788532543136775e-05,2.906426832707677e-06,
234,6.666197904927511e-05,5.617232787019908e-06,
235,6.486367497668002e-05,-2.0490719658182243e-06,
236,7.51204440478302e-05,-8.224818121978691e-06,
237,5.231186674964625e-05,-3.0726455681605646e-06,
238,6.170102261378252e-05,-3.272023707809456e-06,
239,4.2281817037465296e-05,-3.916320425882229e-06,
240,5.224113471870494e-05,-6.206966206028548e-06,
241,6.192234498788214e-05,5.772865947389641e-06,
242,7.015036574860763e-05,1.0021964317139637e-05,
243,5.097160142429944e-05,4.276355772687912e-06,
244,5.788933640360483e-05,1.0309103269416179e-05,
245,3.651433261049013e-05,4.585295957868073e-06,
246,6.075354637384104e-05,5.139531917090305e-06,
247,6.566050888068276e-05,-8.513146208802677e-06,
248,7.841762726457091e-05,-1.4958716519686277e-05,
249,5.688386021401606e-05,-5.038922173824935e-06,
250,5.416433004072696e-05,-9.916948034147243e-06,
251,3.111627202521222e-05,-6.913684571380989e-06,
252,5.316483267441592e-05,-7.501603738952716e-06,
253,6.29995263460885e-05,8.146114755022826e-06,
254,7.430479150744282e-05,1.288673757723505e-05,
255,5.775387732379992e-05,6.144598685864366e-06,
256,4.849009374516927e-05,1.0606597898220657e-05,
257,3.282718113864359e-05,1.0964590461734613e-05,
258,4.782846982769635e-05,1.3866540432635096e-05,
259,6.385860702028454e-05,-7.723364147761372e-06,
260,7.040474728065809e-05,-1.0766844728967348e-05,
261,4.989240353227485e-05,-6.8181009198264336e-06,
262,5.3744568504043855e-05,-6.4030892290355995e-06,
263,2.448958523581539e-05,-9.5655356187898e-06,
264,4.413191104071129e-05,-9.20198872376789e-06,
265,5.657867898532588e-05,9.353582414849457e-06,
266,6.618496146464687e-05,8.021628834361158e-06,
267,4.7708194881038036e-05,8.144038951789817e-06,
268,4.8184283904057725e-05,5.7809298595096995e-06,
269,2.7264121096474508e-05,1.0164952676916528e-05,
270,4.9092905956491626e-05,1.4397765736169566e-05,
271,5.387372384358882e-05,-9.638526625806099e-06,
272,6.193454133348755e-05,-9.431679435763163e-06,
273,4.0068346487758044e-05,-7.368554325434421e-06,
274,4.380384284342567e-05,-6.069838004155567e-06,
275,2.478969769895013e-05,-9.897745512500392e-06,
276,4.2491459377439846e-05,-8.086187995848788e-06,
277,4.893974640990131e-05,1.0974172677638957e-05,
278,5.631455521671298e-05,1.2149928806033066e-05,
279,3.6086632668403106e-05,9.970340227839967e-06,
280,3.6300321718434656e-05,1.0139156961215468e-05,
281,2.6469527808460824e-05,9.282498331806383e-06,
282,3.8222254423609616e-05,9.193994139133382e-06,
283,4.4741834255459945e-05,-1.3350778632551888e-05,
284,5.054932684548216e-05,-1.3246617764853649e-05,
285,3.558777791026625e-05,-9.62702394348623e-06,
286,4.002120594815919e-05,-1.183345829908993e-05,
287,2.4789481033492067e-05,-6.745620103133985e-06,
288,3.01721580680827e-05,-7.254576025620249e-06,
289,3.925022439857241e-05,1.422445798144032e-05,
290,3.884316322996927e-05,1.1707654603502046e-05,
291,2.2884856580926032e-05,8.226310788286706e-06,
292,3.1735563132835e-05,9.463034419007887e-06,
293,1.8740231888884973e-05,3.3187238543740976e-06,
294,2.87472526863331e-05,6.951956041437565e-06,
295,3.6884371985208764e-05,-1.1749039313848525e-05,
296,3.255182720013614e-05,-7.771033473983177e-06,
297,2.15431518556995e-05,-6.9007900474984815e-06,
298,2.6806872375302538e-05,-1.0310741422563702e-05,
299,2.2671080289780677e-05,-3.433870426862638e-06,
300,2.197865802870746e-05,-5.284656310016496e-06,
301,3.082103994312915e-05,1.1678705049636814e-05,
302,4.010516790047058e-05,7.853951365583661e-06,
303,2.019458833317566e-05,3.1255124209925288e-06,
304,2.4174787843852148e-05,9.055092532641479e-06,
305,2.0134327590832462e-05,8.832013049374695e-07,
306,2.682089722211025e-05,2.635223131010532e-06,
307,3.872685382096582e-05,-8.20649811175028e-06,
308,5.1934945791539834e-05,-2.9490714165295425e-06,
309,2.7526184556422994e-05,4.302255872192161e-08,
310,2.6078620467593455e-05,-5.5925926222224895e-06,
311,2.8737177060412206e-05,-1.1172966238130282e-06,
312,2.0970763541429604e-05,-1.5151631526153085e-06,
313,3.599699934533246e-05,6.653725441602936e-06,
314,6.498893600066713e-05,3.352966587213825e-06,
315,2.352462234696196e-05,3.749591207175789e-06,
316,3.669919706659303e-05,2.7805148929548383e-06,
317,3.581601915703643e-05,-2.024564557313538e-06,
318,2.385713449777021e-05,-2.996687718964928e-06,
319,3.9123747564233435e-05,-1.8735162703770975e-06,
320,6.903008153087631e-05,-1.0026618078029514e-06,
321,2.8992471708902268e-05,-2.005276527938804e-06,
322,3.303997976088015e-05,-1.626082611291427e-06,
323,3.814637665571008e-05,-1.287790845812727e-07,
324,2.816177765279939e-05,-1.6674055237060548e-06,
325,5.347975971268343e-05,-3.18643401907623e-06,
326,8.606681309347983e-05,-3.649921643991033e-06,
327,3.596173401309075e-05,1.346197940338676e-06,
328,3.998519446754688e-05,-1.5107108094439138e-06,
329,3.738945151997628e-05,1.0715452242764167e-06,
330,3.263096949640818e-05,-1.7420676812207603e-06,
331,7.881286375690944e-05,8.834795070675855e-06,
332,9.43798628386936e-05,1.214504383250685e-05,
333,4.28964932606981e-05,1.133360871311392e-06,
334,5.1455732719183465e-05,6.991696423766382e-06,
335,4.322506379139668e-05,1.0787130660462805e-06,
336,3.240346906014089e-05,3.047881793129986e-06,
337,0.00010831894403617341,-6.125788760733658e-06,
338,0.00011882561119862311,-1.4551872365722201e-05,
339,5.1347556574823794e-05,-9.206510838979281e-07,
340,6.432774935525405e-05,-7.281428762796947e-06,
341,5.250255075918089e-05,-5.863867454671717e-06,
342,3.6206846386578816e-05,-5.469886345178479e-06,
343,0.00012669140691979832,6.537484918702657e-06,
344,0.0001276757236718411,1.156826459150363e-05,
345,6.484281495778261e-05,4.062310854263409e-07,
346,7.906864493634203e-05,6.829951771470362e-06,
347,7.87882897297788e-05,4.037792015494579e-06,
348,6.897898704968004e-05,2.305622832718005e-06,
349,0.00014431477458336822,-1.168300958283231e-05,
350,0.00012224353473097187,-1.8371880445654044e-05,
351,6.236576919469545e-05,-5.139685169400618e-06,
352,6.541482116517727e-05,-1.1418103121790019e-05,
353,6.0332191099275535e-05,-7.00012674416582e-06,
354,7.208028043914099e-05,-7.138759592774049e-06,
355,0.0001392858129336327,1.4741021712574193e-05,
356,0.00013215772205079528,1.8883984070937133e-05,
357,6.554292472823622e-05,4.7993330395137315e-06,
358,7.684751755645958e-05,1.3513832974305323e-05,
359,7.351156485431905e-05,9.057623324556138e-06,
360,7.809367034063879e-05,8.111141536035337e-06,
361,7.357221279779056e-05,-1.0068659195875776e-05,
362,8.438002970208236e-05,-1.6954156366398908e-05,
363,3.807028041419038e-05,-4.327232663203255e-06,
364,5.8900366119425076e-05,-1.341041936037917e-05,
365,6.3101145769906e-05,-8.085510856403744e-06,
366,8.48031391537266e-05,-1.2942025544962884e-05,
367,5.629920187424259e-05,9.20125058532863e-06,
368,6.16480521481814e-05,1.4430385715649036e-05,
369,3.093500181637951e-05,3.2810644478708017e-06,
370,4.4267016457005024e-05,8.583322265091434e-06,
371,3.86527202365306e-05,7.771916884618826e-06,
372,4.3343472638991355e-05,4.238535721998832e-06,
373,4.318684987733182e-05,-9.228698592624238e-06,
374,5.204931449043215e-05,-9.632038317671946e-06,
375,3.60660589887543e-05,-3.554620622736593e-06,
376,3.741556292879977e-05,-4.028812733245618e-06,
377,3.3772375239831965e-05,-7.242912318667598e-06,
378,4.337758939852522e-05,-5.588972780875186e-06,
379,7.012823020670025e-05,8.88341236913805e-06,
380,6.952349351541627e-05,5.2724974828438895e-06,
381,4.9027916420960713e-05,1.19640787977189e-06,
382,4.426735198475875e-05,1.6416590733164021e-06,
383,4.327195293150171e-05,2.364779183900672e-06,
384,4.2294537468565285e-05,2.9487679041397185e-07,
385,6.587634297396843e-05,-6.261354301833373e-06,
386,6.248684522212162e-05,-2.0383672042119847e-06,
387,4.4089466471286e-05,9.32148492404665e-07,
388,3.9177789382111294e-05,5.072893030004588e-06,
389,5.0955677547140764e-05,1.110226296505278e-07,
390,5.956253667569572e-05,-1.177885620574584e-07,
391,8.169926173823547e-05,6.925946952459785e-07,
392,7.563469392022983e-05,-1.7505487700678453e-06,
393,4.3076549597268844e-05,1.4209935850217903e-07,
394,4.638010783050309e-05,-2.7467488046167568e-06,
395,3.651797613288398e-05,2.504160984816481e-07,
396,4.330897509351503e-05,1.4981401316542058e-06,
397,6.789094084611169e-05,-9.72805704350998e-07,
398,7.393722340306599e-05,4.078939497276224e-06,
399,5.0230117007491314e-05,3.491398217309303e-06,
400,5.3775521293920024e-05,1.1638396393847963e-05,
401,4.1874739779467786e-05,8.085573085059833e-06,
402,5.393942339131692e-05,6.88969895517879e-06,
403,7.180531357724769e-05,-5.756796526378864e-06,
404,8.219065661510936e-05,-1.9509787001598375e-06,
405,4.9295531912970804e-05,-1.3993794229214645e-06,
406,5.425438329049419e-05,-7.729414671229864e-06,
407,3.4616042728971696e-05,-6.280680510022714e-06,
408,4.1296610485611986e-05,-2.5665336096169527e-06,
409,6.687533918704416e-05,1.417517514331242e-06,
410,8.964942654052894e-05,1.1162424868871312e-06,
411,4.6264519672452785e-05,1.619240150386672e-06,
412,6.763391896432343e-05,1.684299142611949e-05,
413,4.1026083267968804e-05,1.2828090691115113e-05,
414,5.6323461584335223e-05,1.4410047253390768e-05,
415,7.352643403161589e-05,-8.94729034887975e-06,
416,0.00010327241616756684,-6.307909443204976e-06,
417,4.730938186574869e-05,1.6055244397453601e-06,
418,6.33964654991273e-05,-1.3763709609921057e-05,
419,3.730007903782063e-05,-4.93645770440648e-06,
420,5.5388858397366547e-05,-2.0507437692546524e-06,
421,6.365627612987217e-05,4.553658886577307e-06,
422,9.543476261612904e-05,6.342625694412077e-06,
423,4.660951759390064e-05,-1.4893775714529597e-06,
424,7.18541686442872e-05,2.026987281277841e-05,
425,4.2679595784041645e-05,1.1481011045231884e-05,
426,6.48541783253417e-05,1.3036248819140556e-05,
427,6.743642097717384e-05,-9.882515773337478e-06,
428,8.627426034633703e-05,-7.30643512270035e-06,
429,4.5032835812110405e-05,3.6892126872988317e-06,
430,6.625346259170328e-05,-1.5234693831546662e-05,
431,4.2484785050570885e-05,-4.02322899406031e-06,
432,4.8090364327349345e-05,-5.488250639559954e-06,
433,6.044805323177743e-05,2.633128399215103e-06,
434,7.911225234888011e-05,9.000468368402012e-06,
435,4.141979108377806e-05,-8.144815375117565e-06,
436,6.918301743921585e-05,1.924863133510934e-05,
437,4.142971931200702e-05,4.7817482274310695e-06,
438,6.21414856574293e-05,1.739372193603523e-05,
439,6.042518457217652e-05,-7.064066705554849e-06,
440,8.132026485847226e-05,-8.893033468991365e-06,
441,4.143820989979542e-05,9.751577150853206e-06,
442,6.370268218753543e-05,-1.1894843939195371e-05,
443,4.123667067038436e-05,2.635281849077977e-06,
444,5.759531209800376e-05,-6.226671734073837e-06,
445,4.458456183307308e-05,-5.827485655088151e-07,
446,6.1084003261515e-05,8.938768977662632e-06,
447,3.4990366343446934e-05,-1.0094764253969807e-05,
448,5.907728860793646e-05,1.24415605596152e-05,
449,3.3579794598197277e-05,-3.258653462368242e-06,
450,6.65531890176464e-05,1.2683051203731837e-05,
451,4.770971047816731e-05,8.318679992466318e-07,
452,4.954061829006865e-05,-4.924364652597865e-06,
453,4.3916999597318605e-05,1.4033489269612195e-05,
454,4.2598419354146156e-05,-5.189056293732262e-06,
455,3.086274057837034e-05,3.742992446442188e-06,
456,3.9055693356377085e-05,-4.4322819006549164e-06,
457,3.5151288005051485e-05,-6.620899940978391e-06,
458,4.675417017097061e-05,4.106559126611165e-06,
459,2.9929011210091023e-05,-1.2279195951930569e-05,
460,3.9455836778350726e-05,2.794226460201528e-06,
461,3.0352860914631275e-05,-4.3894384284781915e-06,
462,3.320336255845697e-05,6.945722890045707e-06,
463,3.655444407697706e-05,1.3326786348836587e-05,
464,4.558438850143007e-05,3.35631978979715e-06,
465,3.103820879568091e-05,1.5011643980745673e-05,
466,3.4253000151130396e-05,-1.3444495233084722e-06,
467,2.900862247250708e-05,7.64686820497753e-06,
468,3.8176908338712e-05,-5.135856656444221e-06,
469,3.335229893136351e-05,-8.618179087704902e-06,
470,4.722332401537902e-05,4.272335968431256e-06,
471,3.088256299374085e-05,-5.94182969738624e-06,
472,4.3574325499797675e-05,2.579707982130501e-06,
473,2.665775355126243e-05,-9.281094874054252e-06,
474,3.544513649666485e-05,-2.878425338927909e-07,
475,4.066246090890976e-05,1.1489104714712539e-05,
476,5.411585186179547e-05,3.689476102408662e-08,
477,3.770888927300846e-05,7.080819742438529e-06,
478,4.018592591949398e-05,-4.734286789138358e-06,
479,2.4892897456430502e-05,6.134247230679282e-06,
480,5.058681366184222e-05,3.830105772687868e-06,
481,7.333041401666595e-05,-2.22176721448044e-06,
482,8.275651715025778e-05,4.587996906073906e-06,
483,6.828425271773344e-05,-1.8185282031135147e-06,
484,7.309193107998691e-05,-1.4493818862130563e-06,
485,5.133279981756849e-05,-9.37908356473962e-06,
486,6.72719230524741e-05,-7.008393748855096e-06,
487,0.00010718579224409215,1.1541338666056672e-05,
488,0.00012580361592318652,-1.9918061554388293e-06,
489,9.816600292348691e-05,4.947069141638037e-06,
490,9.119842009871111e-05,-3.456655630343232e-06,
491,0.00010601682037131035,4.588189938203868e-06,
492,0.00016312004611661126,9.364069784044746e-06,
493,0.00023086354347123277,5.756724995026594e-06,
494,0.0002562298144593591,1.5009341141979435e-05,
495,0.00024917424612102055,-5.362157369723891e-06,
496,0.000193092120666517,-2.5867506350675197e-06,
497,0.00023896989590693486,-1.8959553630436077e-05,
498,0.00026474767496221743,-2.197384607393631e-05,
499,0.0003583502006049024,1.5366224507336785e-05,
500,0.0004394995272984185,-1.1198490084785546e-05,
501,0.0004031134114830777,1.8730522426613744e-05,
502,0.00033997071780807647,-2.177419603521273e-06,
503,0.0004345898276023079,1.1450097152495195e-05,
504,0.000498967241236685,2.0505373433264496e-05,
505,0.0005133377230127475,2.034700675527087e-05,
506,0.0003913598792721695,-2.6030759129081983e-05,
507,0.00016781175418145722,1.6688310243547936e-06,
508,0.00018553489163813147,3.480791248207316e-06,
509,0.00029512968718509435,-9.830172551855434e-06,
510,0.00026766860294931877,-2.80788594661122e-05,
511,0.000502926365221529,-3.5944022013181677e-06,
