time_index,origin_a_jacobian_energy,origin_b_jacobian_energy,origin_difference_jacobian_energy
130,0.1985432908626362,0.15935909429875514,0.32844846740010236
131,0.15889773444671715,0.1918296183686748,0.2876717564539008
132,0.24688991480451522,0.2600992384028532,0.43627449621202513
133,0.2084989056041065,0.5247669969020146,0.7068092145879442
134,0.24824032602122142,0.2942954598055665,0.4965326017034905
135,0.11795346096568253,0.325260222554096,0.3677359288946415
136,0.1562524312688592,0.25093049923833904,0.3291064051501009
137,0.18452901799797214,0.20136108239724612,0.2807292533883204
138,0.2639846316971151,0.170285506218317,0.4052919874222772
139,0.5448933371752944,0.1483441857576725,0.6908200873516589
140,0.3031579785276249,0.19334061573802805,0.4648379809278551
141,0.3378511663038461,0.10199020569451109,0.41048613184552996
142,0.2576224347271602,0.14396829840483233,0.3635230077558108
143,0.20045201185469827,0.17222400248006342,0.31929445369834347
144,0.15817616385174915,0.2539832850674256,0.40079112856515814
145,0.1285734235702659,0.5458580964089682,0.7005144977786889
146,0.15724943941348188,0.29559141633078634,0.43814664034705075
147,0.08376995706930757,0.3330697319775243,0.37053354320648524
148,0.11137365109641992,0.2842216872266449,0.3537994480935768
149,0.13344550868662605,0.19337086789199107,0.2720889727352187
150,0.2578417396760501,0.15589008134944984,0.41995380653644954
151,0.5737640746769362,0.12573381966822558,0.7210793242279795
152,0.3302200386367206,0.18510056365769179,0.5152784398912141
153,0.34846948522386983,0.09319782085506068,0.4420707020575979
154,0.2641057305791903,0.13326316146967224,0.40607231390285525
155,0.18360515068551259,0.15556301327610744,0.3383993105297642
156,0.16639808439815948,0.29697823174120414,0.4491042195752795
157,0.12614342583609478,0.6702357726116177,0.807921417556437
158,0.1699207396512585,0.3816465510060966,0.5232124659011052
159,0.0807971812956523,0.4079841015073249,0.423798247223853
160,0.11011026991486904,0.33053447529839886,0.3477950160047926
161,0.13219605752411076,0.19132012957318997,0.24889906061192354
162,0.25084909323292476,0.14441492819293802,0.4313802000999983
163,0.5649321383874243,0.11054425947977939,0.7370163653533728
164,0.3036701615007284,0.15943446970500408,0.5129704566705706
165,0.3214051114877553,0.0840968382766559,0.42134003225891364
166,0.2747081199527851,0.1075858073281346,0.3536828359245278
167,0.16724567002217686,0.14475266764029152,0.3194475517209087
168,0.14669766309781976,0.2763436797623789,0.33750360603222535
169,0.1101679434900039,0.5702021516959316,0.6161025440032106
170,0.14354354107386566,0.28406279098098386,0.36310979640222196
171,0.08538443130895584,0.2959995958510609,0.31353608208398026
172,0.10408644297526085,0.19550916806439914,0.2633982524691549
173,0.1484463873895861,0.1260679244324343,0.23867194409415657
174,0.329844801997145,0.07064562232283476,0.3804410684332695
175,0.6962145818896326,0.050897435373848395,0.740787380685409
176,0.3228886994627482,0.07141195309980373,0.39090780427657246
177,0.31301363765738816,0.05586804503608229,0.35910107483089504
178,0.14205444426486447,0.06684452166553542,0.20800354471984542
179,0.09692815228343188,0.09807012283930644,0.18732236253674187
180,0.0701826422453104,0.20771975949450971,0.22453747918674102
181,0.05062894477409178,0.42185702216478865,0.4365539328039934
182,0.06343815509240985,0.178305522774324,0.20079614469293683
183,0.05266441246827266,0.17804909978405617,0.1762066461101529
184,0.06783249646347637,0.07413161863639418,0.11213810626871973
185,0.1037075801924359,0.057792358239003944,0.1246321789277274
186,0.2573729215516886,0.06103867942251132,0.3103960389437686
187,0.5552358250521744,0.04353848763137302,0.5905360425489822
188,0.22935707096309801,0.05356277237158446,0.28376794291571494
189,0.2213303073547736,0.042055892891117504,0.26525273439030916
190,0.0770669019271043,0.04305061773768449,0.11124956472000729
191,0.06191011351100834,0.061431743318237184,0.11459698122815185
192,0.050063838370122196,0.1119158282415897,0.13391820045875474
193,0.04043466266427588,0.2106655556431395,0.23582310788887775
194,0.049641385923938026,0.1069654712032172,0.13310384502013525
195,0.037377554535244904,0.10527693624386475,0.10868628188923356
196,0.03869079869972276,0.05239742244261184,0.06640437174688227
197,0.055874348135798106,0.04662146919318253,0.07395281295924049
198,0.12365596579287999,0.13584059024772918,0.24638737519992338
199,0.24566669780982747,0.08968500015076383,0.32759233085726874
200,0.11955694142740131,0.10909387755340763,0.21874613028817944
201,0.11731401680126077,0.05966885558639964,0.16697804289426477
202,0.051808316609822214,0.06959675653238914,0.11110025033953466
203,0.04360544604493216,0.12724836365807624,0.15807995100926964
204,0.06811945102942575,0.21957181453139388,0.2503886301059365
205,0.05262769075731436,0.4539811457174697,0.495969576727865
206,0.0600056116984758,0.20327980214607946,0.22984189558995977
207,0.06027333955335919,0.2077151819110094,0.20891338238670004
208,0.06974856940463983,0.09346864330914936,0.12067881268948051
209,0.1043315084617851,0.0868477065870095,0.1441392377185236
210,0.2939840879518583,0.07690719069103666,0.36214321286284495
211,0.6847380616347349,0.06728859515472625,0.7462870755033302
212,0.28571840108460966,0.09175188571125978,0.3737764163829741
213,0.26190273053223445,0.08685559099761858,0.33144567765495075
214,0.08228531808570205,0.08111737223641415,0.1397900126564006
215,0.07094343679879482,0.11936659974301056,0.16116974501693176
216,0.06732025802955918,0.24424132531497716,0.2747230774589947
217,0.05484175622335724,0.5123883190653509,0.545775366126604
218,0.06242340817282509,0.21007474827846245,0.23919889237731695
219,0.0655165650116812,0.20002533437772876,0.2115630739468283
220,0.0679309775351569,0.08408740062510506,0.1277855526755697
221,0.09945824759779498,0.09431468713695981,0.1621828343153798
222,0.21868149536506584,0.08190627673286058,0.28822476753876325
223,0.48341707082553986,0.0773544309638618,0.5467750962402317
224,0.2041299709179882,0.0846695706159586,0.27410419325211216
225,0.19412185116449282,0.06809326583087179,0.2465511926427661
226,0.08267451130918094,0.07039102219832352,0.14098527168278538
227,0.07962996769319511,0.10249813465357181,0.16783413475024558
228,0.07837197652995764,0.2197531148780226,0.28742663591124473
229,0.07101999428899337,0.4810810910227398,0.5701803748961538
230,0.07602687636002277,0.20815679249686322,0.27176747453354655
231,0.07078717915629525,0.19499212074359612,0.23374952891442394
232,0.07378331348688032,0.1026845241819198,0.14935463064328014
233,0.1036378414913391,0.08871641873182463,0.15607648801856808
234,0.2420553677061218,0.11848515606973142,0.35364066605411826
235,0.5675036163579318,0.09954797833537062,0.6721206867978686
236,0.2402795018140404,0.11012604615894989,0.32920915647853344
237,0.2266455338879799,0.08684060316798943,0.28659527807585183
238,0.10806156167139609,0.09689270183610331,0.17888619954742135
239,0.09077024674930033,0.14099058429599695,0.18757560299265952
240,0.09325033450676572,0.2775209752504625,0.3421137625839384
241,0.08224914905925591,0.6122850847120086,0.7047682798778018
242,0.09550674280173899,0.25913922998422223,0.34723003053416807
243,0.08320702306394066,0.25149969301474767,0.3030669142026454
244,0.0994395645102486,0.11303029509283424,0.18921864011679732
245,0.14553022109681651,0.09995432564478722,0.2042082862296541
246,0.3622297912314978,0.11142811266749743,0.45098819904073717
247,0.8180027526049387,0.09617010804469742,0.9066729313760463
248,0.32517030897239846,0.12772689138295218,0.43822648267572123
249,0.31739460926924257,0.1042506241217433,0.4031512381819387
250,0.13774157593226327,0.11240129733258593,0.23238350802455984
251,0.11413252575966042,0.16499121494347319,0.24358083017813487
252,0.1482807074041505,0.2980888493558658,0.3770356544160417
253,0.12211766084545247,0.6148443239009274,0.7005998158849598
254,0.15992315408463278,0.25832537598242716,0.37845768275049824
255,0.13282412887617415,0.26062375251647263,0.32867035113962456
256,0.16025281515959205,0.12659666457745647,0.2507397668724436
257,0.23922096389079733,0.11263245643515672,0.2869215873957035
258,0.5182572755785215,0.1729249090311073,0.6838921545782969
259,1.1371469135906191,0.1258522835560143,1.275475040632522
260,0.4832989134204884,0.1520243605898161,0.6391239179508938
261,0.46688519910510096,0.12777835031461326,0.5963357182530066
262,0.1834341191376249,0.16903372484791493,0.3382138505500431
263,0.14883154146151528,0.2646865515548381,0.39572636128979777
264,0.12336061603300982,0.5962038390515816,0.6896807419113993
265,0.11920589511837101,1.3904337077068962,1.5417002431294393
266,0.1675292276389276,0.5795469068467528,0.71176420698785
267,0.14453675158299684,0.5562939767038361,0.5790907850688589
268,0.1896064763256748,0.20388745042561954,0.3352634749220063
269,0.2667154804249072,0.1671369683185947,0.35166711413434576
270,0.5158663523948884,0.16062779590443133,0.6618000859328147
271,1.082515859144873,0.14256330418200897,1.2219878326037101
272,0.4168256269989624,0.20248665602412075,0.6139797789953827
273,0.43048681009982137,0.16744500373135365,0.6009031899295569
274,0.20191499840889482,0.21261729104056334,0.41311535130565363
275,0.18068851055466525,0.28983231166300055,0.4590563867462888
276,0.13524972307052285,0.5535497358179695,0.6401257059603397
277,0.1107015305065683,1.1231193840392821,1.2483302016321214
278,0.14025368012066575,0.43210442383064046,0.5245018268026234
279,0.12006097036923859,0.4386856759998149,0.4482085383330871
280,0.15806743868216427,0.21092718960495577,0.31386367233824874
281,0.21184452366738005,0.18960143613540345,0.33173650708825636
282,0.512924025062516,0.2835145026578435,0.7490361770614982
283,1.1358538187840688,0.30516033900702105,1.426842527441858
284,0.4288384722756399,0.4594423829056766,0.8616982779155175
285,0.4221700883714393,0.3591826842221919,0.7623904691787348
286,0.20558428675645873,0.5342929544027096,0.7219691567255982
287,0.16608343021722421,0.6250117886146265,0.7435387892515531
288,0.12232588531471611,0.8893089179237861,0.7338710262750586
289,0.11938187177293003,1.1158149189293562,0.9598557927446174
290,0.1738528418742741,0.4442100563762887,0.3846656183956102
291,0.13604626799046637,0.5213992445108792,0.4219090044553879
292,0.17116719375674924,0.23468784766183012,0.24905045622671468
293,0.2078182428432185,0.3577874110945101,0.3101636957421544
294,0.3884732067097156,0.18608411152048834,0.5073349484175976
295,0.6720310325867364,0.19377008804474913,0.8193818367241571
296,0.2811957821998346,0.28935718442413155,0.5304507642230463
297,0.29758544093264,0.2521997067572859,0.5248081175211284
298,0.14369274398112403,0.35172335623757955,0.4627454018309003
299,0.1565554821253976,0.3837443672015243,0.48581113464509446
300,0.12577583515805946,0.6449346251264658,0.6686435314006216
301,0.12986045811391836,0.9550267041638671,0.9829540065866673
302,0.2015646483244685,0.40202428001378265,0.5036638709771935
303,0.1799830719301965,0.43259980788986596,0.5029917908278072
304,0.24026758573849552,0.22417312487405502,0.39433332233290586
305,0.2688672850241086,0.26350599400410873,0.4236968264338516
306,0.5138816902569184,0.24464361576939977,0.7202881513540411
307,0.8585210292533573,0.25028185126194286,1.0971129509686892
308,0.35051987322402145,0.3862356244298142,0.7134323967731602
309,0.3665112561180389,0.3428653144898514,0.6769714156232242
310,0.18543285199917764,0.4519403389089608,0.6058908717795497
311,0.19068011093796008,0.46210924317572444,0.6041313444286407
312,0.14266137210818539,0.6549669051975278,0.7992332572161797
313,0.15377664693542534,0.8587947734687034,1.030981236281583
314,0.2408099656957867,0.35591773161598084,0.5905031147302084
315,0.24244656616966018,0.42780396327309844,0.676148955915345
316,0.29513321091265726,0.24128020135131442,0.5228773954191378
317,0.30331955497552243,0.27704176938970615,0.570630478689314
318,0.5256763335367266,0.11513291638610619,0.570601360883475
319,0.8216945188829586,0.10868470573941955,0.8589168007685137
320,0.35877080271685763,0.17301176029390522,0.4775629537512681
321,0.3899539798952728,0.15687911819467054,0.4841530249187989
322,0.21640982497705236,0.17669801758546827,0.3430469807436956
323,0.2177171390891696,0.20616654313025287,0.35865441004612614
324,0.07061630997590587,0.34245226726246375,0.3687570371465491
325,0.07692431250498408,0.6283841354306787,0.6815222908709464
326,0.14227392881487808,0.29416009363540935,0.39249120488031103
327,0.11046831513799373,0.30776065075215664,0.3646358743010621
328,0.11404884591077764,0.19109061141941874,0.26154504772386555
329,0.13095124953127066,0.15425591146396028,0.2266373232927262
330,0.2315761484178005,0.07485214726711135,0.3078626503314202
331,0.5015811490870657,0.06292296864835191,0.572422743808212
332,0.2353422810500931,0.10646839681846489,0.3541468118228728
333,0.24430180563857512,0.0876065030128562,0.34375365432130084
334,0.17739091426067585,0.09170717621011482,0.2756151089034531
335,0.10716912912071816,0.13390682484965682,0.24694944242946804
336,0.0477317539667378,0.1966189279143388,0.23729028211285672
337,0.042169515760005674,0.4318518880865581,0.47236444746765
338,0.07878628686497298,0.1807572306909909,0.25268051691264626
339,0.0765575334884315,0.19478986923128278,0.24955857675411694
340,0.07818383751215324,0.15106221346095913,0.2109814841865695
341,0.10297933331735078,0.09697053626656443,0.17933962929306463
342,0.18423886806981282,0.0684108869089479,0.25058312533933313
343,0.4076266421914278,0.05473056993824208,0.45727739404399126
344,0.17606396559027157,0.07395783138400432,0.2450679328980013
345,0.1870946683865484,0.05679777429516738,0.23086570570844092
346,0.12378528580025193,0.05600921783895631,0.16832390504645273
347,0.08532241520948619,0.0825130012318758,0.1573241921806974
348,0.05111421182352517,0.1168999283219732,0.15818783463466735
349,0.04734658636429924,0.2471111643383102,0.2833113454481853
350,0.06074919643080128,0.09899228817361984,0.14245679181823062
351,0.04919758645839812,0.11194737016367504,0.13002696267462202
352,0.044970854523680395,0.08749214756867982,0.10807138232104037
353,0.06264538046283026,0.07207244747440286,0.10746820617489339
354,0.09602004062340018,0.08455318806504476,0.16822182121021406
355,0.20154347946490384,0.07030746968562848,0.2594321016887469
356,0.09060883278115875,0.10760524862035666,0.19456579780117386
357,0.09830559089979422,0.08612684246257968,0.1692744715338839
358,0.07518206487431944,0.08529609441480022,0.14736789902893915
359,0.0675934491307652,0.1144507127021262,0.16083458842643136
360,0.0800200126672973,0.18413525089688068,0.22395031542761162
361,0.06811924065030846,0.4162876146867694,0.42419196918074575
362,0.10397046461002901,0.1863329771883963,0.22646320428854474
363,0.09219979527933035,0.19115148984184044,0.19105108386637376
364,0.08968410585519104,0.14119030605624652,0.15963116247716935
365,0.1150258833021369,0.11659971437793934,0.16511115698432105
366,0.19627732301818296,0.12786157885455482,0.28596884612038376
367,0.4329612149546544,0.09938927039149262,0.4865683214960709
368,0.18723543934590584,0.1389903126927536,0.30938409738952205
369,0.19342186252054358,0.08992116327308827,0.24949215101965128
370,0.1337392760324292,0.09255183901127782,0.20266598112703788
371,0.1148629627395643,0.12873923373020565,0.22008594395481937
372,0.12314867273172629,0.18699861004105992,0.24983911487894753
373,0.0993274946647164,0.4010299478901461,0.42920722320143667
374,0.1430205202666998,0.18626908701290154,0.28022870652022813
375,0.10699530784317869,0.19498501728022738,0.23123994425848304
376,0.10827813990181312,0.15683408789447553,0.21171976313261048
377,0.13938923838681408,0.12394303420469874,0.20989950278419114
378,0.21580259870582572,0.14081852562126837,0.3488921369980311
379,0.4765746721310452,0.11799224896267765,0.6111278825749954
380,0.20589685460574747,0.17163058890894586,0.3764585988551733
381,0.22144096003224453,0.10759113120314266,0.31447626591571387
382,0.1844430652313999,0.11334849849698089,0.2703038305044174
383,0.13906328632341078,0.15507901775362415,0.255689890013032
384,0.1493328642876198,0.21528260256274648,0.32562965427392293
385,0.12672853990945787,0.47174768591122257,0.5466711711404579
386,0.2018539460619823,0.2314854650203848,0.36852229936491876
387,0.1246914963980782,0.24562896927264297,0.2842749451353614
388,0.12992175766599498,0.21290065481194428,0.2584573210860115
389,0.1781121217950602,0.1549358159037573,0.24797861468756482
390,0.21820951242088563,0.14657234936021268,0.35192120720499326
391,0.5001441406174785,0.11995737464167178,0.6080247553819347
392,0.23266772930842958,0.17941078270918556,0.3878241222950497
393,0.26181049163209363,0.12918822112537565,0.35825753891618833
394,0.24721083546146042,0.09804870000863004,0.3048050798520091
395,0.17021605564236997,0.13996749565315744,0.2572931638541853
396,0.1445927572591851,0.16396279533260635,0.262040638143108
397,0.11955772978918892,0.35944604345907766,0.4088507139877904
398,0.17717738160198288,0.1966046642379037,0.33407944449711413
399,0.12864848812265942,0.18316282369639902,0.24819502820970402
400,0.09782122224680193,0.18357675974922522,0.224114180054693
401,0.13537642002172237,0.15156832851269947,0.23265232899714083
402,0.16022122424051521,0.17201654519885778,0.30329877690279056
403,0.35250075389852836,0.13805206556848826,0.4603039192124492
404,0.18058971301763363,0.2109365690543893,0.3806780294204752
405,0.18718848527143045,0.1577591815176198,0.30953724691200823
406,0.1829021726845808,0.10877733243562814,0.2552559271432637
407,0.15464107533695087,0.15843346874628747,0.2612275552736329
408,0.14824535765330352,0.1861228497499334,0.2905505941515522
409,0.12575875196073735,0.40257068623655606,0.45433528659244377
410,0.1867709543245534,0.21869482577867097,0.3308136715287609
411,0.14337982141989328,0.21953099174425006,0.266143316380857
412,0.10528387387083578,0.21858988416248135,0.24357099400921947
413,0.14815223637214375,0.2055455277607377,0.26744948509370997
414,0.19569236016832292,0.188006247848361,0.3328501824954791
415,0.4471261823062031,0.14406963785932886,0.5251056584307835
416,0.2079066903485606,0.1958860849429454,0.34971984076712814
417,0.2251325814674298,0.14195928136108532,0.30097719095647335
418,0.2108688888284156,0.0976475353707515,0.25215705089448465
419,0.1839787386402133,0.1514828910197442,0.27099154401747955
420,0.16438237520023471,0.20521793306051267,0.3286188522220722
421,0.13065173572838484,0.46322316829381244,0.539057719166435
422,0.170482746757833,0.20469760735120093,0.3485753533785187
423,0.12787979498638638,0.18921730989989424,0.2601183151072335
424,0.08612397948413023,0.1926247598159881,0.23639444033393547
425,0.11756554601292703,0.1858624787003334,0.24655107560656256
426,0.1724033248389051,0.20246196319792598,0.3346792287193239
427,0.4042559038803336,0.15093797071659493,0.5038179157168737
428,0.17274638009811974,0.19957199888969107,0.3296105253310608
429,0.16435051219360458,0.14288848697850925,0.2557475922097053
430,0.16810565706830294,0.10658808139019779,0.2305507737522324
431,0.15258012393799922,0.15970326735571558,0.26752726250283776
432,0.1604250506719663,0.19825057564525023,0.31401497271976303
433,0.13530187398594404,0.43806665519341115,0.5008919172077662
434,0.1847288448784855,0.20913111308722623,0.339175237963597
435,0.14656251660614675,0.20229838770769892,0.27524794705788647
436,0.11590494829717846,0.1983393832897058,0.25403280882164836
437,0.1413080947961481,0.19615005946806854,0.2794401193414593
438,0.18964599213740302,0.13909400650300086,0.28990062368324115
439,0.401171406254261,0.10367751311111663,0.4514078776396456
440,0.19344150544410305,0.13801202250068031,0.29587489559448193
441,0.19228806324480546,0.10494838300205413,0.2596249810442151
442,0.1931161916526478,0.07802715883701153,0.24183087616360613
443,0.17447039239951187,0.1179589161239121,0.25871915467793033
444,0.1300158461644536,0.1855815815894554,0.28717131602267426
445,0.10237110357376791,0.4160874657598989,0.46580045672488357
446,0.13634239993102493,0.16522035100275562,0.27155580056742545
447,0.10382241576111742,0.154913542725678,0.2135847885205987
448,0.07030030612146393,0.14657712804286607,0.186058541338536
449,0.09246175125285629,0.14485239071793676,0.19966211291917024
450,0.14940205730298267,0.14517199315707244,0.2730959262033658
451,0.35536020110538674,0.1066310895895142,0.4232943267783239
452,0.15044761806105575,0.15063537255905213,0.28034752550800995
453,0.1381915864268584,0.11412335237643371,0.21316029026084357
454,0.13762218774562435,0.08274331626792748,0.17648609757556447
455,0.12992041562462137,0.1150575132120312,0.2059030018502935
456,0.13921095529526828,0.17936511037849068,0.28868731137897286
457,0.11033474843549941,0.4461413556488142,0.4928940943708377
458,0.1533089047076092,0.15603912934949177,0.27405168314553086
459,0.11126772930202562,0.14641903960589497,0.20458570712556443
460,0.07591558523875262,0.14464234724263883,0.17480717001793286
461,0.10431218016449184,0.13225237814532148,0.18858305606547565
462,0.1614375614028956,0.13257914810397087,0.25818653657500235
463,0.4139548393875538,0.09290741318615064,0.4510789557049672
464,0.15743856705237358,0.13677084961506938,0.2788632923204984
465,0.14385394897267578,0.10721621578670151,0.22091220404642323
466,0.14122588808337846,0.0612638495540956,0.17762007444564784
467,0.14171770144076573,0.08827156514217634,0.2008736802464617
468,0.1637983826720821,0.12290323899304938,0.25787856407640947
469,0.1254776665453045,0.293051645392552,0.3715609428251073
470,0.17242596582287834,0.10767146706348285,0.25754174345084246
471,0.13354590592262822,0.10498715948224777,0.19966484781443364
472,0.08656470148846329,0.11043836145905689,0.16183773023519843
473,0.12865001317446254,0.10776589664497546,0.18903835391115753
474,0.15483467456042058,0.12581785386871724,0.25582619909463183
475,0.3655768967277947,0.08650575456808188,0.41999988448584363
476,0.11873938006326734,0.12806819001257064,0.2500813246837684
477,0.12245639148057394,0.11435953166801482,0.21273013014745498
478,0.12589529790316842,0.055614510928058906,0.16088576921971426
479,0.14635123975486272,0.09317705978450942,0.20948288569759047
480,0.14833889690981733,0.12980552966750802,0.26994179042854477
