window,origin_a,origin_b,disagreement_objective,gradient_l2,head_delta_l2,direct_prediction_delta_l2,head_delta_residual_mse,head_reconstruction_relative_error,raw_reconstruction_relative_error
367,0,6,1041.0474853515625,5.001771926879883,33.24993896484375,1448.706787109375,1.093082846459481e-09,7.800616117492609e-07,1.0246872079733294e-06
368,0,6,1440.25830078125,5.814886569976807,29.05230140686035,1703.9837646484375,4.889030291721497e-10,9.178639857054804e-07,5.826277629239485e-07
369,0,6,1883.5457763671875,8.436643600463867,29.697126388549805,1948.647705078125,5.372061129271799e-10,9.114194199355552e-07,5.34050570877298e-07
370,0,6,1826.7958984375,8.57509994506836,29.650211334228516,1919.0675048828125,5.171477135412772e-10,9.395552638125082e-07,5.320620743987092e-07
371,0,6,1467.26123046875,5.8336663246154785,27.911710739135742,1719.8831787109375,4.2053108217920965e-10,9.730921419759397e-07,5.353592769097304e-07
372,0,6,1427.351806640625,6.394604206085205,27.644079208374023,1696.3316650390625,4.1648356985390933e-10,9.569313306201366e-07,5.401736871135654e-07
373,0,6,2906.4013671875,11.566658973693848,28.259658813476562,2420.60009765625,5.462132968148126e-10,9.428283078705135e-07,4.335142307354545e-07
374,0,6,1534.5335693359375,8.202155113220215,26.0017147064209,1758.868896484375,3.6220143551091155e-10,1.027978100864857e-06,4.858328566115233e-07
375,0,6,2125.09423828125,6.43023157119751,27.805391311645508,2069.828369140625,5.102694378145145e-10,9.583628752807272e-07,4.900164753962599e-07
376,0,6,1397.1248779296875,6.027105808258057,27.54709815979004,1678.27392578125,4.4086725936587357e-10,9.287018656323198e-07,5.61741273941152e-07
377,0,6,1281.134521484375,4.803779602050781,28.78505516052246,1607.0989990234375,3.813911131356207e-10,9.10755488803261e-07,5.456170129036764e-07
378,0,6,1052.6402587890625,3.882297992706299,28.73206901550293,1456.7506103515625,3.5332042847002754e-10,9.444221973353706e-07,5.793544914922677e-07
379,0,6,871.1427612304688,2.633389472961426,28.885618209838867,1325.2259521484375,4.0991543492907567e-10,9.336128528047993e-07,6.859658014946035e-07
380,0,6,1094.8760986328125,4.197391033172607,26.90765953063965,1485.6883544921875,4.5952358584955277e-10,9.722505183162866e-07,6.478454679381684e-07
381,0,6,810.9869995117188,2.370654821395874,24.121347427368164,1278.6514892578125,3.6080943788263653e-10,1.0457692951604258e-06,6.670094307992258e-07
382,0,6,1246.885498046875,2.9045135974884033,23.4094295501709,1585.4718017578125,5.369856781456406e-10,1.0865904869206133e-06,6.562481189575919e-07
383,0,6,1865.009765625,4.278255462646484,24.451841354370117,1939.0357666015625,4.625833605054197e-10,1.0588637451292016e-06,4.980287826583663e-07
384,0,6,1790.524658203125,4.392975807189941,26.64345932006836,1899.9202880859375,4.424455801732563e-10,9.518973911326611e-07,4.970954705640906e-07
385,0,6,1924.1690673828125,4.836097240447998,27.71714973449707,1969.54931640625,7.087916364945102e-10,9.193732353196538e-07,6.069287223908759e-07
386,0,6,1451.692138671875,3.9446210861206055,26.046430587768555,1710.7340087890625,4.045337675950833e-10,1.009241941574146e-06,5.278860157886811e-07
387,0,6,1524.0762939453125,3.7301697731018066,25.929658889770508,1752.865478515625,3.7124919805009426e-10,1.0090021760333912e-06,4.935480433232442e-07
388,0,6,800.4564208984375,2.4876112937927246,25.893661499023438,1270.3228759765625,3.285545724374117e-10,9.708826382848201e-07,6.406707484529761e-07
389,0,6,480.7077941894531,2.057384729385376,25.04068374633789,984.4322509765625,3.697360195786814e-10,9.939751635101857e-07,8.770115300649195e-07
390,0,6,792.6923217773438,3.648000717163086,25.027530670166016,1264.14697265625,3.5521413588313067e-10,9.856911447059247e-07,6.694109515592572e-07
391,0,6,1072.09130859375,4.557048797607422,25.808002471923828,1470.1483154296875,3.079254073945492e-10,9.623363439459354e-07,5.359285069062025e-07
392,0,6,541.5693359375,3.245330810546875,26.196691513061523,1044.8941650390625,2.9357311026600996e-10,9.571257351126405e-07,7.362597784776881e-07
393,0,6,790.9512329101562,3.608250856399536,29.03680419921875,1262.7579345703125,3.656746849767245e-10,9.13485905584821e-07,6.79943184422882e-07
394,0,6,731.3991088867188,4.174981594085693,30.414762496948242,1214.2901611328125,3.4921562863665656e-10,8.540715157323575e-07,6.909865533089032e-07
395,0,6,458.63787841796875,5.048190593719482,31.527759552001953,961.5684204101562,3.619891608686032e-10,8.297519684674626e-07,8.884087492333492e-07
396,0,6,407.9840393066406,3.0882277488708496,33.88963317871094,906.91552734375,3.179561058885838e-10,7.679114446546009e-07,8.82799326973327e-07
397,0,6,431.8710632324219,3.1778268814086914,33.338584899902344,933.0873413085938,2.924008812854595e-10,7.746110100015358e-07,8.228341243921022e-07
398,0,6,455.3572692871094,3.4149668216705322,32.549949645996094,958.1232299804688,3.225585076815918e-10,7.910284693934955e-07,8.41643441162887e-07
399,0,6,707.9361572265625,3.7647323608398438,31.22739601135254,1194.6544189453125,3.2547042838615425e-10,8.052164162108966e-07,6.780453531973762e-07
400,0,6,419.6023864746094,4.771933555603027,31.070762634277344,919.7382202148438,3.263570802491955e-10,8.243002298513602e-07,8.819166055218375e-07
401,0,6,247.27520751953125,2.476088523864746,30.749467849731445,706.0501708984375,3.68405139727912e-10,8.512523095305369e-07,1.220597710016591e-06
402,0,6,173.8668212890625,2.8910200595855713,29.164491653442383,592.0435180664062,3.9863179424060036e-10,8.687342187840841e-07,1.5141802123253e-06
403,0,6,270.93341064453125,2.655578136444092,29.059133529663086,739.0546264648438,2.9919067223715956e-10,8.558399713365361e-07,1.0508548484722269e-06
404,0,6,323.99871826171875,2.3806653022766113,29.484468460083008,808.1963500976562,2.3009920357974778e-10,8.706278435965942e-07,8.427250577369705e-07
405,0,6,568.046630859375,2.720600128173828,31.775375366210938,1070.1317138671875,3.180234409150273e-10,8.42135136736033e-07,7.482342425646493e-07
406,0,6,577.4757080078125,3.244143486022949,33.10683822631836,1078.976806640625,3.0102337289505954e-10,8.03066939170094e-07,7.219933877422591e-07
407,0,6,532.5199584960938,3.424746513366699,35.350711822509766,1036.12744140625,2.7535401736500376e-10,7.303274287551176e-07,7.190809583335067e-07
408,0,6,656.6740112304688,3.3342039585113525,34.27862548828125,1150.5888671875,2.9735611195569334e-10,7.519050200244237e-07,6.729201800226292e-07
409,0,6,833.9855346679688,3.6154329776763916,34.506690979003906,1296.6552734375,4.90814555664798e-10,7.345695962612808e-07,7.671484922866512e-07
410,0,6,881.3515625,3.5958149433135986,36.54194259643555,1332.9683837890625,2.8645685823391887e-10,7.065744398460083e-07,5.701052714357502e-07
411,0,6,966.2431030273438,3.3742923736572266,33.03178024291992,1395.6883544921875,2.6892729709793173e-10,7.936593533486302e-07,5.275629177958763e-07
412,0,6,773.2976684570312,3.311187505722046,32.213951110839844,1248.58642578125,1.0289961105414136e-09,7.708413818363624e-07,1.1535422572706011e-06
413,0,6,646.2904663085938,3.060636281967163,33.40074157714844,1141.455810546875,3.0907823522774436e-10,7.833736503926048e-07,6.915448693689541e-07
414,0,6,527.0514526367188,3.39060115814209,34.10042190551758,1030.793701171875,3.1600763672479104e-10,7.605751193295873e-07,7.743232117718435e-07
415,0,6,463.1560363769531,3.781383752822876,33.782432556152344,966.2930908203125,3.435027262632673e-10,7.844358833608567e-07,8.611949056103185e-07
416,0,6,418.8059997558594,2.897707462310791,33.472137451171875,918.864990234375,2.6736435287944005e-10,7.800146590852819e-07,7.989972345967544e-07
417,0,6,429.4735107421875,3.2069032192230225,33.765953063964844,930.4937133789062,3.3427116630235787e-10,7.754333068987762e-07,8.822288464216399e-07
418,0,6,504.83404541015625,3.5234291553497314,34.599586486816406,1008.8336791992188,1.0077885193027214e-09,7.670012678318017e-07,1.4128966085991124e-06
419,0,6,611.7513427734375,7.490665435791016,32.55118942260742,1110.5362548828125,2.966490664224608e-10,7.984351100276399e-07,6.963603595977474e-07
420,0,6,697.185791015625,3.92608642578125,29.35560417175293,1185.5489501953125,1.0622646096081212e-09,8.443368528787687e-07,1.2343608659648453e-06
421,0,6,816.6185302734375,4.003354549407959,29.25797462463379,1283.0833740234375,2.846346769391772e-10,8.788583727437072e-07,5.903835926801548e-07
422,0,6,792.5975341796875,3.28434681892395,29.55382537841797,1264.0714111328125,2.635340001777564e-10,8.68595407155226e-07,5.76623108372587e-07
423,0,6,1423.2191162109375,4.420566082000732,29.98149299621582,1693.8741455078125,2.7524049706073583e-10,8.397491910727695e-07,4.397646193865512e-07
424,0,6,1115.9013671875,4.226717948913574,28.571239471435547,1499.8856201171875,2.9322982930679586e-10,9.300107990384276e-07,5.126148607814685e-07
425,0,6,663.4164428710938,3.694849967956543,27.555131912231445,1156.4805908203125,4.65363581003686e-10,9.299016596742149e-07,8.375352535949787e-07
426,0,6,392.118896484375,3.560666084289551,26.347110748291016,889.107177734375,4.760913885348828e-10,9.867411563391215e-07,1.1018851182598155e-06
427,0,6,339.5972900390625,4.1207146644592285,28.745386123657227,827.422607421875,2.9473704032945136e-10,9.320580147686996e-07,9.316123055214121e-07
428,0,6,348.0987854003906,3.7342734336853027,28.489229202270508,837.7153930664062,4.998327862715257e-10,9.485507916906499e-07,1.1982876912952634e-06
429,0,6,220.4749755859375,3.060333490371704,24.557485580444336,666.6915283203125,5.150245785401353e-10,1.0452594096932444e-06,1.5283903849194758e-06
430,0,6,233.98216247558594,2.2622385025024414,23.72404670715332,686.8099975585938,4.800791431058826e-10,1.0855678738153074e-06,1.432402314094361e-06
431,0,6,391.36572265625,3.006786823272705,26.744539260864258,888.2529296875,2.720561831370816e-10,1.0126179859071271e-06,8.337539725289389e-07
432,0,6,714.0592041015625,3.960291624069214,32.10235595703125,1199.8096923828125,2.979176350059731e-10,8.166385896402062e-07,6.459233645728091e-07
433,0,6,1009.5975341796875,5.356144905090332,29.6171932220459,1426.6563720703125,3.590008290643709e-10,9.245908927368873e-07,5.963120770502428e-07
434,0,6,967.9525756835938,5.651573181152344,30.521963119506836,1396.92236328125,3.248663560384557e-10,8.537659823559807e-07,5.793291393274558e-07
435,0,6,1843.8841552734375,8.658738136291504,28.709331512451172,1928.0223388671875,4.084515781155318e-10,9.027353939927707e-07,4.706558627276536e-07
436,0,6,1568.5994873046875,9.133010864257812,28.158512115478516,1778.28466796875,3.4013486471806686e-10,9.867682138064993e-07,4.656606620301318e-07
437,0,6,826.7980346679688,6.296140670776367,27.885265350341797,1291.0556640625,3.360425271381473e-10,9.476065088165342e-07,6.375252610268944e-07
438,0,6,376.916748046875,3.703787326812744,27.003582000732422,871.701904296875,3.0127222938602927e-10,1.000200427370146e-06,8.940397151491197e-07
439,0,6,335.45892333984375,6.3442206382751465,28.174741744995117,822.3655395507812,3.808303394858825e-10,9.810535175347468e-07,1.0654820243871654e-06
440,0,6,335.8873596191406,8.783388137817383,28.381887435913086,822.890625,3.2783573078454253e-10,9.299725434175343e-07,9.87941575658624e-07
441,0,6,347.5359191894531,7.762467861175537,29.96002197265625,837.037841796875,3.2332353461228536e-10,9.097912538891251e-07,9.64536866376875e-07
442,0,6,335.1251525878906,5.863656520843506,32.552154541015625,821.9563598632812,3.601804965391864e-10,8.545582090846437e-07,1.0367083405071753e-06
443,0,6,373.3245849609375,4.7417378425598145,29.263086318969727,867.5380859375,3.413750671033e-10,9.51732886278478e-07,9.562525065121008e-07
444,0,6,743.4970703125,5.219366550445557,27.3443546295166,1224.2916259765625,5.691783711014864e-10,9.803796956475708e-07,8.74952661433781e-07
445,0,6,1196.0927734375,6.1376848220825195,30.27398681640625,1552.8433837890625,9.764061781325495e-10,8.897762882043025e-07,9.035097718879115e-07
446,0,6,1080.8212890625,4.940733909606934,31.416580200195312,1476.121826171875,3.309928997552447e-10,8.696842996869236e-07,5.533913736144314e-07
447,0,6,2095.111572265625,6.991800308227539,31.58782958984375,2055.175048828125,1.456065712446275e-09,8.426545150541642e-07,8.336560881616606e-07
448,0,6,1750.3345947265625,7.070627212524414,29.824934005737305,1878.4765625,5.444629191941885e-10,8.896545296011027e-07,5.577294928116316e-07
449,0,6,957.0823364257812,5.720788478851318,29.444936752319336,1389.0565185546875,4.241215156852718e-10,8.701906040187168e-07,6.656876507804554e-07
450,0,6,568.3106689453125,2.959638833999634,25.40947723388672,1070.38037109375,3.4943276050469763e-10,1.0593688557491987e-06,7.841315436962759e-07
451,0,6,752.1038818359375,3.9081332683563232,27.289894104003906,1231.3575439453125,4.171450129764054e-10,1.0007485116148018e-06,7.447398502336e-07
452,0,6,669.187744140625,3.1770734786987305,26.3922061920166,1161.5,4.5540771154151116e-10,1.0166105539610726e-06,8.249473353316716e-07
453,0,6,1119.843505859375,4.958311080932617,24.960241317749023,1502.53271484375,4.5474171650461415e-10,1.037656716107449e-06,6.372409870891715e-07
454,0,6,1082.796630859375,5.7886433601379395,24.804241180419922,1477.4700927734375,3.9471603763274743e-10,1.0465951163496356e-06,6.037664093128114e-07
455,0,6,815.4752197265625,5.131963729858398,25.803733825683594,1282.184814453125,3.9441810928408927e-10,1.0678055559765198e-06,6.954614377718826e-07
456,0,6,850.9776000976562,6.134531021118164,28.17486000061035,1309.7979736328125,3.5311606416676966e-10,1.003610350380768e-06,6.441687787628325e-07
457,0,6,1351.2198486328125,8.63177490234375,30.64068603515625,1650.472412109375,1.2841179231060096e-09,8.511169085068104e-07,9.748537195264362e-07
458,0,6,1581.978515625,8.8606595993042,29.148386001586914,1785.8524169921875,1.314140574137923e-09,9.38843527364952e-07,9.114243084695772e-07
459,0,6,2849.568115234375,10.221505165100098,30.235397338867188,2396.81640625,4.840008949180685e-10,9.157195108855376e-07,4.121293670777959e-07
460,0,6,2456.633056640625,10.231460571289062,36.17231750488281,2225.4375,6.398366836357638e-10,7.817511118446419e-07,5.103456146571261e-07
461,0,6,1575.087158203125,9.57257080078125,33.67667007446289,1781.9583740234375,3.8828337767249366e-10,8.162567155522993e-07,4.965032758263987e-07
462,0,6,1078.083251953125,8.517550468444824,28.920791625976562,1474.2508544921875,3.611102528111587e-10,9.326720373792341e-07,5.78753656554909e-07
463,0,6,1419.5887451171875,8.550557136535645,30.146148681640625,1691.71240234375,4.098728578760813e-10,9.332194963462825e-07,5.373327098823211e-07
464,0,6,1443.88671875,8.001616477966309,33.773136138916016,1706.12890625,3.608738585736404e-10,7.955627552291844e-07,4.999322413823393e-07
465,0,6,2377.468505859375,8.743145942687988,35.181800842285156,2189.28662109375,3.8736075458345454e-10,8.086483944680367e-07,4.036457710299146e-07
466,0,6,2218.719482421875,8.4717435836792,38.215232849121094,2114.932373046875,3.9729483591877113e-10,7.037381237751106e-07,4.231605998938903e-07
467,0,6,1706.537109375,6.423081398010254,34.999149322509766,1854.82568359375,3.462433950662813e-10,7.589028996335401e-07,4.5043580598758126e-07
468,0,6,1243.806396484375,4.053534030914307,32.63701629638672,1583.5130615234375,5.856786167157679e-10,8.502398145537882e-07,6.86204089106468e-07
469,0,6,1424.0416259765625,4.833165645599365,32.98801040649414,1694.363525390625,3.810599058517994e-10,8.459276727990073e-07,5.17291425694566e-07
470,0,6,1692.2706298828125,5.821553707122803,35.61794662475586,1847.056396484375,3.69446556680586e-10,7.712437763984781e-07,4.6724090907446225e-07
471,0,6,3423.52685546875,8.333463668823242,37.16867446899414,2627.13330078125,5.865765650980848e-10,7.494716669498303e-07,4.139286602367065e-07
472,0,6,3004.58056640625,7.708536624908447,34.03035354614258,2461.144775390625,4.764406091872786e-10,7.992031214598683e-07,3.98210261209897e-07
473,0,6,1944.757080078125,6.728163242340088,32.7976188659668,1980.05810546875,3.5233876927165397e-10,7.801857009326341e-07,4.256449983586208e-07
474,0,6,1084.3857421875,4.871220588684082,35.316322326660156,1478.5538330078125,3.8265338120346826e-10,7.773913353048556e-07,5.940334517617885e-07
475,0,6,1175.808837890625,3.013136386871338,30.45472526550293,1539.6201171875,3.437695406116603e-10,8.737979442230426e-07,5.407111984823132e-07
476,0,6,1317.3436279296875,3.570875644683838,30.158905029296875,1629.651611328125,3.627381728321666e-10,8.71735835517029e-07,5.247435410637991e-07
477,0,6,2358.731201171875,6.074622631072998,30.163593292236328,2180.642578125,3.8236283583792385e-10,8.80900756783376e-07,4.026230158160615e-07
478,0,6,2042.20751953125,5.824883460998535,31.78843879699707,2029.0614013671875,4.118794194596376e-10,8.753214046919311e-07,4.490918001920363e-07
479,0,6,1639.641845703125,4.2325897216796875,31.316699981689453,1818.1082763671875,3.9750672198302084e-10,8.709797612027614e-07,4.923769552078738e-07
480,0,6,1114.312744140625,2.653275966644287,30.279346466064453,1498.817626953125,3.488042632504573e-10,8.925084671318473e-07,5.594836238742573e-07
481,0,6,1042.025634765625,3.7922046184539795,30.284252166748047,1449.3873291015625,3.463532793901436e-10,9.00155953331705e-07,5.765280661762517e-07
482,0,6,1169.976806640625,4.852505207061768,31.89853286743164,1535.7972412109375,4.112675200396154e-10,8.436492180408095e-07,5.928892505835393e-07
483,0,6,2950.830078125,10.60602855682373,33.885948181152344,2439.03125,3.89125759392428e-10,7.698548074586142e-07,3.6313898021944624e-07
484,0,6,2402.9697265625,9.235115051269531,31.632282257080078,2200.996826171875,3.712219420748397e-10,8.224435532611096e-07,3.9304535448536626e-07
485,0,6,1361.2713623046875,7.020273208618164,29.47881317138672,1656.599853515625,3.804989379130319e-10,8.882826136868971e-07,5.286939313009498e-07
486,0,6,506.98968505859375,3.032273292541504,29.369272232055664,1010.9852294921875,3.442729712421766e-10,9.286791851081944e-07,8.240468787334976e-07
487,0,6,680.7791748046875,2.8130686283111572,32.170928955078125,1171.5164794921875,3.5878530701971556e-10,8.214041145038209e-07,7.25962479464215e-07
488,0,6,910.1513671875,3.539386034011841,31.141382217407227,1354.5718994140625,4.2184494786212667e-10,8.472088097732922e-07,6.808000989622087e-07
489,0,6,2425.6953125,8.924680709838867,33.61774826049805,2211.3798828125,5.677864844955138e-10,8.456707973891753e-07,4.838095151171729e-07
490,0,6,2186.80078125,8.02295207977295,35.63996124267578,2099.664306640625,4.552959120829314e-10,7.658705385438225e-07,4.562913602512708e-07
491,0,6,1840.4835205078125,6.281314849853516,37.085208892822266,1926.24365234375,6.534139340708123e-10,7.395341867777461e-07,5.958380597803625e-07
492,0,6,1165.7581787109375,4.289918422698975,36.97611618041992,1533.0257568359375,3.816758298302858e-10,7.534769110861816e-07,5.72193812331534e-07
493,0,6,1049.357177734375,3.1951143741607666,36.96104049682617,1454.4771728515625,3.7762720728196086e-10,7.371967285507708e-07,5.998876986268442e-07
494,0,6,952.8312377929688,3.08416748046875,34.281700134277344,1385.9681396484375,3.462623243688512e-10,7.941670219224761e-07,6.028296866134042e-07
495,0,6,1502.47021484375,7.685302734375,33.18062210083008,1740.396484375,3.9592548684019846e-10,8.201063792512286e-07,5.133384206601477e-07
496,0,6,1100.1590576171875,6.532866954803467,31.20590591430664,1489.268310546875,3.5733510594937457e-10,8.354791134479456e-07,5.699150165128231e-07
497,0,6,757.3634643554688,4.658581256866455,29.11020278930664,1235.655517578125,3.528815295528176e-10,9.137933716374391e-07,6.825937362009427e-07
498,0,6,517.9307861328125,2.8967339992523193,27.242721557617188,1021.8358154296875,3.650847402170143e-10,9.439970654057106e-07,8.39577865008323e-07
499,0,6,682.2481689453125,3.937260150909424,25.83839225769043,1172.7796630859375,5.327492336171247e-10,1.0216394912276883e-06,8.836702249936934e-07
500,0,6,861.1165161132812,4.202235698699951,24.628931045532227,1317.57763671875,3.983842977728358e-10,1.063820946001215e-06,6.801741960771324e-07
501,0,6,2390.5498046875,11.708996772766113,28.978050231933594,2195.30126953125,4.3734932342331945e-10,8.94139247975545e-07,4.277256948626018e-07
502,0,6,2186.48486328125,10.181574821472168,30.08660316467285,2099.512451171875,3.467480746977003e-10,8.87318037712248e-07,3.98229872189404e-07
503,0,6,1963.6724853515625,8.53240966796875,28.990232467651367,1989.6641845703125,3.1709596060025547e-10,9.110479481932998e-07,4.0184707472690206e-07
504,0,6,1204.556640625,4.674829006195068,28.8079891204834,1558.3280029296875,3.129878300978106e-10,9.269398901778914e-07,5.097415964883112e-07
505,0,6,1211.35400390625,4.58696174621582,31.847993850708008,1562.7186279296875,3.1334237982072466e-10,8.487787681588088e-07,5.085972816232243e-07
506,0,6,1193.609130859375,4.536110877990723,30.983068466186523,1551.2303466796875,3.624416322622892e-10,8.661764923090232e-07,5.510461278390721e-07
507,0,6,919.4073486328125,4.235917568206787,28.33650016784668,1361.4422607421875,3.5970235123805594e-10,9.5479902029183e-07,6.254860522858507e-07
508,0,6,830.9969482421875,4.499799728393555,28.958106994628906,1294.329833984375,2.829644019097799e-10,9.458456702304829e-07,5.835340175508463e-07
509,0,6,954.6907958984375,5.476144790649414,29.163848876953125,1387.31982421875,5.177839823566899e-10,8.995583584692213e-07,7.364494649664266e-07
510,0,6,606.590087890625,2.7999792098999023,28.23589324951172,1105.841552734375,2.95465957256269e-10,9.086652426049113e-07,6.979207114454766e-07
511,0,6,570.4712524414062,2.754565477371216,27.579586029052734,1072.4132080078125,1.2836818275019368e-09,9.896093615680002e-07,1.5000708799561835e-06
512,0,6,586.5247802734375,2.2984235286712646,30.66902732849121,1087.397705078125,1.104586755396042e-09,8.532445576747705e-07,1.3723243910135352e-06
513,0,6,1141.9107666015625,7.901444435119629,33.87924575805664,1517.2646484375,3.2345726097560146e-10,8.076519861788256e-07,5.322214633451949e-07
514,0,6,1351.4315185546875,9.258894920349121,32.67135238647461,1650.6016845703125,3.537928006114299e-10,8.331001595252019e-07,5.116552870276792e-07
515,0,6,1317.7086181640625,8.136384963989258,31.14664649963379,1629.87744140625,2.821801403651847e-10,8.449333108728752e-07,4.627575549420726e-07
516,0,6,699.9031982421875,2.011950731277466,31.391006469726562,1187.857177734375,3.6243499867971707e-10,8.69663722369296e-07,7.196081810434407e-07
517,0,6,766.2952880859375,2.0187439918518066,31.515581130981445,1242.92041015625,3.2721983456163173e-10,8.591829327997402e-07,6.53464155675465e-07
518,0,6,693.222900390625,1.9823256731033325,31.760595321655273,1182.1748046875,3.3544994559875363e-10,8.595935696575907e-07,6.956285574233334e-07
519,0,6,675.8395385742188,2.845830202102661,32.408843994140625,1167.258544921875,3.479446730736413e-10,8.083619036369782e-07,7.17518787496374e-07
520,0,6,552.0859375,3.2629199028015137,32.29460906982422,1054.9906005859375,3.063522768798066e-10,8.498062129547179e-07,7.449158374583931e-07
521,0,6,395.0489501953125,2.5122570991516113,30.083040237426758,892.4229125976562,2.599475079634317e-10,8.806476330391888e-07,8.11180257187516e-07
522,0,6,321.0520324707031,1.9221062660217285,27.405946731567383,804.5128173828125,2.6936564090362936e-10,9.511509801995999e-07,9.159745104625472e-07
523,0,6,317.7152404785156,1.8506017923355103,26.012977600097656,800.3211059570312,2.742656379783881e-10,9.771753184395493e-07,9.291090350416198e-07
524,0,6,348.99951171875,1.8100537061691284,24.911746978759766,838.7985229492188,2.834332490930791e-10,1.046675038196554e-06,9.011830570671009e-07
525,0,6,487.00103759765625,2.6585562229156494,25.270483016967773,990.855224609375,2.834753820568636e-10,1.0517617283767322e-06,7.629441256540304e-07
526,0,6,630.81787109375,3.161956310272217,27.08075714111328,1127.70947265625,3.1281222057089053e-10,9.880493507807842e-07,7.04190028955054e-07
527,0,6,542.9220581054688,2.719130039215088,28.36707878112793,1046.1982421875,2.8589580702842454e-10,9.153710607279208e-07,7.256633125507506e-07
528,0,6,522.0454711914062,2.5958709716796875,26.77764892578125,1025.88671875,2.597588810715479e-10,9.412058261659695e-07,7.053928356981487e-07
529,0,6,754.445068359375,3.6710054874420166,28.591100692749023,1233.2725830078125,2.7040347738704895e-10,9.241218208444479e-07,5.986766495880147e-07
530,0,6,1171.6380615234375,4.3538994789123535,31.173625946044922,1536.8873291015625,2.7228094778841694e-10,8.437647807113535e-07,4.820719823328545e-07
531,0,6,815.005859375,3.820610523223877,37.395591735839844,1281.8157958984375,2.7693952686647094e-10,7.196692308752972e-07,5.829242013533076e-07
532,0,6,577.5203857421875,3.754720687866211,39.43338394165039,1079.0185546875,2.7430535620709406e-10,6.742029654560611e-07,6.891813200127217e-07
533,0,6,265.15631103515625,2.718341827392578,40.32121276855469,731.1327514648438,2.7242660904924776e-10,6.830501320109761e-07,1.0136167247765115e-06
534,0,6,249.3923797607422,2.388176202774048,32.45209503173828,709.0662841796875,1.1564780244555095e-09,7.946710525175149e-07,2.153411969629815e-06
535,0,6,362.0137939453125,2.653805732727051,28.657495498657227,854.2947998046875,3.423853700557089e-10,9.296346661358257e-07,9.72512111729884e-07
536,0,6,350.73193359375,1.8033329248428345,25.585662841796875,840.8778686523438,2.956382361141152e-10,1.0080057109007612e-06,9.181055702356389e-07
537,0,6,214.18540954589844,1.7298009395599365,26.519384384155273,657.1132202148438,3.611670407188683e-10,9.852756193140522e-07,1.2985512967134127e-06
538,0,6,347.8483581542969,3.0013206005096436,28.499452590942383,837.4140014648438,2.803328680300865e-10,8.993002893475932e-07,8.97722372883436e-07
539,0,6,735.6969604492188,3.037942409515381,30.59139060974121,1217.8525390625,2.5957666571763127e-10,8.68179256485746e-07,5.939957077316649e-07
540,0,6,1061.241943359375,3.0824763774871826,34.04275894165039,1462.6905517578125,2.8260666029567005e-10,7.608770147271571e-07,5.160407567927905e-07
541,0,6,1138.9273681640625,3.3102195262908936,33.350677490234375,1515.28125,2.984507363468225e-10,7.90788533322484e-07,5.119037496115197e-07
542,0,6,818.0368041992188,2.9573309421539307,32.50407409667969,1284.197021484375,3.4664993098232344e-10,7.921461246951367e-07,6.509672516585852e-07
543,0,6,483.8316345214844,3.138646125793457,33.916072845458984,987.6256713867188,3.34930944090317e-10,7.613025445607491e-07,8.32013824947353e-07
544,0,6,309.97900390625,3.838142156600952,34.550045013427734,790.517333984375,2.441394586494283e-10,7.700655828557501e-07,8.874682748682972e-07
545,0,6,222.71908569335938,4.503029823303223,33.51939392089844,670.0758666992188,3.0308111576005103e-10,7.721127417426032e-07,1.1665429155982565e-06
546,0,6,177.9655303955078,5.272456169128418,32.311363220214844,598.9812622070312,2.901355822260143e-10,7.757969910926477e-07,1.2768283568220795e-06
547,0,6,249.57106018066406,5.584902286529541,30.803136825561523,709.3202514648438,2.453754421871679e-10,8.212224997805606e-07,9.91558636087575e-07
548,0,6,368.74078369140625,5.155733585357666,28.522491455078125,862.1956787109375,2.9826482950134903e-10,8.881816597750003e-07,8.993742426355311e-07
549,0,6,490.3800964355469,5.039211273193359,27.13684844970703,994.2867431640625,2.778369756484267e-10,9.305802564085752e-07,7.527116281380586e-07
550,0,6,471.4851379394531,5.216843605041504,27.373140335083008,974.943115234375,3.9492176195921047e-10,9.158275133813731e-07,9.152115580945974e-07
551,0,6,435.1205139160156,5.356712818145752,27.62051010131836,936.591064453125,2.515678776404684e-10,9.164480729850766e-07,7.603662197652739e-07
552,0,6,341.8525085449219,5.058632850646973,27.86378288269043,830.1653442382812,3.156122307945708e-10,9.046956392921857e-07,9.608543223293964e-07
553,0,6,277.46038818359375,5.086587905883789,28.88379669189453,747.90380859375,2.963508882736221e-10,8.503145636495901e-07,1.0334813396184472e-06
554,0,6,248.86366271972656,4.613502025604248,29.89336585998535,708.3143310546875,2.6787777551717795e-10,8.199884291570925e-07,1.037498691403016e-06
555,0,6,400.5328369140625,4.39503288269043,30.044837951660156,898.5956420898438,3.2915470349337284e-10,7.976124152264674e-07,9.065274753083941e-07
556,0,6,383.88641357421875,4.6467719078063965,29.83469009399414,879.724365234375,2.686830480325142e-10,8.382462510780897e-07,8.366018278138654e-07
557,0,6,286.3448791503906,4.623437881469727,29.830114364624023,759.78369140625,2.4650873009512964e-10,8.293239943668596e-07,9.278364814235829e-07
558,0,6,255.5968780517578,4.541114807128906,29.853561401367188,717.8323974609375,4.6322415347965773e-10,8.393054145017231e-07,1.3462254173646215e-06
559,0,6,308.8517150878906,4.424172401428223,28.550830841064453,789.0785522460938,4.986291934905296e-10,8.557304909118102e-07,1.2706145753327291e-06
