window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
0.0,0.12746419345618454,0.4053542094833182,0.10819517302050852,0.15064646394376702,0.07322584700675956,0.15463825992279662,13.895177841186523
2.0,0.13616001406222997,0.42833519581791163,0.1127672318624043,0.15784836957033394,0.0726226163021175,0.1727779260327374,13.779501914978027
4.0,0.13868541336808124,0.4573437114989061,0.11150247665687828,0.16090836734859654,0.0684473708414576,0.18069861584592595,13.446126937866211
6.0,0.1260864140143441,0.42935436574456776,0.1026590221031602,0.14932978548050416,0.07460923547456087,0.1507909952037644,14.19237995147705
8.0,0.11458693758765212,0.3794637034987279,0.09799810063347769,0.13820747247137058,0.07843771925813596,0.1255495356027251,15.028841018676758
10.0,0.12715672685725982,0.4057922768250701,0.11928157365301167,0.1602116741061629,0.08036561271878255,0.13917587288563726,14.250936508178711
12.0,0.14105133177801352,0.4378241842698667,0.11917317361114084,0.16469474656238742,0.08769385592838733,0.16705113521010934,13.687602043151855
14.0,0.14350137637927693,0.45999280565998807,0.11667515255206728,0.16572053156748456,0.08265479181084855,0.17730037708697016,13.622721672058105
16.0,0.14473598607825647,0.4580928499380711,0.1104930228034145,0.16015014096550825,0.08323385862014539,0.1850629620777583,12.867671966552734
18.0,0.12803890462773967,0.41669986416442617,0.1105235490957562,0.1542630226769948,0.07770847595118394,0.1491319264266277,13.520590782165527
20.0,0.11466947953755567,0.3887704888167356,0.10123418047301813,0.1423107959506921,0.06842088669053395,0.13095084641720534,14.64240550994873
22.0,0.12522146948598742,0.4006360444244828,0.11073726851626935,0.15215137936029982,0.07251890568074877,0.14777254167554787,15.902844429016113
24.0,0.1417094864984988,0.406621637294722,0.11376841267463782,0.15560458762036414,0.08696073658994492,0.17745642918685128,15.879714965820312
26.0,0.15443987900938383,0.42636678787848725,0.12455824402996389,0.16767375029403866,0.09089972437184189,0.19845787694316,14.998690605163574
28.0,0.1598239013062905,0.4701434782005509,0.12282550549594413,0.1724423587394594,0.09008276894249127,0.2098062418705921,14.168991088867188
30.0,0.14120538140722638,0.44780845904415273,0.11152053353179597,0.15956166574784694,0.08624800095022847,0.17323134050905659,13.788463592529297
32.0,0.12952320010253482,0.3647491829107615,0.10974421976758016,0.14617350021660608,0.09089832520744305,0.14875095303592775,14.624053001403809
34.0,0.1366380629235704,0.38501935246640207,0.12738503339725782,0.16418993612142124,0.08901192744766652,0.15420304241686678,15.339446067810059
36.0,0.14731676728955634,0.4366167945361839,0.12352107339343443,0.16824903355668439,0.09592530838202618,0.17396856084990822,16.15386962890625
38.0,0.15064105999239488,0.4656987551791403,0.12202493194661741,0.1711211924084064,0.08467340595816737,0.19044264140833395,15.877105712890625
40.0,0.14828965034964017,0.4757755079213126,0.11244555031595727,0.16434982997386513,0.07822271432856621,0.19554556219688307,14.95611572265625
42.0,0.132838138576629,0.42262121093331473,0.11418056955232048,0.15824351832103395,0.0750665491393,0.1611585720579375,15.89022445678711
44.0,0.12083481974650732,0.4022219389494549,0.10405841106643299,0.14665320076400754,0.07642152248807607,0.137105371457322,16.280742645263672
46.0,0.127484252473655,0.4037960180594281,0.11415840636021178,0.15553520803152837,0.08210271411701152,0.1426485124225788,16.062625885009766
48.0,0.13744860620543956,0.42758606076970357,0.12041834906695086,0.16429945073877267,0.08129415339943684,0.16308926344402552,16.222244262695312
50.0,0.14728611160144855,0.4475433250601545,0.13194741815340114,0.17703254771150875,0.08275180536262934,0.1777254979641127,16.28584861755371
52.0,0.15485217179658858,0.4922824877677697,0.13191825358699846,0.1833988584699658,0.08194357325668822,0.19366884467979628,16.149391174316406
54.0,0.14372955974137988,0.4677018535363564,0.11836115521736072,0.16826696926293153,0.09257189486189296,0.16702228317957316,16.2663516998291
56.0,0.13169996545396778,0.37713840575399254,0.11878256525538888,0.15569054246947514,0.08572421500541487,0.15093699220788265,16.181140899658203
58.0,0.14050781309726468,0.39765986569410405,0.13029412553233735,0.16848923126973261,0.08814713442606485,0.16183966603365513,15.439094543457031
60.0,0.1542934999349506,0.4779574610124101,0.12797166583409056,0.1779696365738505,0.10010781981926893,0.1809893504771347,15.372220039367676
62.0,0.15758062126535785,0.4953219939589452,0.13037429227543482,0.182509678230222,0.10193695421332517,0.1844559050916303,14.990914344787598
32.0,0.15696621954082737,0.51268142626704,0.11917089381379137,0.17538668416425549,0.09534681181475722,0.19476529475563914,14.757112503051758
34.0,0.1330827624344,0.44585524046496444,0.11666707499081246,0.16369395577283413,0.08013969418249882,0.15262315298368367,15.641728401184082
36.0,0.12329632574982628,0.4174243388425545,0.10854610013138093,0.15267156280440572,0.08325657595541965,0.1326277743971751,16.440860748291016
38.0,0.1369065865492642,0.4306195081781591,0.12378027373232536,0.16761445008173018,0.09128385008798552,0.14995710036197532,17.18208885192871
40.0,0.14946537944867785,0.45808185963894826,0.1285946185539519,0.1756642244232371,0.09083179795837418,0.17784577389995415,17.786161422729492
