window,spectral_l1,dc_l1,non_dc_low_l1,low_band_l1,mid_band_l1,high_band_l1,prediction_mse
154,0.14869580709730898,0.420824081218535,0.1275690248972715,0.1694626043717377,0.11008407726964133,0.16431012308139303,14.544448852539062
155,0.147645947417457,0.4272711716083112,0.12652890288462454,0.1694920841308655,0.11577150106254548,0.15642071835377228,14.691879272460938
156,0.1470629244749923,0.4646583207880504,0.12280802536206208,0.171643781851489,0.10456099881206136,0.16274385922562232,15.356512069702148
157,0.1569818313238143,0.49718236813351535,0.12289906577392985,0.17636810896815636,0.10684371148662088,0.18388969324255916,15.55688762664795
158,0.15501375993337427,0.43114359227583,0.12604694306390365,0.16963217866560742,0.09739639395582635,0.19263783877302465,14.546875
159,0.14830783532817848,0.3942021932875272,0.1270549519898984,0.16521884360384537,0.10020876612932159,0.17559738863596977,13.725990295410156
160,0.1571768330063797,0.4817133665998113,0.13647145327921986,0.18579172661073293,0.1174673128556025,0.16688463123450067,14.329988479614258
161,0.15161947430199474,0.4728884846571076,0.1347865706368654,0.18308684406832856,0.1161700203277751,0.15510379798389487,15.744037628173828
162,0.1458314395745764,0.4729426355700742,0.12884464868907802,0.17800150395779177,0.10112277582217508,0.1568027140226141,16.671525955200195
163,0.15013395289733136,0.4709866206752836,0.1207137710531921,0.17075274957063374,0.09953649957385702,0.1763652774662319,15.979105949401855
164,0.1528745414514198,0.4756200082019138,0.12489591173238368,0.1749993540851737,0.09623539738195944,0.18307458145766298,15.17458724975586
165,0.14791331721640943,0.40990997039173516,0.1226634547790959,0.16369867129518725,0.10229651881333841,0.17401583100016596,15.562172889709473
166,0.15283034994837805,0.47503967350855203,0.12136282684181739,0.17188809065135094,0.11433516530387403,0.16983811339721785,16.51127052307129
167,0.1516228273186228,0.4739518577719384,0.12665078636015137,0.1762652251332638,0.1179911830818076,0.1594884179380252,18.12353515625
168,0.14830334338403714,0.46682037192534154,0.12104206905965698,0.1704389694690405,0.10749312482705921,0.16464361179701484,19.504993438720703
169,0.1478516715259198,0.4426665514456163,0.11178349701387857,0.15905250478984106,0.09835682456213823,0.18135893351329752,19.115867614746094
170,0.15481872817070697,0.435755289779461,0.12320937513133386,0.16785879150963773,0.10537117086296177,0.1866752853934196,17.473369598388672
171,0.1511329957077374,0.41066258165066916,0.13006775854765143,0.17015273327665398,0.1018310279171046,0.17762994715173908,16.94390869140625
172,0.158044119411693,0.48758813599056816,0.12911964451397676,0.18032942901063267,0.11539418152873375,0.1758631691602101,17.198780059814453
173,0.15747993892372325,0.49564855632643473,0.13321776196943938,0.18499358973472443,0.11646595663556791,0.16929272896623312,18.742088317871094
174,0.1543962006564349,0.4983466520294548,0.1337973700550167,0.18587583890850784,0.11062364063504104,0.16515250720459068,19.89909553527832
175,0.1549681802789598,0.4896637395844249,0.1283987740054969,0.18000805480248663,0.1005728062893663,0.18065424231176824,19.343364715576172
176,0.1515492688692037,0.4229005702018502,0.11900425162219756,0.16241801141929077,0.10109996043696103,0.1861822640160899,16.554441452026367
177,0.14762036475067675,0.4139183461872283,0.12349439935906925,0.16498353462023482,0.10042520356137115,0.17372335715545587,14.891389846801758
178,0.15205097792100628,0.5000822416574909,0.12246865562325465,0.17641345362814556,0.11158560019423322,0.16614101718818586,13.853947639465332
179,0.15212754978424364,0.4854047955729715,0.13177497667309238,0.18229352223021797,0.11256354532658579,0.16035082779446674,15.197530746459961
180,0.15245074768143443,0.5070378421827486,0.12402482469548563,0.17874097005080894,0.11139469464820022,0.16537084951231168,17.21446990966797
181,0.15269941085393846,0.500346873076216,0.1162256260673319,0.17110008992574394,0.1048928693291543,0.17842954050029486,18.789234161376953
182,0.15788262655893484,0.5489011447852206,0.11626353810926066,0.17806891049154064,0.1108286120553746,0.18139189080851992,18.560863494873047
